timestep,edge_idx,flow,velocity
25,1,5.469466,4.0841007
25,2,-0.011781699,-0.019280966
25,3,-0.0013072053,-0.004394723
25,4,0.0,0.0
25,5,0.0,0.0
25,6,0.0,0.0
25,7,3.3733711,4.589068
25,8,0.7417362,3.2546182
25,9,10.324127,4.74354
25,10,10.470354,4.5551414
25,11,1.6679511,3.3569932
25,12,1.8084495,3.6959221
25,13,7.1429443,4.795858
25,14,7.227557,6.43943
25,15,6.269822,5.091204
26,0,13.308214,6.3853273
26,1,6.2563868,4.147861
26,2,-0.008309753,-0.011560159
26,3,-0.0015002864,-0.0037426918
26,4,0.0,0.0
26,5,0.0,0.0
26,6,0.0,0.0
26,7,3.932682,4.7435904
26,8,0.81962264,3.059743
26,9,12.564817,4.8764935
26,10,12.671642,4.689451
26,11,2.048982,3.3677425
26,12,2.1756291,3.648569
26,13,8.543539,4.9471817
26,14,8.6038475,6.681502
26,15,7.362556,5.2486696
27,0,15.036423,6.570489
27,1,6.7441797,4.180316
27,2,-0.005995803,-0.007636576
27,3,-0.0010640963,-0.002282306
27,4,0.0,0.0
27,5,0.0,0.0
27,6,0.0,0.0
27,7,4.3173523,4.8390827
27,8,0.85824716,2.970392
27,9,14.236321,4.9583035
27,10,14.28515,4.7783794
27,11,2.3663847,3.4090028
27,12,2.605855,3.7025943
27,13,9.465946,5.0263176
27,14,9.509554,6.821799
27,15,8.058282,5.3338423
28,0,16.30292,6.6998777
28,1,7.1225743,4.203946
28,2,-0.0046511553,-0.00557244
28,3,-0.00088384224,-0.0017052741
28,4,0.0,0.0
28,5,0.0,0.0
28,6,0.0,0.0
28,7,4.6319942,4.9131236
28,8,0.88426685,2.9353886
28,9,15.443883,5.014865
28,10,15.513739,4.8447943
28,11,2.6312745,3.461155
28,12,2.7051053,3.6467266
28,13,10.143997,5.070385
28,14,10.178805,6.919991
28,15,8.577421,5.3934517
29,0,17.198626,6.7878227
29,1,7.3822985,4.222888
29,2,-0.003192313,-0.0036778823
29,3,-0.0006069913,-0.0010968124
29,4,0.0,0.0
29,5,0.0,0.0
29,6,0.0,0.0
29,7,4.852233,4.9627123
29,8,0.8996388,2.9157906
29,9,16.30394,5.049518
29,10,16.373127,4.884988
29,11,2.835171,3.4997454
29,12,2.8701038,3.6568022
29,13,10.592382,5.098418
29,14,10.618047,6.9819965
29,15,8.912089,5.4311438
30,0,17.803198,6.847599
30,1,7.576215,4.2382965
30,2,-0.0024891356,-0.0027889519
30,3,-0.0005495227,-0.00094881625
30,4,0.0,0.0
30,5,0.0,0.0
30,6,0.0,0.0
30,7,5.019886,4.999444
30,8,0.90486777,2.8996677
30,9,16.92292,5.0788383
30,10,16.899353,4.902356
30,11,2.919918,3.5069454
30,12,2.9083786,3.6132689
30,13,10.924366,5.128107
30,14,10.929409,7.0229325
30,15,9.149818,5.4569674
31,0,19.47399,7.0211077
31,1,8.381163,4.297738
31,2,-0.013412553,-0.013568144
31,3,-0.0029690485,-0.004341337
31,4,0.0,0.0
31,5,0.0,0.0
31,6,0.0,0.0
31,7,5.7458043,5.1563463
31,8,1.1162932,3.046659
31,9,18.489853,5.1482563
31,10,18.473322,4.9792337
31,11,3.2507458,3.5537453
31,12,3.390558,3.672636
31,13,11.982393,5.222213
31,14,12.047895,7.1550674
31,15,10.103008,5.556842
32,0,21.682575,7.227516
32,1,9.0840225,4.3599653
32,2,-0.0096738525,-0.009085717
32,3,-0.0024253405,-0.0031236673
32,4,0.0,0.0
32,5,0.0,0.0
32,6,0.0,0.0
32,7,6.3455496,5.2528424
32,8,1.1966611,3.066217
32,9,20.571747,5.225405
32,10,20.603226,5.0739417
32,11,3.7141385,3.6639266
32,12,3.8098984,3.7037926
32,13,13.143904,5.304064
32,14,13.205723,7.266918
32,15,10.855926,5.615907
33,0,23.426903,7.380732
33,1,9.530207,4.398054
33,2,-0.006625188,-0.005974522
33,3,-0.0017395298,-0.0020894872
33,4,0.0,0.0
33,5,0.0,0.0
33,6,0.0,0.0
33,7,6.7293987,5.3039246
33,8,1.2390335,3.0939238
33,9,22.238272,5.293316
33,10,22.269728,5.1639996
33,11,4.154485,3.81417
33,12,4.3848963,3.852543
33,13,13.847003,5.399372
33,14,13.899418,7.326502
33,15,11.326831,5.6530704
34,0,24.62814,7.483428
34,1,9.843309,4.4261913
34,2,-0.0045453454,-0.003999184
34,3,-0.0011947426,-0.0013716765
34,4,0.0,0.0
34,5,0.0,0.0
34,6,0.0,0.0
34,7,7.0089836,5.3405905
34,8,1.261605,3.1098528
34,9,23.394423,5.339696
34,10,23.37812,5.2170258
34,11,4.483536,3.9241574
34,12,4.691354,3.919385
34,13,14.29694,5.472193
34,14,14.349525,7.3598146
34,15,11.643166,5.6780667
35,0,25.53783,7.558241
35,1,10.439594,4.4813604
35,2,-0.010510036,-0.008870657
35,3,-0.0027527716,-0.002921745
35,4,0.0,0.0
35,5,0.0,0.0
35,6,0.0,0.0
35,7,7.61849,5.419998
35,8,1.2724383,3.11699
35,9,24.308529,5.3816214
35,10,24.314816,5.266885
35,11,4.6668577,3.975319
35,12,4.881288,3.9340208
35,13,14.889198,5.5562425
35,14,14.967731,7.404457
35,15,12.220222,5.7339354
36,0,26.081888,7.603615
36,1,10.075445,4.446251
36,2,0.008007695,0.0069344416
36,3,0.0021028575,0.0023362862
36,4,0.0,0.0
36,5,0.0,0.0
36,6,0.0,0.0
36,7,7.146003,5.3344154
36,8,1.2793084,3.1216285
36,9,24.791294,5.40345
36,10,24.701664,5.276182
36,11,4.794956,4.014392
36,12,5.0134563,3.9578266
36,13,14.843659,5.522578
36,14,14.797346,7.3699164
36,15,11.91744,5.6964936
37,0,23.530563,7.3658447
37,1,8.667287,4.3383884
37,2,0.01682944,0.016535547
37,3,0.0042048953,0.0058393627
37,4,0.0,0.0
37,5,0.0,0.0
37,6,0.0,0.0
37,7,5.919853,5.15876
37,8,0.84797347,2.7745547
37,9,22.511953,5.301667
37,10,22.239178,5.14148
37,11,4.2814717,3.8660822
37,12,4.488862,3.9006608
37,13,13.112268,5.2644186
37,14,12.924023,7.225421
37,15,10.401196,5.562254
38,0,19.623085,7.005494
38,1,7.649584,4.259556
38,2,0.028406862,0.031636763
38,3,0.0061753313,0.010548297
38,4,0.0,0.0
38,5,0.0,0.0
38,6,0.0,0.0
38,7,4.994041,4.9575315
38,8,0.70669293,2.646382
38,9,18.758213,5.1475554
38,10,18.541092,4.973822
38,11,3.3501503,3.6070352
38,12,3.5411806,3.7680945
38,13,11.35635,5.110341
38,14,11.214755,7.054514
38,15,9.231878,5.465312
39,0,15.84548,6.629712
39,1,6.4960403,4.176475
39,2,0.0105910525,0.014140751
39,3,0.0019069382,0.0044131945
39,4,0.0,0.0
39,5,0.0,0.0
39,6,0.0,0.0
39,7,4.091506,4.7678146
39,8,0.6447729,2.653094
39,9,15.085508,4.990218
39,10,14.9438305,4.8115373
39,11,2.6054611,3.5068405
39,12,2.790692,3.7603116
39,13,9.368305,4.9616213
39,14,9.288767,6.782821
39,15,7.7016716,5.2840214
40,0,13.734972,6.397946
40,1,6.0013285,4.143641
40,2,0.0052728336,0.007739807
40,3,0.0009568831,0.0026061784
40,4,0.0,0.0
40,5,0.0,0.0
40,6,0.0,0.0
40,7,3.7281485,4.6819544
40,8,0.6042304,2.680515
40,9,13.064586,4.888034
40,10,12.998695,4.7091236
40,11,2.2066736,3.4629772
40,12,2.3829727,3.7621627
40,13,8.322135,4.878499
40,14,8.28085,6.6247272
40,15,6.962723,5.1917067
41,0,12.511759,6.249771
41,1,5.6857157,4.117509
41,2,0.0030367242,0.0047570416
41,3,0.00027501938,0.000843792
41,4,0.0,0.0
41,5,0.0,0.0
41,6,0.0,0.0
41,7,3.4857624,4.6073174
41,8,0.5797428,2.7171776
41,9,11.891328,4.826342
41,10,11.850824,4.6398516
41,11,1.9563804,3.4168806
41,12,2.102007,3.726025
41,13,7.715234,4.827075
41,14,7.689766,6.5257845
41,15,6.526477,5.1312575
42,0,11.747916,6.1526346
42,1,5.475548,4.097496
42,2,0.0019497052,0.003198741
42,3,0.00021736298,0.0007254581
42,4,0.0,0.0
42,5,0.0,0.0
42,6,0.0,0.0
42,7,3.3255086,4.556229
42,8,0.56576717,2.7555666
42,9,11.160944,4.780765
42,10,11.126478,4.589226
42,11,1.7925769,3.3784356
42,12,1.94434,3.7056432
42,13,7.3370523,4.7936363
42,14,7.3202267,6.4564333
42,15,6.252815,5.091315
43,0,10.702352,5.995925
43,1,5.0193768,4.0522027
43,2,0.0057291184,0.0104884915
43,3,0.0007185584,0.0029456944
43,4,0.0,0.0
43,5,0.0,0.0
43,6,0.0,0.0
43,7,2.9807944,4.4348946
43,8,0.4648299,2.648315
43,9,10.190423,4.7100053
43,10,10.114269,4.5129204
43,11,1.5850248,3.3462844
43,12,1.7286372,3.6887465
43,13,6.695639,4.7176285
43,14,6.6545115,6.3194985
43,15,5.6933775,4.9979424
44,0,9.505512,5.828683
44,1,4.5744715,3.9985437
44,2,0.0040836143,0.008436383
44,3,0.0004890716,0.002577797
44,4,0.0,0.0
44,5,0.0,0.0
44,6,0.0,0.0
44,7,2.7101145,4.3469
44,8,0.42411956,2.69431
44,9,9.029232,4.6214104
44,10,8.985718,4.4255915
44,11,1.3883637,3.334877
44,12,1.5630448,3.7279713
44,13,6.003526,4.6245313
44,14,5.9769874,6.163562
44,15,5.1488943,4.8946075
45,0,8.656814,5.7138295
45,1,4.282141,3.956006
45,2,0.0027337235,0.006171017
45,3,0.00032412083,0.0020532373
45,4,0.0,0.0
45,5,0.0,0.0
45,6,0.0,0.0
45,7,2.534783,4.286711
45,8,0.40413794,2.7849236
45,9,8.232054,4.5616503
45,10,8.181948,4.350706
45,11,1.2294996,3.3000026
45,12,1.3492891,3.6564155
45,13,5.5471406,4.5584583
45,14,5.5284214,6.0548506
45,15,4.797158,4.8227944
46,0,8.103321,5.6339536
46,1,4.0762067,3.9233475
46,2,0.002020584,0.0048742783
46,3,0.00024063066,0.0017799449
46,4,0.0,0.0
46,5,0.0,0.0
46,6,0.0,0.0
46,7,2.3999028,4.236232
46,8,0.39246875,2.85977
46,9,7.688389,4.5076313
46,10,7.671039,4.3020487
46,11,1.1333215,3.2723732
46,12,1.276214,3.6695104
46,13,5.238699,4.5070333
46,14,5.2271175,5.979224
46,15,4.5563436,4.7711554
47,0,7.723756,5.5740776
47,1,3.9216785,3.8971007
47,2,0.0013046236,0.0033189408
47,3,2.3531291e-05,0.00019925153
47,4,0.0,0.0
47,5,0.0,0.0
47,6,0.0,0.0
47,7,2.2883568,4.190091
47,8,0.38520175,2.917713
47,9,7.32646,4.4713116
47,10,7.311243,4.263842
47,11,1.0675559,3.2553425
47,12,1.203083,3.649572
47,13,5.0206614,4.470478
47,14,5.011768,5.923602
47,15,4.382555,4.732374
48,0,7.4550896,5.53038
48,1,3.803976,3.8761735
48,2,0.0006336652,0.0016821534
48,3,2.150316e-05,0.00020477893
48,4,0.0,0.0
48,5,0.0,0.0
48,6,0.0,0.0
48,7,2.1994786,4.1483927
48,8,0.38103122,2.9631755
48,9,7.0654635,4.4438577
48,10,7.0543084,4.2354994
48,11,1.0232301,3.2468722
48,12,1.1591816,3.6424809
48,13,4.8574133,4.4414225
48,14,4.851261,5.881059
48,15,4.251458,4.7018795
49,0,7.4829206,5.549
49,1,3.837699,3.8781185
49,2,-0.0008172998,-0.002140317
49,3,-2.8094038e-05,-0.00025821346
49,4,0.0,0.0
49,5,0.0,0.0
49,6,0.0,0.0
49,7,2.210306,4.1518574
49,8,0.41373217,3.0764477
49,9,7.076412,4.44873
49,10,7.0860863,4.240859
49,11,1.0318661,3.2505403
49,12,1.1677518,3.6457705
49,13,4.900133,4.4519777
49,14,4.906754,5.895729
49,15,4.304902,4.7126517
50,0,7.7087245,5.5899253
50,1,3.9373066,3.8936844
50,2,-0.00075219834,-0.0018998532
50,3,-2.5343848e-05,-0.00021110836
50,4,0.0,0.0
50,5,0.0,0.0
50,6,0.0,0.0
50,7,2.2669106,4.1751537
50,8,0.42623165,3.0716996
50,9,7.291149,4.4727125
50,10,7.3020906,4.2645826
50,11,1.0673732,3.2540903
50,12,1.2030365,3.6488397
50,13,5.045785,4.478796
50,14,5.0517874,5.93404
50,15,4.427187,4.740322
51,0,7.8936057,5.621071
51,1,4.015993,3.9066916
51,2,-0.00083374814,-0.0020488673
51,3,-9.561299e-05,-0.0007423159
51,4,0.0,0.0
51,5,0.0,0.0
51,6,0.0,0.0
51,7,2.3178139,4.1953726
51,8,0.4323913,3.0528994
51,9,7.467412,4.4912086
51,10,7.475026,4.2828445
51,11,1.0966384,3.2585454
51,12,1.2322664,3.6508384
51,13,5.156314,4.4980583
51,14,5.1609507,5.9623632
51,15,4.517331,4.7604938
52,0,8.031749,5.6436105
52,1,4.0810814,3.9175937
52,2,-0.00068070233,-0.0016364311
52,3,-8.063891e-05,-0.00059263763
52,4,0.0,0.0
52,5,0.0,0.0
52,6,0.0,0.0
52,7,2.3644125,4.2146235
52,8,0.4363587,3.0365653
52,9,7.60027,4.505002
52,10,7.606035,4.295538
52,11,1.1170805,3.2595365
52,12,1.2535198,3.6511915
52,13,5.2432785,4.513636
52,14,5.246937,5.984575
52,15,4.5906835,4.7770643
53,0,8.13559,5.6590357
53,1,4.134506,3.9266205
53,2,-0.0005626677,-0.0013290857
53,3,-6.664976e-05,-0.00046937104
53,4,0.0,0.0
53,5,0.0,0.0
53,6,0.0,0.0
53,7,2.4060218,4.2323093
53,8,0.438873,3.0222821
53,9,7.7006173,4.515214
53,10,7.7049627,4.3046274
53,11,1.130696,3.2574673
53,12,1.2679286,3.649124
53,13,5.3123894,4.52629
53,14,5.3152776,6.002131
53,15,4.649844,4.790448
54,0,8.215044,5.670536
54,1,4.178316,3.9341037
54,2,-0.00042056624,-0.000979493
54,3,-4.9813934e-05,-0.00033921335
54,4,0.0,0.0
54,5,0.0,0.0
54,6,0.0,0.0
54,7,2.4420362,4.24779
54,8,0.4403636,3.0096388
54,9,7.777645,4.522927
54,10,7.7809334,4.311276
54,11,1.1399535,3.2540474
54,12,1.2777257,3.6457765
54,13,5.367841,4.5366163
54,14,5.370036,6.01614
54,15,4.697692,4.801299
55,0,8.051662,5.633191
55,1,4.0816803,3.9213648
55,2,0.0015915002,0.0038296808
55,3,0.00018883297,0.0013885064
55,4,0.0,0.0
55,5,0.0,0.0
55,6,0.0,0.0
55,7,2.372931,4.2191095
55,8,0.40604794,2.922781
55,9,7.633067,4.504365
55,10,7.6182775,4.293027
55,11,1.1076124,3.2440434
55,12,1.2432792,3.6366992
55,13,5.246954,4.5136366
55,14,5.237374,5.98256
55,15,4.5794897,4.7767105
56,0,7.745938,5.5809
56,1,3.9598217,3.902385
56,2,0.0009337888,0.002343347
56,3,3.2149812e-05,0.00026238093
56,4,0.0,0.0
56,5,0.0,0.0
56,6,0.0,0.0
56,7,2.3015184,4.1929617
56,8,0.3924268,2.9402797
56,9,7.3430533,4.4737635
56,10,7.32987,4.263083
56,11,1.0575984,3.234304
56,12,1.1933415,3.6316566
56,13,5.0616164,4.4812403
56,14,5.05398,5.9353027
56,15,4.431254,4.744299
57,0,7.515074,5.5420904
57,1,3.867812,3.8869648
57,2,0.00078471034,0.0020347298
57,3,2.6259137e-05,0.00023414945
57,4,0.0,0.0
57,5,0.0,0.0
57,6,0.0,0.0
57,7,2.2427588,4.1693845
57,8,0.3859592,2.9682553
57,9,7.1218014,4.4503818
57,10,7.112385,4.238662
57,11,1.0179465,3.2232218
57,12,1.1537769,3.6224353
57,13,4.9283733,4.458371
57,14,4.9229603,5.9009542
57,15,4.325251,4.720438
58,0,7.3497667,5.5139456
58,1,3.7977371,3.874774
58,2,0.0006101041,0.0016232667
