timestep,node_idx,water_level,inlet_flow
5,2,310.75507,1.4720792
5,3,309.8093,0.38472366
5,4,310.75507,0.0
5,5,313.18546,0.0
5,6,324.9165,-0.0
5,7,345.26065,0.0
5,8,347.95245,-0.0
5,9,312.65515,0.0
5,10,295.93268,0.339361
5,11,293.67606,-0.0
5,12,295.88916,0.0
5,13,297.8818,0.88668734
5,14,297.53598,1.0146234
5,15,298.10803,0.0
5,16,304.61972,0.5190992
6,0,292.91888,0.0
6,1,287.27554,0.0
6,2,310.7428,1.4414041
6,3,309.798,0.3717837
6,4,310.7428,0.0
6,5,313.18546,0.0
6,6,324.9165,-0.0
6,7,345.26065,0.0
6,8,347.95245,-0.0
6,9,312.64734,0.0
6,10,295.93192,0.33618817
6,11,293.6588,-0.0
6,12,295.87015,0.0
6,13,297.87604,0.8527564
6,14,297.53064,0.9808963
6,15,298.09677,0.0
6,16,304.6089,0.5012145
7,0,292.8985,0.0
7,1,287.2621,0.0
7,2,310.726,1.3876127
7,3,309.78183,0.34436584
7,4,310.72598,0.0
7,5,313.18546,0.0
7,6,324.9165,-0.0
7,7,345.26065,0.0
7,8,347.95245,-0.0
7,9,312.63687,0.0
7,10,295.92545,0.3102586
7,11,293.6388,-0.0
7,12,295.8465,0.0
7,13,297.86813,0.80673283
7,14,297.52304,0.93347484
7,15,298.08206,0.0
7,16,304.59436,0.47250116
8,0,292.87363,0.0
8,1,287.2471,0.0
8,2,310.7114,1.3342657
8,3,309.76758,0.32514033
8,4,310.7114,0.0
8,5,313.18546,0.0
8,6,324.9165,-0.0
8,7,345.26065,0.0
8,8,347.95245,-0.0
8,9,312.62946,0.0
8,10,295.92282,0.29979265
8,11,293.61594,-0.0
8,12,295.8212,0.0
8,13,297.8598,0.7587052
8,14,297.5149,0.8829392
8,15,298.06726,0.0
8,16,304.58047,0.44373015
9,0,292.85498,0.0
9,1,287.23596,0.0
9,2,310.70062,1.2972054
9,3,309.7575,0.31383574
9,4,310.70062,0.0
9,5,313.18546,0.0
9,6,324.9165,-0.0
9,7,345.26065,0.0
9,8,347.95245,-0.0
9,9,312.6238,0.0
9,10,295.9216,0.2950564
9,11,293.59845,-0.0
9,12,295.80264,0.0
9,13,297.85297,0.7197424
9,14,297.50836,0.8429673
9,15,298.05637,0.0
9,16,304.57062,0.42183754
10,0,292.84174,0.0
10,1,287.228,0.0
10,2,310.69235,1.2713088
10,3,309.75,0.30545747
10,4,310.69235,0.0
10,5,313.18546,0.0
10,6,324.9165,-0.0
10,7,345.26065,0.0
10,8,347.95245,-0.0
10,9,312.61932,0.0
10,10,295.92087,0.29213604
10,11,293.5857,-0.0
10,12,295.78955,0.0
10,13,297.84784,0.6910087
10,14,297.5039,0.8157471
10,15,298.0486,0.0
10,16,304.56366,0.40962863
11,0,292.8322,0.0
11,1,287.2222,0.0
11,2,310.6862,1.2532991
11,3,309.74445,0.29979682
11,4,310.6862,0.0
11,5,313.18546,0.0
11,6,324.9165,-0.0
11,7,345.26065,0.0
11,8,347.95245,-0.0
11,9,312.61584,0.0
11,10,295.92038,0.29027602
11,11,293.57645,-0.0
11,12,295.78006,0.0
11,13,297.84412,0.6704506
11,14,297.5008,0.7968085
11,15,298.0429,0.0
11,16,304.55853,0.4008886
12,0,292.82535,0.0
12,1,287.21805,0.0
12,2,310.6815,1.2407836
12,3,309.74023,0.29586256
12,4,310.6815,0.0
12,5,313.18546,0.0
12,6,324.9165,-0.0
12,7,345.26065,0.0
12,8,347.95245,-0.0
12,9,312.61304,0.0
12,10,295.9201,0.2891912
12,11,293.56976,-0.0
12,12,295.77313,0.0
12,13,297.84164,0.6567344
12,14,297.4986,0.7835504
12,15,298.03864,0.0
12,16,304.55472,0.39500692
13,0,292.8159,0.0
13,1,287.2119,0.0
13,2,310.6732,1.2151673
13,3,309.73236,0.2834487
13,4,310.6732,0.0
13,5,313.18546,0.0
13,6,324.9165,-0.0
13,7,345.26065,0.0
13,8,347.95245,-0.0
13,9,312.60803,0.0
13,10,295.9169,0.27667648
13,11,293.56033,-0.0
13,12,295.7624,0.0
13,13,297.83774,0.6352126
13,14,297.49506,0.7622751
13,15,298.03152,0.0
13,16,304.54813,0.38485363
14,0,292.80414,0.0
14,1,287.2037,0.0
14,2,310.6651,1.1895558
14,3,309.72485,0.27454373
14,4,310.6651,0.0
14,5,313.18546,0.0
14,6,324.9165,-0.0
14,7,345.26065,0.0
14,8,347.95245,-0.0
14,9,312.60373,0.0
14,10,295.9155,0.27130154
14,11,293.5488,-0.0
14,12,295.74982,0.0
14,13,297.8335,0.61198765
14,14,297.4914,0.7404472
14,15,298.02396,0.0
14,16,304.5413,0.37401846
15,0,292.7951,0.0
15,1,287.19757,0.0
15,2,310.6593,1.1711087
15,3,309.71957,0.26916438
15,4,310.6593,0.0
15,5,313.18546,0.0
15,6,324.9165,-0.0
15,7,345.26065,0.0
15,8,347.95245,-0.0
15,9,312.6006,0.0
15,10,295.91486,0.26879236
15,11,293.53995,-0.0
15,12,295.74048,0.0
15,13,297.83,0.5929375
15,14,297.4884,0.7226293
15,15,298.01852,0.0
15,16,304.53638,0.365507
16,0,292.78845,0.0
16,1,287.19308,0.0
16,2,310.6548,1.1576836
16,3,309.71548,0.26498553
16,4,310.6548,0.0
16,5,313.18546,0.0
16,6,324.9165,-0.0
16,7,345.26065,0.0
16,8,347.95245,-0.0
16,9,312.59805,0.0
16,10,295.91443,0.26721478
16,11,293.5334,-0.0
16,12,295.73352,0.0
16,13,297.8274,0.5789087
16,14,297.48624,0.7097979
16,15,298.01443,0.0
16,16,304.53268,0.35998705
17,0,292.7836,0.0
17,1,287.1898,0.0
17,2,310.65134,1.1480165
17,3,309.71234,0.26197115
17,4,310.65134,0.0
17,5,313.18546,0.0
17,6,324.9165,-0.0
17,7,345.26065,0.0
17,8,347.95245,-0.0
17,9,312.59598,0.0
17,10,295.91418,0.26624817
17,11,293.5286,-0.0
17,12,295.72842,0.0
17,13,297.8254,0.5695341
17,14,297.4848,0.7013843
17,15,298.01132,0.0
17,16,304.52988,0.35617957
18,0,292.7801,0.0
18,1,287.18744,0.0
18,2,310.64868,1.1413242
18,3,309.70996,0.259915
18,4,310.64868,0.0
18,5,313.18546,0.0
18,6,324.9165,-0.0
18,7,345.26065,0.0
18,8,347.95245,-0.0
18,9,312.59433,0.0
18,10,295.91403,0.26569903
18,11,293.52515,-0.0
18,12,295.7247,0.0
18,13,297.82407,0.56334835
18,14,297.48383,0.6958147
18,15,298.00897,0.0
18,16,304.52774,0.35341698
19,0,292.77762,0.0
19,1,287.18576,0.0
19,2,310.6468,1.1368315
19,3,309.70825,0.25846398
19,4,310.6468,0.0
19,5,313.18546,0.0
19,6,324.9165,-0.0
19,7,345.26065,0.0
19,8,347.95245,-0.0
19,9,312.5931,0.0
19,10,295.91397,0.26539776
19,11,293.5227,-0.0
19,12,295.72205,0.0
19,13,297.82315,0.5591315
19,14,297.4832,0.6919882
19,15,298.00726,0.0
19,16,304.5262,0.35145217
20,0,292.77588,0.0
20,1,287.18457,0.0
20,2,310.64548,1.1339184
20,3,309.7071,0.2575765
20,4,310.64548,0.0
20,5,313.18546,0.0
20,6,324.9165,-0.0
20,7,345.26065,0.0
20,8,347.95245,-0.0
20,9,312.59222,0.0
20,10,295.9139,0.26523376
20,11,293.521,-0.0
20,12,295.72018,0.0
20,13,297.8225,0.55621696
20,14,297.48273,0.68933994
20,15,298.0061,0.0
20,16,304.52518,0.3501062
21,0,292.77475,0.0
21,1,287.1838,0.0
21,2,310.64462,1.1321044
21,3,309.70633,0.25701436
21,4,310.64462,0.0
21,5,313.18546,0.0
21,6,324.9165,-0.0
21,7,345.26065,0.0
21,8,347.95245,-0.0
21,9,312.59164,0.0
21,10,295.9139,0.26514393
21,11,293.51987,-0.0
21,12,295.71896,0.0
21,13,297.82208,0.5542517
21,14,297.48242,0.68756014
21,15,298.00534,0.0
21,16,304.52448,0.34922656
22,0,292.77402,0.0
22,1,287.18332,0.0
22,2,310.64407,1.131034
22,3,309.70584,0.25667164
22,4,310.64407,0.0
22,5,313.18546,0.0
22,6,324.9165,-0.0
22,7,345.26065,0.0
22,8,347.95245,-0.0
22,9,312.59128,0.0
22,10,295.91388,0.26509398
22,11,293.51913,-0.0
22,12,295.7182,0.0
22,13,297.8218,0.55295855
22,14,297.4822,0.6863929
22,15,298.00485,0.0
22,16,304.52405,0.3486725
23,0,292.77356,0.0
23,1,287.18298,0.0
23,2,310.64374,1.1304507
23,3,309.70557,0.25648615
23,4,310.64374,0.0
23,5,313.18546,0.0
23,6,324.9165,-0.0
23,7,345.26065,0.0
23,8,347.95245,-0.0
23,9,312.59103,0.0
23,10,295.91388,0.26506555
23,11,293.51868,-0.0
23,12,295.7177,0.0
23,13,297.82162,0.5521311
23,14,297.4821,0.6856485
23,15,298.00455,0.0
23,16,304.52377,0.3483404
24,0,292.7733,0.0
24,1,287.1828,0.0
24,2,310.64355,1.1301733
24,3,309.70538,0.256377
24,4,310.64355,0.0
24,5,313.18546,0.0
24,6,324.9165,-0.0
24,7,345.26065,0.0
24,8,347.95245,-0.0
24,9,312.59088,0.0
24,10,295.91388,0.26504886
24,11,293.5184,-0.0
24,12,295.71744,0.0
24,13,297.82153,0.55162454
24,14,297.48203,0.6851943
24,15,298.00436,0.0
24,16,304.52362,0.34816292
25,0,292.83847,0.0
25,1,287.22998,0.0
25,2,310.7131,1.373663
25,3,309.77444,0.39739004
25,4,310.70963,0.0
25,5,313.18546,0.0
25,6,324.9165,-0.0
25,7,345.26065,0.0
25,8,347.95245,-0.0
25,9,312.63318,0.0
25,10,295.95367,0.42705366
25,11,293.58472,-0.0
25,12,295.7995,0.0
25,13,297.85373,0.7245117
25,14,297.50955,0.8500585
25,15,298.06192,0.0
25,16,304.5782,0.43536857
26,0,292.956,0.0
26,1,287.30417,0.0
26,2,310.7926,1.6528822
26,3,309.8513,0.52518076
26,4,310.79062,0.0
26,5,313.18546,0.0
26,6,324.9165,-0.0
26,7,345.26065,0.0
26,8,347.95245,-0.0
26,9,312.6754,0.0
26,10,295.9677,0.49607342
26,11,293.69852,-0.0
26,12,295.9253,0.0
26,13,297.8934,0.9560311
26,14,297.54697,1.0846524
26,15,298.13696,0.0
26,16,304.65005,0.5690776
27,0,293.053,0.0
27,1,287.36163,0.0
27,2,310.8465,1.8330917
27,3,309.90198,0.6099146
27,4,310.84485,0.0
27,5,313.18546,0.0
27,6,324.9165,-0.0
27,7,345.26065,0.0
27,8,347.95245,-0.0
27,9,312.70477,0.0
27,10,295.97394,0.5281312
27,11,293.79004,-0.0
27,12,296.02597,0.0
27,13,297.92654,1.1580089
27,14,297.57968,1.2966654
27,15,298.19293,0.0
27,16,304.70282,0.7175317
28,0,293.12454,0.0
28,1,287.40128,0.0
28,2,310.89496,1.9314512
28,3,309.94342,0.6516915
28,4,310.8935,0.0
28,5,313.18546,0.0
28,6,324.9165,-0.0
28,7,345.26065,0.0
28,8,347.95245,-0.0
28,9,312.739,0.0
28,10,295.97757,0.54707354
28,11,293.85568,-0.0
28,12,296.09772,0.0
28,13,297.94977,1.3078574
28,14,297.60138,1.451796
28,15,298.2333,0.0
28,16,304.74103,0.79641765
29,0,293.17737,0.0
29,1,287.4299,0.0
29,2,310.93085,1.9909621
29,3,309.97452,0.68236816
29,4,310.92993,0.0
29,5,313.18546,0.0
29,6,324.9165,-0.0
29,7,345.26065,0.0
29,8,347.95245,-0.0
29,9,312.76395,0.0
29,10,295.97983,0.5588901
29,11,293.9035,-0.0
29,12,296.1512,0.0
29,13,297.96442,1.4099525
29,14,297.6158,1.5572815
29,15,298.26376,0.0
29,16,304.7698,0.8534796
30,0,293.21292,0.0
30,1,287.44907,0.0
30,2,310.95294,2.0333457
30,3,309.99393,0.70412844
30,4,310.95245,0.0
30,5,313.18546,0.0
30,6,324.9165,-0.0
30,7,345.26065,0.0
30,8,347.95245,-0.0
30,9,312.77838,0.0
30,10,295.98108,0.5654958
30,11,293.93567,-0.0
30,12,296.18695,0.0
30,13,297.97366,1.4748905
30,14,297.62466,1.6224277
30,15,298.28342,0.0
30,16,304.78848,0.8946586
31,0,293.18942,0.0
31,1,287.4321,0.0
31,2,310.91864,1.9325284
31,3,309.95844,0.5910387
31,4,310.91864,0.0
31,5,313.18546,0.0
31,6,324.9165,-0.0
31,7,345.26065,0.0
31,8,347.95245,-0.0
31,9,312.75348,0.0
31,10,295.95905,0.4520865
31,11,293.9093,-0.0
31,12,296.14786,0.0
31,13,297.96048,1.381931
31,14,297.61057,1.5180331
31,15,298.25674,0.0
31,16,304.76086,0.8177689
32,0,293.11624,0.0
32,1,287.39087,0.0
32,2,310.87274,1.7717085
32,3,309.9148,0.5089286
32,4,310.87274,0.0
32,5,313.18546,0.0
32,6,324.9165,-0.0
32,7,345.26065,0.0
32,8,347.95245,-0.0
32,9,312.72992,0.0
32,10,295.94876,0.40614668
32,11,293.84073,-0.0
32,12,296.07193,0.0
32,13,297.93887,1.2340752
32,14,297.59195,1.3809237
32,15,298.21265,0.0
32,16,304.71902,0.71372104
33,0,293.05676,0.0
33,1,287.3573,0.0
33,2,310.83905,1.6678357
33,3,309.88373,0.46111327
33,4,310.83905,0.0
33,5,313.18546,0.0
33,6,324.9165,-0.0
33,7,345.26065,0.0
33,8,347.95245,-0.0
33,9,312.7114,0.0
33,10,295.9439,0.38567287
33,11,293.78665,-0.0
33,12,296.01227,0.0
33,13,297.91888,1.1101966
33,14,297.5721,1.2468101
33,15,298.1804,0.0
33,16,304.68872,0.6388945
34,0,293.01492,0.0
34,1,287.3332,0.0
34,2,310.81427,1.6008953
34,3,309.86136,0.43347323
34,4,310.8143,0.0
34,5,313.18546,0.0
34,6,324.9165,-0.0
34,7,345.26065,0.0
34,8,347.95245,-0.0
34,9,312.6965,0.0
34,10,295.94083,0.37279287
34,11,293.7487,-0.0
34,12,295.97098,0.0
34,13,297.9051,1.0261015
34,14,297.5591,1.1620746
34,15,298.15735,0.0
34,16,304.66742,0.5953702
35,0,292.98547,0.0
35,1,287.31616,0.0
35,2,310.79196,1.560763
35,3,309.84253,0.4211753
35,4,310.79196,0.0
35,5,313.18546,0.0
35,6,324.9165,-0.0
35,7,345.26065,0.0
35,8,347.95245,-0.0
35,9,312.67975,0.0
35,10,295.93884,0.36465424
35,11,293.72177,-0.0
35,12,295.94086,0.0
35,13,297.89645,0.9738865
35,14,297.5505,1.1069243
35,15,298.13937,0.0
35,16,304.65033,0.5665441
36,0,292.9629,0.0
36,1,287.30286,0.0
36,2,310.7741,1.5364066
36,3,309.82758,0.41482568
36,4,310.7741,0.0
36,5,313.18546,0.0
36,6,324.9165,-0.0
36,7,345.26065,0.0
36,8,347.95245,-0.0
36,9,312.66595,0.0
36,10,295.93768,0.35976124
36,11,293.7008,-0.0
36,12,295.91733,0.0
36,13,297.89053,0.93852615
36,14,297.5446,1.0691837
36,15,298.12503,0.0
36,16,304.63632,0.54780984
37,0,292.9748,0.0
37,1,287.3126,0.0
37,2,310.79092,1.6101787
37,3,309.846,0.4758451
37,4,310.7901,0.0
37,5,313.18546,0.0
37,6,324.9165,-0.0
37,7,345.26065,0.0
37,8,347.95245,-0.0
37,9,312.67624,0.0
37,10,295.95343,0.42600498
37,11,293.7145,-0.0
37,12,295.9371,0.0
37,13,297.89883,0.9884045
37,14,297.5528,1.1220171
37,15,298.13922,0.0
37,16,304.65155,0.59737444
38,0,293.0171,0.0
38,1,287.33838,0.0
38,2,310.8161,1.706165
38,3,309.87085,0.5263982
38,4,310.81534,0.0
38,5,313.18546,0.0
38,6,324.9165,-0.0
38,7,345.26065,0.0
38,8,347.95245,-0.0
38,9,312.689,0.0
38,10,295.95935,0.4536301
38,11,293.75436,-0.0
38,12,295.98138,0.0
38,13,297.91425,1.082129
38,14,297.5676,1.2176999
38,15,298.16412,0.0
38,16,304.67514,0.6478765
39,0,293.05222,0.0
39,1,287.35876,0.0
39,2,310.83838,1.7674052
39,3,309.8907,0.5512838
39,4,310.83752,0.0
39,5,313.18546,0.0
39,6,324.9165,-0.0
39,7,345.26065,0.0
39,8,347.95245,-0.0
39,9,312.70312,0.0
39,10,295.9619,0.46656054
39,11,293.78683,-0.0
39,12,296.01727,0.0
39,13,297.92596,1.1541617
39,14,297.57907,1.2926155
39,15,298.18442,0.0
39,16,304.69418,0.6926232
40,0,293.08102,0.0
40,1,287.37466,0.0
40,2,310.8597,1.8028381
40,3,309.90866,0.5649469
40,4,310.8591,0.0
40,5,313.18546,0.0
40,6,324.9165,-0.0
40,7,345.26065,0.0
40,8,347.95245,-0.0
40,9,312.71866,0.0
40,10,295.96353,0.47475243
40,11,293.8133,-0.0
40,12,296.04684,0.0
40,13,297.93393,1.2036391
40,14,297.58673,1.3451557
40,15,298.20197,0.0
40,16,304.71054,0.7206492
41,0,293.10004,0.0
41,1,287.38516,0.0
41,2,310.87292,1.8239735
41,3,309.91995,0.57466173
41,4,310.87256,0.0
41,5,313.18546,0.0
41,6,324.9165,-0.0
41,7,345.26065,0.0
41,8,347.95245,-0.0
41,9,312.72794,0.0
41,10,295.9645,0.4797256
41,11,293.8306,-0.0
41,12,296.06607,0.0
41,13,297.93924,1.2368836
41,14,297.5916,1.3804333
41,15,298.21326,0.0
41,16,304.72113,0.74043536
42,0,293.1131,0.0
42,1,287.39224,0.0
42,2,310.8816,1.8375994
42,3,309.92737,0.5812911
42,4,310.88135,0.0
42,5,313.18546,0.0
42,6,324.9165,-0.0
42,7,345.26065,0.0
42,8,347.95245,-0.0
42,9,312.734,0.0
42,10,295.96506,0.48245752
42,11,293.84244,-0.0
42,12,296.0791,0.0
42,13,297.94296,1.2607045
42,14,297.5949,1.4043525
42,15,298.22076,0.0
42,16,304.72818,0.7549624
43,0,293.1697,0.0
43,1,287.42722,0.0
43,2,310.93533,1.9772999
43,3,309.98007,0.7132372
43,4,310.93344,0.0
43,5,313.18546,0.0
43,6,324.9165,-0.0
43,7,345.26065,0.0
43,8,347.95245,-0.0
43,9,312.77127,0.0
43,10,295.98788,0.6017505
43,11,293.8988,-0.0
43,12,296.15002,0.0
43,13,297.96512,1.4150864
43,14,297.6165,1.5626351
43,15,298.26572,0.0
43,16,304.77274,0.87044775
44,0,293.26035,0.0
44,1,287.47623,0.0
44,2,310.98746,2.142797
44,3,310.02832,0.7971326
44,4,310.98618,0.0
44,5,313.18546,0.0
44,6,324.9165,-0.0
44,7,345.26065,0.0
44,8,347.95245,-0.0
44,9,312.79935,0.0
44,10,295.99667,0.649136
44,11,293.98224,0.00010428653
44,12,296.24323,0.0
44,13,297.99356,1.6168445
44,14,297.6441,1.7684602
44,15,298.31583,0.0
44,16,304.82104,1.0095557
45,0,293.32788,0.0
45,1,287.51147,0.0
45,2,311.02078,2.2301717
45,3,310.06207,0.88699454
45,4,311.02008,0.0
45,5,313.18546,0.0
45,6,324.9165,-0.0
45,7,345.26065,0.0
45,8,347.95245,-0.0
45,9,312.81845,0.0
45,10,296.0003,0.6688781
45,11,294.04507,0.001261542
45,12,296.3115,0.0
45,13,298.01547,1.7763218
45,14,297.66623,1.9348508
45,15,298.3504,0.0
45,16,304.85394,1.1002494
46,0,293.37302,0.0
46,1,287.5353,0.0
46,2,311.0438,2.2675378
46,3,310.08575,0.9553411
46,4,311.04318,0.0
46,5,313.18546,0.0
46,6,324.9165,-0.0
46,7,345.26065,0.0
46,8,347.95245,-0.0
46,9,312.83395,0.0
46,10,296.00244,0.6805614
46,11,294.08804,0.0021984065
46,12,296.35733,0.0
46,13,298.03027,1.8858141
46,14,297.68036,2.042092
46,15,298.37418,0.0
46,16,304.87646,1.1637826
47,0,293.4045,0.0
47,1,287.55188,0.0
47,2,311.0597,2.2883875
47,3,310.10175,0.99887985
47,4,311.05927,0.0
47,5,313.18546,0.0
47,6,324.9165,-0.0
47,7,345.26065,0.0
47,8,347.95245,-0.0
47,9,312.8449,0.0
47,10,296.00375,0.6877474
47,11,294.1187,0.0029567364
47,12,296.3895,0.0
47,13,298.04068,1.9635701
47,14,297.69098,2.1231232
47,15,298.3909,0.0
47,16,304.8922,1.2120022
48,0,293.42563,0.0
48,1,287.56308,0.0
48,2,311.06982,2.3001676
48,3,310.11185,1.0252918
48,4,311.06958,0.0
48,5,313.18546,0.0
48,6,324.9165,-0.0
48,7,345.26065,0.0
48,8,347.95245,-0.0
48,9,312.85187,0.0
48,10,296.00452,0.6919338
48,11,294.13962,0.0034546726
48,12,296.4109,0.0
48,13,298.0476,2.0154254
48,14,297.69797,2.176264
48,15,298.40173,0.0
48,16,304.9024,1.2448269
49,0,293.3847,0.0
49,1,287.53882,0.0
49,2,311.02603,2.208178
49,3,310.06473,0.8467826
49,4,311.026,0.0
49,5,313.18546,0.0
49,6,324.9165,-0.0
49,7,345.26065,0.0
49,8,347.95245,-0.0
49,9,312.81915,0.0
49,10,295.9793,0.55622435
49,11,294.09686,-0.0
49,12,296.3549,0.0
49,13,298.03046,1.8872648
49,14,297.68088,2.0468478
49,15,298.36453,0.0
49,16,304.8644,1.1318254
50,0,293.2953,0.0
50,1,287.48978,0.0
50,2,310.978,2.079487
50,3,310.014,0.6965899
50,4,310.978,0.0
50,5,313.18546,0.0
50,6,324.9165,-0.0
50,7,345.26065,0.0
50,8,347.95245,-0.0
50,9,312.79208,0.0
50,10,295.96933,0.5043271
50,11,294.00964,-0.0
50,12,296.257,0.0
50,13,298.0017,1.676062
50,14,297.65256,1.8329344
50,15,298.31207,0.0
50,16,304.81412,0.97793126
51,0,293.225,0.0
51,1,287.4521,0.0
51,2,310.9425,1.9595424
51,3,309.97992,0.62706333
51,4,310.9425,0.0
51,5,313.18546,0.0
51,6,324.9165,-0.0
51,7,345.26065,0.0
51,8,347.95245,-0.0
51,9,312.77344,0.0
51,10,295.96448,0.47955742
51,11,293.9432,-0.0
51,12,296.1852,0.0
51,13,297.97614,1.4922779
51,14,297.62616,1.6341932
51,15,298.27597,0.0
51,16,304.78,0.8751802
52,0,293.17477,0.0
52,1,287.424,0.0
52,2,310.91266,1.8686297
52,3,309.95227,0.58057487
52,4,310.91266,0.0
52,5,313.18546,0.0
52,6,324.9165,-0.0
52,7,345.26065,0.0
52,8,347.95245,-0.0
52,9,312.75638,0.0
52,10,295.96133,0.46362773
52,11,293.89655,-0.0
52,12,296.13348,0.0
52,13,297.9592,1.373571
52,14,297.61078,1.5217992
52,15,298.24908,0.0
52,16,304.75433,0.81664115
53,0,293.13855,0.0
53,1,287.40427,0.0
53,2,310.89142,1.8131709
53,3,309.93307,0.554409
53,4,310.89142,0.0
53,5,313.18546,0.0
53,6,324.9165,-0.0
53,7,345.26065,0.0
53,8,347.95245,-0.0
53,9,312.74362,0.0
53,10,295.95944,0.4540534
53,11,293.8641,-0.0
53,12,296.09763,0.0
53,13,297.94833,1.2974288
53,14,297.59616,1.4138792
53,15,298.22958,0.0
53,16,304.73602,0.77551985
54,0,293.11404,0.0
54,1,287.39142,0.0
54,2,310.87683,1.7820535
54,3,309.9203,0.5402411
54,4,310.87683,0.0
54,5,313.18546,0.0
54,6,324.9165,-0.0
54,7,345.26065,0.0
54,8,347.95245,-0.0
54,9,312.73425,0.0
54,10,295.95834,0.4485884
54,11,293.84103,-0.0
54,12,296.0762,0.0
54,13,297.9434,1.2633548
54,14,297.59732,1.4207884
54,15,298.21628,0.0
54,16,304.72345,0.7448907
55,0,293.07498,0.0
55,1,287.3674,0.0
55,2,310.8434,1.6945711
55,3,309.88834,0.47169042
55,4,310.8434,0.0
55,5,313.18546,0.0
55,6,324.9165,-0.0
55,7,345.26065,0.0
55,8,347.95245,-0.0
55,9,312.7118,0.0
55,10,295.94418,0.38687372
55,11,293.8032,-0.0
55,12,296.02814,0.0
55,13,297.92682,1.1593977
55,14,297.57803,1.2854241
55,15,298.18744,0.0
55,16,304.6953,0.67054486
56,0,293.02057,0.0
56,1,287.33563,0.0
56,2,310.81305,1.6025786
56,3,309.86,0.4278
56,4,310.81305,0.0
56,5,313.18546,0.0
56,6,324.9165,-0.0
56,7,345.26065,0.0
56,8,347.95245,-0.0
56,9,312.69498,0.0
56,10,295.9379,0.3607521
56,11,293.7531,-0.0
56,12,295.97397,0.0
56,13,297.9087,1.0478138
56,14,297.56256,1.1845422
56,15,298.15726,0.0
56,16,304.66724,0.60192186
57,0,292.98166,0.0
57,1,287.31308,0.0
57,2,310.78986,1.5421345
57,3,309.83966,0.4091082
57,4,310.78986,0.0
57,5,313.18546,0.0
57,6,324.9165,-0.0
57,7,345.26065,0.0
57,8,347.95245,-0.0
57,9,312.6802,0.0
57,10,295.93512,0.34928688
57,11,293.71768,-0.0
57,12,295.93564,0.0
57,13,297.89502,0.96539015
57,14,297.5491,1.0978628
57,15,298.13602,0.0
57,16,304.6469,0.5524856
58,0,292.95508,0.0
58,1,287.29724,0.0
58,2,310.7726,1.5023907
58,3,309.82483,0.3992248
58,4,310.7726,0.0
58,5,313.18546,0.0
58,6,324.9165,-0.0
58,7,345.26065,0.0
58,8,347.95245,-0.0
58,9,312.66858,0.0
58,10,295.9334,0.34236267
58,11,293.69293,-0.0
58,12,295.90927,0.0
58,13,297.8853,0.9075416
58,14,297.53943,1.0362748
58,15,298.12177,0.0
58,16,304.63303,0.5323377
59,0,292.93622,0.0
59,1,287.2859,0.0
59,2,310.75955,1.4726876
59,3,309.81323,0.3890243
59,4,310.75955,0.0
