timestep,node_idx,water_level,inlet_flow
23,12,296.0293,0.0
23,13,297.92838,1.1690097
23,14,297.5815,1.3084643
23,15,298.19025,0.0
23,16,304.69894,0.6876798
24,0,293.06345,0.0
24,1,287.36395,0.0
24,2,310.84335,1.7420628
24,3,309.89224,0.5216491
24,4,310.84335,0.0
24,5,313.18546,0.0
24,6,324.9165,-0.0
24,7,345.26065,0.0
24,8,347.95245,-0.0
24,9,312.70883,0.0
24,10,295.95724,0.44310126
24,11,293.79575,-0.0
24,12,296.02484,0.0
24,13,297.9273,1.1624484
24,14,297.58044,1.3015053
24,15,298.18756,0.0
24,16,304.69644,0.6834798
25,0,293.10422,0.0
25,1,287.39005,0.0
25,2,310.887,1.8646102
25,3,309.9353,0.6339264
25,4,310.885,0.0
25,5,313.18546,0.0
25,6,324.9165,-0.0
25,7,345.26065,0.0
25,8,347.95245,-0.0
25,9,312.73956,0.0
25,10,295.97766,0.54743296
25,11,293.83768,-0.0
25,12,296.07895,0.0
25,13,297.94507,1.27545
25,14,297.59683,1.4187219
25,15,298.2235,0.0
25,16,304.73218,0.7760503
26,0,293.18204,0.0
26,1,287.4338,0.0
26,2,310.9341,1.9986892
26,3,309.97913,0.7078641
26,4,310.93286,0.0
26,5,313.18546,0.0
26,6,324.9165,-0.0
26,7,345.26065,0.0
26,8,347.95245,-0.0
26,9,312.76648,0.0
26,10,295.98572,0.59020764
26,11,293.90915,-0.0
26,12,296.15897,0.0
26,13,297.96863,1.4397173
26,14,297.61987,1.5877403
26,15,298.2683,0.0
26,16,304.77475,0.88492274
27,0,293.2414,0.0
27,1,287.46518,0.0
27,2,310.9671,2.0964346
27,3,310.0089,0.75245595
27,4,310.96622,0.0
27,5,313.18546,0.0
27,6,324.9165,-0.0
27,7,345.26065,0.0
27,8,347.95245,-0.0
27,9,312.78528,0.0
27,10,295.98938,0.6097226
27,11,293.9633,-0.0
27,12,296.2177,0.0
27,13,297.98758,1.5741493
27,14,297.63852,1.7274154
27,15,298.299,0.0
27,16,304.80417,0.9660769
28,0,293.28262,0.0
28,1,287.48672,0.0
28,2,310.99246,2.1609774
28,3,310.032,0.79038244
28,4,310.99182,0.0
28,5,313.18546,0.0
28,6,324.9165,-0.0
28,7,345.26065,0.0
28,8,347.95245,-0.0
28,9,312.80084,0.0
28,10,295.9915,0.6210431
28,11,294.00177,-0.0
28,12,296.2591,0.0
28,13,297.9992,1.6579429
28,14,297.64948,1.8094069
28,15,298.32135,0.0
28,16,304.8254,1.0107248
29,0,293.31207,0.0
29,1,287.50192,0.0
29,2,311.01062,2.1935139
29,3,310.0494,0.82714945
29,4,311.0102,0.0
29,5,313.18546,0.0
29,6,324.9165,-0.0
29,7,345.26065,0.0
29,8,347.95245,-0.0
29,9,312.81284,0.0
29,10,295.99274,0.6278017
29,11,294.0296,-0.0
29,12,296.28876,0.0
29,13,298.0059,1.7075075
29,14,297.65622,1.8607103
29,15,298.33823,0.0
29,16,304.84143,1.0449672
30,0,293.33307,0.0
30,1,287.51227,0.0
30,2,311.02185,2.2081332
30,3,310.06024,0.85067385
30,4,311.02164,0.0
30,5,313.18546,0.0
30,6,324.9165,-0.0
30,7,345.26065,0.0
30,8,347.95245,-0.0
30,9,312.82053,0.0
30,10,295.9935,0.6319106
30,11,294.04846,-0.0
30,12,296.31067,0.0
30,13,298.01575,1.7809448
30,14,297.66843,1.9552385
30,15,298.34946,0.0
30,16,304.85217,1.0739005
31,0,293.29956,0.0
31,1,287.49203,0.0
31,2,310.98383,2.112785
31,3,310.02066,0.7188945
31,4,310.98383,0.0
31,5,313.18546,0.0
31,6,324.9165,-0.0
31,7,345.26065,0.0
31,8,347.95245,-0.0
31,9,312.79312,0.0
31,10,295.97165,0.5162757
31,11,294.01297,-0.0
31,12,296.26535,0.0
31,13,298.00357,1.6902968
31,14,297.6564,1.8623317
31,15,298.31836,0.0
31,16,304.81985,0.98096085
32,0,293.2238,0.0
32,1,287.45105,0.0
32,2,310.94006,1.9683424
32,3,309.97778,0.6225013
32,4,310.94006,0.0
32,5,313.18546,0.0
32,6,324.9165,-0.0
32,7,345.26065,0.0
32,8,347.95245,-0.0
32,9,312.76978,0.0
32,10,295.96313,0.4726827
32,11,293.94223,-0.0
32,12,296.18127,0.0
32,13,297.97308,1.4706186
32,14,297.62195,1.6048989
32,15,298.2744,0.0
32,16,304.7782,0.8651505
33,0,293.1629,0.0
33,1,287.41687,0.0
33,2,310.9049,1.8517416
33,3,309.9448,0.5648094
33,4,310.9049,0.0
33,5,313.18546,0.0
33,6,324.9165,-0.0
33,7,345.26065,0.0
33,8,347.95245,-0.0
33,9,312.75104,0.0
33,10,295.95895,0.4516046
33,11,293.8852,-0.0
33,12,296.11908,0.0
33,13,297.95377,1.3358337
33,14,297.6058,1.4865625
33,15,298.2413,0.0
33,16,304.74667,0.7864074
34,0,293.11777,0.0
34,1,287.3932,0.0
34,2,310.87903,1.777094
34,3,309.9212,0.5292852
34,4,310.87903,0.0
34,5,313.18546,0.0
34,6,324.9165,-0.0
34,7,345.26065,0.0
34,8,347.95245,-0.0
34,9,312.73602,0.0
34,10,295.95633,0.4386007
34,11,293.84442,-0.0
34,12,296.0778,0.0
34,13,297.94174,1.2519777
34,14,297.59158,1.3779094
34,15,298.21753,0.0
34,16,304.72427,0.73540807
35,0,293.08713,0.0
35,1,287.37582,0.0
35,2,310.85922,1.7340522
35,3,309.90375,0.50897104
35,4,310.85922,0.0
35,5,313.18546,0.0
35,6,324.9165,-0.0
35,7,345.26065,0.0
35,8,347.95245,-0.0
35,9,312.72324,0.0
35,10,295.95447,0.43052605
35,11,293.81622,-0.0
35,12,296.04596,0.0
35,13,297.9325,1.1947215
35,14,297.5851,1.3341577
35,15,298.19983,0.0
35,16,304.7076,0.6981446
36,0,293.06503,0.0
36,1,287.36395,0.0
36,2,310.8452,1.7097034
36,3,309.89172,0.49888468
36,4,310.8452,0.0
36,5,313.18546,0.0
36,6,324.9165,-0.0
36,7,345.26065,0.0
36,8,347.95245,-0.0
36,9,312.71338,0.0
36,10,295.9533,0.42551196
36,11,293.79617,-0.0
36,12,296.02493,0.0
36,13,297.92603,1.1544605
36,14,297.5798,1.2971503
36,15,298.18747,0.0
36,16,304.69604,0.67301446
37,0,293.01,0.0
37,1,287.32736,0.0
37,2,310.7938,1.5612049
37,3,309.84174,0.38781103
37,4,310.7938,0.0
37,5,313.18546,0.0
37,6,324.9165,-0.0
37,7,345.26065,0.0
37,8,347.95245,-0.0
37,9,312.6788,0.0
37,10,295.9267,0.3152219
37,11,293.74106,-0.0
37,12,295.95654,0.0
37,13,297.9027,1.0114858
37,14,297.55676,1.1470383
37,15,298.14407,0.0
37,16,304.6537,0.56782264
38,0,292.925,0.0
38,1,287.27585,0.0
38,2,310.73633,1.392006
38,3,309.78934,0.33053678
38,4,310.7363,0.0
38,5,313.18546,0.0
38,6,324.9165,-0.0
38,7,345.26065,0.0
38,8,347.95245,-0.0
38,9,312.64438,0.0
38,10,295.91544,0.27107683
38,11,293.6617,-0.0
38,12,295.86838,0.0
38,13,297.8747,0.8447549
38,14,297.52942,0.97308743
38,15,298.09274,0.0
38,16,304.604,0.48562825
39,0,292.86008,0.0
39,1,287.23694,0.0
39,2,310.69843,1.2609578
39,3,309.75336,0.28733587
39,4,310.69843,0.0
39,5,313.18546,0.0
39,6,324.9165,-0.0
39,7,345.26065,0.0
39,8,347.95245,-0.0
39,9,312.62454,0.0
39,10,295.91006,0.25059053
39,11,293.60196,-0.0
39,12,295.80322,0.0
39,13,297.85297,0.71968335
39,14,297.50836,0.8429403
39,15,298.05472,0.0
39,16,304.56848,0.41734427
40,0,292.814,0.0
40,1,287.20886,0.0
40,2,310.66666,1.1681482
40,3,309.72443,0.2560965
40,4,310.66666,0.0
40,5,313.18546,0.0
40,6,324.9165,-0.0
40,7,345.26065,0.0
40,8,347.95245,-0.0
40,9,312.60623,0.0
40,10,295.90656,0.23740932
40,11,293.55768,-0.0
40,12,295.75665,0.0
40,13,297.83603,0.6259356
40,14,297.49396,0.7558897
40,15,298.02588,0.0
40,16,304.54242,0.3744558
41,0,292.7776,0.0
41,1,287.18433,0.0
41,2,310.64206,1.0996822
41,3,309.70193,0.23346934
41,4,310.64203,0.0
41,5,313.18546,0.0
41,6,324.9165,-0.0
41,7,345.26065,0.0
41,8,347.95245,-0.0
41,9,312.59216,0.0
41,10,295.90417,0.22864905
41,11,293.52225,-0.0
41,12,295.71896,0.0
41,13,297.82254,0.55637413
41,14,297.4831,0.69152534
41,15,298.0031,0.0
41,16,304.52188,0.34420538
42,0,292.75092,0.0
42,1,287.16626,0.0
42,2,310.6241,1.0506256
42,3,309.6855,0.21766536
42,4,310.6241,0.0
42,5,313.18546,0.0
42,6,324.9165,-0.0
42,7,345.26065,0.0
42,8,347.95245,-0.0
42,9,312.58145,0.0
42,10,295.90268,0.22311997
42,11,293.49597,-0.0
42,12,295.69116,0.0
42,13,297.81036,0.5006154
42,14,297.4751,0.64528495
42,15,297.98648,0.0
42,16,304.50693,0.3230794
43,0,292.8081,0.0
43,1,287.2105,0.0
43,2,310.6898,1.294349
43,3,309.75208,0.36483347
43,4,310.68527,0.0
43,5,313.18546,0.0
43,6,324.9165,-0.0
43,7,345.26065,0.0
43,8,347.95245,-0.0
43,9,312.6217,0.0
43,10,295.95016,0.41209948
43,11,293.55417,-0.0
43,12,295.7666,0.0
43,13,297.84323,0.6654614
43,14,297.5005,0.7950911
43,15,298.04053,0.0
43,16,304.5591,0.4091342
44,0,292.9307,0.0
44,1,287.28842,0.0
44,2,310.77542,1.5959179
44,3,309.8349,0.49756646
44,4,310.77316,0.0
44,5,313.18546,0.0
44,6,324.9165,-0.0
44,7,345.26065,0.0
44,8,347.95245,-0.0
44,9,312.66592,0.0
44,10,295.96576,0.4860096
44,11,293.674,-0.0
44,12,295.8985,0.0
44,13,297.885,0.90601265
44,14,297.53894,1.0337278
44,15,298.12122,0.0
44,16,304.63464,0.5456054
45,0,293.0335,0.0
45,1,287.3506,0.0
45,2,310.83453,1.7962952
45,3,309.891,0.59226006
45,4,310.83298,0.0
45,5,313.18546,0.0
45,6,324.9165,-0.0
45,7,345.26065,0.0
45,8,347.95245,-0.0
45,9,312.69757,0.0
45,10,295.97272,0.5217968
45,11,293.77185,-0.0
45,12,296.00632,0.0
45,13,297.9203,1.119313
45,14,297.57336,1.2554212
45,15,298.18204,0.0
45,16,304.69278,0.70277274
46,0,293.10785,0.0
46,1,287.3919,0.0
46,2,310.8833,1.9135408
46,3,309.93384,0.6438699
46,4,310.88202,0.0
46,5,313.18546,0.0
46,6,324.9165,-0.0
46,7,345.26065,0.0
46,8,347.95245,-0.0
46,9,312.72974,0.0
46,10,295.97696,0.54383487
46,11,293.84085,-0.0
46,12,296.0819,0.0
46,13,297.946,1.2819872
46,14,297.59778,1.4256802
46,15,298.22433,0.0
46,16,304.73257,0.7794747
47,0,293.1656,0.0
47,1,287.42355,0.0
47,2,310.92267,1.9785417
47,3,309.96747,0.67605716
47,4,310.92157,0.0
47,5,313.18546,0.0
47,6,324.9165,-0.0
47,7,345.26065,0.0
47,8,347.95245,-0.0
47,9,312.7584,0.0
47,10,295.9795,0.55715364
47,11,293.89288,-0.0
47,12,296.1391,0.0
47,13,297.96182,1.3917497
47,14,297.6132,1.5380027
47,15,298.2567,0.0
47,16,304.76315,0.8410835
48,0,293.206,0.0
48,1,287.4455,0.0
48,2,310.9491,2.0248325
48,3,309.99048,0.6999507
48,4,310.94852,0.0
48,5,313.18546,0.0
48,6,324.9165,-0.0
48,7,345.26065,0.0
48,8,347.95245,-0.0
48,9,312.77603,0.0
48,10,295.9809,0.564611
48,11,293.92938,-0.0
48,12,296.1801,0.0
48,13,297.97183,1.4621062
48,14,297.6231,1.6109662
48,15,298.27975,0.0
48,16,304.785,0.8852433
49,0,293.24957,0.0
49,1,287.46945,0.0
49,2,310.98172,2.1071727
49,3,310.02118,0.76350063
49,4,310.98074,0.0
49,5,313.18546,0.0
49,6,324.9165,-0.0
49,7,345.26065,0.0
49,8,347.95245,-0.0
49,9,312.7974,0.0
49,10,295.99063,0.6163392
49,11,293.97116,-0.0
49,12,296.22855,0.0
49,13,297.9864,1.5657547
49,14,297.63724,1.717335
49,15,298.30804,0.0
49,16,304.8129,0.9605356
50,0,293.29773,0.0
50,1,287.49493,0.0
50,2,311.00818,2.1837573
50,3,310.04666,0.81883174
50,4,311.0076,0.0
50,5,313.18546,0.0
50,6,324.9165,-0.0
50,7,345.26065,0.0
50,8,347.95245,-0.0
50,9,312.81198,0.0
50,10,295.99414,0.635349
50,11,294.0165,-0.0
50,12,296.27774,0.0
50,13,297.9998,1.661845
50,14,297.6496,1.809053
50,15,298.33447,0.0
50,16,304.83804,1.0323899
51,0,293.33307,0.0
51,1,287.51294,0.0
51,2,311.02377,2.217947
51,3,310.06302,0.86709535
51,4,311.02344,0.0
51,5,313.18546,0.0
51,6,324.9165,-0.0
51,7,345.26065,0.0
51,8,347.95245,-0.0
51,9,312.8214,0.0
51,10,295.99576,0.64417076
51,11,294.0499,0.0001330231
51,12,296.31143,0.0
51,13,298.01132,1.7481759
51,14,297.662,1.9054021
51,15,298.35196,0.0
51,16,304.85483,1.0874082
52,0,293.35666,0.0
52,1,287.52518,0.0
52,2,311.03317,2.2357152
52,3,310.073,0.898013
52,4,311.03293,0.0
52,5,313.18546,0.0
52,6,324.9165,-0.0
52,7,345.26065,0.0
52,8,347.95245,-0.0
52,9,312.8273,0.0
52,10,295.9968,0.64965355
52,11,294.07144,0.00035402767
52,12,296.33582,0.0
52,13,298.023,1.8335898
52,14,297.67532,2.0074213
52,15,298.3627,0.0
52,16,304.86502,1.12199
53,0,293.3709,0.0
53,1,287.53314,0.0
53,2,311.0394,2.2459798
53,3,310.0795,0.91728336
53,4,311.0392,0.0
53,5,313.18546,0.0
53,6,324.9165,-0.0
53,7,345.26065,0.0
53,8,347.95245,-0.0
53,9,312.83136,0.0
53,10,295.9974,0.6529801
53,11,294.0849,0.0006205483
53,12,296.35168,0.0
53,13,298.02927,1.8791424
53,14,297.6816,2.053568
53,15,298.36978,0.0
53,16,304.87173,1.1463841
54,0,293.3802,0.0
54,1,287.53848,0.0
54,2,311.04346,2.2516563
54,3,310.08362,0.92878926
54,4,311.04333,0.0
54,5,313.18546,0.0
54,6,324.9165,-0.0
54,7,345.26065,0.0
54,8,347.95245,-0.0
54,9,312.8341,0.0
54,10,295.99774,0.65483814
54,11,294.09396,0.00076946197
54,12,296.362,0.0
54,13,298.03284,1.904922
54,14,297.68402,2.0701067
54,15,298.3744,0.0
54,16,304.87607,1.1622759
55,0,293.40485,0.0
55,1,287.5524,0.0
55,2,311.0625,2.2871966
55,3,310.10385,1.0011009
55,4,311.0618,0.0
55,5,313.18546,0.0
55,6,324.9165,-0.0
55,7,345.26065,0.0
55,8,347.95245,-0.0
55,9,312.848,0.0
55,10,296.00613,0.70082474
55,11,294.11932,0.0041370527
55,12,296.3912,0.0
55,13,298.04242,1.976599
55,14,297.69247,2.1343126
55,15,298.39188,0.0
55,16,304.8935,1.2167699
56,0,293.44073,0.0
56,1,287.57166,0.0
56,2,311.0799,2.3190572
56,3,310.12265,1.0646608
56,4,311.07947,0.0
56,5,313.18546,0.0
56,6,324.9165,-0.0
56,7,345.26065,0.0
56,8,347.95245,-0.0
56,9,312.859,0.0
56,10,296.009,0.71667176
56,11,294.155,0.005517877
56,12,296.429,0.0
56,13,298.05426,2.065002
56,14,297.70407,2.2220364
56,15,298.4117,0.0
56,16,304.91235,1.280069
57,0,293.46786,0.0
57,1,287.5858,0.0
57,2,311.09113,2.3386822
57,3,310.1347,1.1053063
57,4,311.09082,0.0
57,5,313.18546,0.0
57,6,324.9165,-0.0
57,7,345.26065,0.0
57,8,347.95245,-0.0
57,9,312.8663,0.0
57,10,296.01035,0.72418
57,11,294.1822,0.006348371
57,12,296.455,0.0
57,13,298.0635,2.1353254
57,14,297.71423,2.3020859
57,15,298.42487,0.0
57,16,304.92493,1.3274133
58,0,293.48575,0.0
58,1,287.59586,0.0
58,2,311.09955,2.3521075
58,3,310.1433,1.1314921
58,4,311.09933,0.0
58,5,313.18546,0.0
58,6,324.9165,-0.0
58,7,345.26065,0.0
58,8,347.95245,-0.0
58,9,312.87198,0.0
58,10,296.01123,0.7290548
58,11,294.1994,0.0069155735
58,12,296.47614,0.0
58,13,298.07315,2.2078621
58,14,297.72388,2.376129
58,15,298.43387,0.0
58,16,304.93356,1.3564383
59,0,293.4992,0.0
59,1,287.6021,0.0
59,2,311.10565,2.3600647
59,3,310.14935,1.1482956
59,4,311.1055,0.0
59,5,313.18546,0.0
59,6,324.9165,-0.0
