timestep,edge_idx,flow,velocity
10,10,5.85204,4.091666
10,11,0.8426324,3.2263536
10,12,0.9697366,3.613006
10,13,4.062656,4.2756925
10,14,4.072294,5.634692
10,15,3.5851202,4.525798
11,0,6.50865,5.3697443
11,1,3.3282938,3.7837515
11,2,-0.00095815654,-0.0030901947
11,3,-3.8460916e-05,-0.0006320284
11,4,0.0,0.0
11,5,0.0,0.0
11,6,0.0,0.0
11,7,1.7973926,3.9171023
11,8,0.39039093,3.1844711
11,9,6.127244,4.3351755
11,10,6.1396656,4.130435
11,11,0.8910694,3.2425406
11,12,1.0181626,3.6267624
11,13,4.2470503,4.316621
11,14,4.254363,5.6965895
11,15,3.7431846,4.570038
12,0,6.7262077,5.411915
12,1,3.4328113,3.8029943
12,2,-0.00077417877,-0.0023839946
12,3,-3.1011572e-05,-0.00043909767
12,4,0.0,0.0
12,5,0.0,0.0
12,6,0.0,0.0
12,7,1.8670688,3.955688
12,8,0.3939295,3.159017
12,9,6.339229,4.3620267
12,10,6.3483887,4.156089
12,11,0.9215685,3.2455907
12,12,1.0506139,3.6317499
12,13,4.3890333,4.3484316
12,14,4.39492,5.7432184
12,15,3.8641934,4.6030464
13,0,7.1623297,5.5072074
13,1,3.6673827,3.8415413
13,2,-0.0020985734,-0.005852875
13,3,-8.408323e-05,-0.00091355306
13,4,0.0,0.0
13,5,0.0,0.0
13,6,0.0,0.0
13,7,2.0282705,4.044441
13,8,0.44089878,3.2340136
13,9,6.743907,4.4139633
13,10,6.773584,4.2088614
13,11,0.9922228,3.261495
13,12,1.1258099,3.6498203
13,13,4.697565,4.41467
13,14,4.717228,5.8435106
13,15,4.144316,4.6706467
14,0,7.728529,5.6082025
14,1,3.8887844,3.8781872
14,2,-0.0017321549,-0.0044438615
14,3,-5.8607948e-05,-0.0005105486
14,4,0.0,0.0
14,5,0.0,0.0
14,6,0.0,0.0
14,7,2.1641502,4.111557
14,8,0.4620213,3.1837158
14,9,7.2843885,4.4749045
14,10,7.307354,4.2691917
14,11,1.0836473,3.2772841
14,12,1.2192054,3.6685896
14,13,5.03452,4.4750347
14,14,5.0475235,5.9320774
14,15,4.4138374,4.733266
15,0,8.126286,5.671976
15,1,4.0503774,3.9058175
15,2,-0.0022817755,-0.00553315
15,3,-0.00027942378,-0.0021069176
15,4,0.0,0.0
15,5,0.0,0.0
15,6,0.0,0.0
15,7,2.2847424,4.17026
15,8,0.47185212,3.1297362
15,9,7.6687307,4.5151625
15,10,7.6845694,4.3091316
15,11,1.1531253,3.295597
15,12,1.2917349,3.6841912
15,13,5.2606897,4.5127754
15,14,5.2701797,5.9892364
15,15,4.5926867,4.7728724
16,0,8.417236,5.7140718
16,1,4.1745634,3.926786
16,2,-0.0011489525,-0.0026752006
16,3,-0.0001360729,-0.00092763145
16,4,0.0,0.0
16,5,0.0,0.0
16,6,0.0,0.0
16,7,2.3742313,4.2069607
16,8,0.47782785,3.085783
16,9,7.949977,4.5433903
16,10,7.961591,4.3360567
16,11,1.199939,3.3022137
16,12,1.341362,3.6881802
16,13,5.4354506,4.542526
16,14,5.4419956,6.0327845
16,15,4.7339544,4.8042107
17,0,8.612896,5.7413726
17,1,4.2595224,3.9410295
17,2,-0.0008182805,-0.0018548763
17,3,-9.675649e-05,-0.0006197908
17,4,0.0,0.0
17,5,0.0,0.0
17,6,0.0,0.0
17,7,2.4413,4.2354717
17,8,0.4812889,3.054315
17,9,8.138841,4.5615478
17,10,8.146786,4.353591
17,11,1.2312078,3.3065166
17,12,1.3745327,3.6890817
17,13,5.5514708,4.561841
17,14,5.556014,6.0612063
17,15,4.8279934,4.8247066
18,0,8.746428,5.759548
18,1,4.316681,3.9505458
18,2,-0.0005096873,-0.0011352549
18,3,-6.037913e-05,-0.0003716856
18,4,0.0,0.0
18,5,0.0,0.0
18,6,0.0,0.0
18,7,2.4869008,4.254828
18,8,0.48329562,3.0318441
18,9,8.267958,4.5736585
18,10,8.273223,4.36532
18,11,1.2526832,3.3095045
18,12,1.396374,3.6887026
18,13,5.631017,4.574976
18,14,5.633976,6.0804253
18,15,4.891474,4.8383617
19,0,8.688391,5.7430325
19,1,4.267216,3.944923
19,2,0.00096291146,0.0021792923
19,3,0.000113060945,0.0007203847
19,4,0.0,0.0
19,5,0.0,0.0
19,6,0.0,0.0
19,7,2.449379,4.2384214
19,8,0.46140864,2.9755995
19,9,8.219776,4.5662794
19,10,8.211632,4.358633
19,11,1.2414259,3.3084462
19,12,1.3849818,3.6894166
19,13,5.573679,4.563208
19,14,5.5680647,6.0641313
19,15,4.8283567,4.8255935
20,0,8.515314,5.7165213
20,1,4.1951485,3.9342275
20,2,0.00071231136,0.001649487
20,3,8.453417e-05,0.0005674769
20,4,0.0,0.0
20,5,0.0,0.0
20,6,0.0,0.0
20,7,2.4076228,4.22388
20,8,0.45256814,2.9843333
20,9,8.055786,4.550008
20,10,8.048176,4.3435764
20,11,1.215876,3.3080692
20,12,1.3580434,3.691879
20,13,5.464182,4.544175
20,14,5.459776,6.037215
20,15,4.7397156,4.8068123
21,0,8.380363,5.6967936
21,1,4.141762,3.9258657
21,2,0.0005310233,0.0012511327
21,3,6.290975e-05,0.00043973755
21,4,0.0,0.0
21,5,0.0,0.0
21,6,0.0,0.0
21,7,2.3736115,4.2108736
21,8,0.448459,3.0004075
21,9,7.9268403,4.537424
21,10,7.921303,4.331397
21,11,1.194062,3.3046255
21,12,1.3349226,3.6907833
21,13,5.3851137,4.5309496
21,14,5.382,6.017727
21,15,4.676502,4.793228
22,0,8.283076,5.682535
22,1,4.098652,3.918841
22,2,0.0004657831,0.0011131023
22,3,5.5196164e-05,0.00039911747
22,4,0.0,0.0
22,5,0.0,0.0
22,6,0.0,0.0
22,7,2.3424811,4.19798
22,8,0.44575062,3.0129235
22,9,7.8336506,4.52823
22,10,7.829582,4.322635
22,11,1.1788983,3.3029792
22,12,1.3188841,3.6906767
22,13,5.326358,4.520829
22,14,5.3238544,6.002967
22,15,4.627307,4.78234
23,0,8.209663,5.671857
23,1,4.060713,3.9123423
23,2,0.00040017112,0.0009684604
23,3,4.867039e-05,0.00036292724
23,4,0.0,0.0
23,5,0.0,0.0
23,6,0.0,0.0
23,7,2.3122435,4.1847906
23,8,0.4440757,3.023612
23,9,7.7628303,4.521186
23,10,7.75976,4.316289
23,11,1.1691067,3.3043985
23,12,1.3085191,3.692045
23,13,5.2778735,4.511975
23,14,5.2758417,5.9906645
23,15,4.585848,4.7729335
24,0,8.155645,5.664053
24,1,4.032955,3.9074037
24,2,0.00021572225,0.0005269461
24,3,2.5594474e-05,0.00019528568
24,4,0.0,0.0
24,5,0.0,0.0
24,6,0.0,0.0
24,7,2.2895045,4.174765
24,8,0.44311368,3.0323482
24,9,7.7106957,4.515991
24,10,7.708685,4.311768
24,11,1.1625116,3.306293
24,12,1.3015419,3.693801
24,13,5.2419167,4.5053277
24,14,5.240679,5.9816074
24,15,4.5558863,4.7660346
25,0,8.779909,5.788273
25,1,4.3999586,3.957848
25,2,-0.0057033948,-0.012359657
25,3,-0.0006781445,-0.003975878
25,4,0.0,0.0
25,5,0.0,0.0
25,6,0.0,0.0
25,7,2.5721478,4.29683
25,8,0.5471128,3.212106
25,9,8.277958,4.582568
25,10,8.328226,4.3753157
25,11,1.2737823,3.3214798
25,12,1.4177945,3.6983929
25,13,5.7057457,4.5922785
25,14,5.73803,6.1055517
25,15,4.997876,4.8581524
26,0,9.802731,5.924287
26,1,4.815506,4.013829
26,2,-0.003942333,-0.007581892
26,3,-0.00046391872,-0.0021136813
26,4,0.0,0.0
26,5,0.0,0.0
26,6,0.0,0.0
26,7,2.8420925,4.392065
26,8,0.5898793,3.1132247
26,9,9.251503,4.659067
26,10,9.295876,4.45658
26,11,1.4383472,3.3264208
26,12,1.5867351,3.6918108
26,13,6.3302455,4.689049
26,14,6.3571386,6.253131
26,15,5.4988375,4.9582033
27,0,10.579307,6.021391
27,1,5.112438,4.049999
27,2,-0.0030536223,-0.005443697
27,3,-0.00034482338,-0.001347451
27,4,0.0,0.0
27,5,0.0,0.0
27,6,0.0,0.0
27,7,3.0352538,4.4566374
27,8,0.609431,3.0119143
27,9,9.998291,4.710573
27,10,10.02735,4.513024
27,11,1.5725346,3.338276
27,12,1.7249438,3.6903162
27,13,6.774098,4.742996
27,14,6.793446,6.349098
27,15,5.847042,5.01999
28,0,11.130245,6.090848
28,1,5.3427095,4.07646
28,2,-0.002324256,-0.003923111
28,3,-0.0002584889,-0.00091050786
28,4,0.0,0.0
28,5,0.0,0.0
28,6,0.0,0.0
28,7,3.1975815,4.511402
28,8,0.6206074,2.9491043
28,9,10.53241,4.745894
28,10,10.547646,4.5488186
28,11,1.6567073,3.3364418
28,12,1.8070238,3.6755857
28,13,7.1005716,4.7815895
28,14,7.1144,6.415813
28,15,6.119214,5.068022
29,0,11.525827,6.139618
29,1,5.5076494,4.093537
29,2,-0.0015622969,-0.002540351
29,3,-0.0001737529,-0.000571601
29,4,0.0,0.0
29,5,0.0,0.0
29,6,0.0,0.0
29,7,3.3250449,4.5537252
29,8,0.6270371,2.906816
29,9,10.923411,4.7718296
29,10,10.91501,4.569851
29,11,1.7022874,3.3206856
29,12,1.8541183,3.6522317
29,13,7.351527,4.812897
29,14,7.3592167,6.46546
29,15,6.3252234,5.103012
30,0,11.804085,6.172941
30,1,5.6102743,4.103939
30,2,-0.00087695365,-0.0013943475
30,3,-9.7519034e-05,-0.00030793413
30,4,0.0,0.0
30,5,0.0,0.0
30,6,0.0,0.0
30,7,3.4082332,4.581272
30,8,0.63136005,2.8795424
30,9,11.190767,4.787799
30,10,11.177827,4.586712
30,11,1.7714846,3.335825
30,12,1.944259,3.673723
30,13,7.5161886,4.831925
30,14,7.5227227,6.4973183
30,15,6.4553747,5.122904
31,0,11.242972,6.0778737
31,1,5.273819,4.075833
31,2,0.0049637035,0.008532189
31,3,0.0005535155,0.0020113266
31,4,0.0,0.0
31,5,0.0,0.0
31,6,0.0,0.0
31,7,3.1301172,4.480956
31,8,0.5174648,2.705958
31,9,10.675762,4.7434864
31,10,10.633749,4.5486784
31,11,1.6889474,3.3477027
31,12,1.8617835,3.7018824
31,13,7.079404,4.76997
31,14,7.045521,6.4016323
31,15,6.025858,5.05517
32,0,10.188032,5.930109
32,1,4.8820786,4.0351043
32,2,0.0038919467,0.0073790783
32,3,0.00046227127,0.0020328786
32,4,0.0,0.0
32,5,0.0,0.0
32,6,0.0,0.0
32,7,2.8891423,4.404641
32,8,0.47278482,2.7301893
32,9,9.690655,4.6771126
32,10,9.617277,4.4713
32,11,1.4726307,3.31613
32,12,1.5955529,3.6465104
32,13,6.451692,4.695657
32,14,6.4213943,6.2687736
32,15,5.529565,4.970112
33,0,9.37614,5.82322
33,1,4.5701323,3.9955006
33,2,0.0028834094,0.0059603313
33,3,0.00034221457,0.0018057626
33,4,0.0,0.0
33,5,0.0,0.0
33,6,0.0,0.0
33,7,2.7002766,4.3423686
33,8,0.45165455,2.801913
33,9,8.90817,4.6189485
33,10,8.844919,4.407984
33,11,1.33464,3.3018398
33,12,1.4757657,3.6587753
33,13,5.9803057,4.62983
33,14,5.95967,6.16007
33,15,5.153532,4.89598
34,0,8.812893,5.7500625
34,1,4.3443284,3.9623985
34,2,0.0022151435,0.004902025
34,3,0.00026303838,0.0015946982
34,4,0.0,0.0
34,5,0.0,0.0
34,6,0.0,0.0
34,7,2.5525398,4.2883945
34,8,0.43879104,2.8774722
34,9,8.352356,4.575613
34,10,8.339102,4.3692203
34,11,1.2548852,3.3026385
34,12,1.3840857,3.673839
34,13,5.65041,4.574913
34,14,5.6368933,6.081485
34,15,4.8874807,4.8406487
35,0,8.422587,5.6943946
35,1,4.1726074,3.9347634
35,2,0.0016731443,0.0039068046
35,3,0.00020978406,0.001435907
35,4,0.0,0.0
35,5,0.0,0.0
35,6,0.0,0.0
35,7,2.4283834,4.239522
35,8,0.4306054,2.9300575
35,9,7.979846,4.5403967
35,10,7.9566073,4.3319607
35,11,1.1949364,3.2985005
35,12,1.3314974,3.6774457
35,13,5.4099936,4.5357294
35,14,5.400235,6.022604
35,15,4.691794,4.7983923
36,0,8.150919,5.655695
36,1,4.051423,3.9141777
36,2,0.0011591738,0.0028164466
36,3,0.00013752475,0.0010355125
36,4,0.0,0.0
36,5,0.0,0.0
36,6,0.0,0.0
36,7,2.3342276,4.1995673
36,8,0.42559946,2.9722457
36,9,7.714281,4.5140657
36,10,7.7060966,4.3096046
36,11,1.1548413,3.296002
36,12,1.2978313,3.6892397
36,13,5.2432795,4.505806
36,14,5.237137,5.9811563
36,15,4.557165,4.768431
37,0,7.342364,5.4817963
37,1,3.6219766,3.8478155
37,2,0.004805402,0.0137145035
37,3,0.00018268813,0.0020902292
37,4,0.0,0.0
37,5,0.0,0.0
37,6,0.0,0.0
37,7,2.0273023,4.046961
37,8,0.31566978,2.7269828
37,9,6.98561,4.4268227
37,10,6.9320908,4.2216916
37,11,1.0126405,3.265679
37,12,1.1480621,3.6566796
37,13,4.697443,4.4018006
37,14,4.6622133,5.8278093
37,15,4.051941,4.654057
38,0,6.2754154,5.272048
38,1,3.1440463,3.7587578
38,2,0.0031833057,0.011187419
38,3,0.00012724454,0.00294257
38,4,0.0,0.0
38,5,0.0,0.0
38,6,0.0,0.0
38,7,1.7279677,3.8872125
38,8,0.27115387,2.7625847
38,9,5.9719462,4.3053293
38,10,5.9263544,4.097449
38,11,0.8456089,3.2219114
38,12,0.9738334,3.610755
38,13,4.0462265,4.2645745
38,14,4.020385,5.616999
38,15,3.504037,4.507123
39,0,5.503314,5.100705
39,1,2.8415427,3.6939743
39,2,0.0023231567,0.009554089
39,3,0.00010041648,0.0045823976
39,4,0.0,0.0
39,5,0.0,0.0
39,6,0.0,0.0
39,7,1.5636854,3.7996445
39,8,0.25063214,2.8237834
39,9,5.2298594,4.204686
39,10,5.197815,3.9938142
39,11,0.7202419,3.1697822
39,12,0.84326345,3.5580463
39,13,3.5938005,4.1579313
39,14,3.5760956,5.459315
39,15,3.1434007,4.393465
40,0,4.970548,4.9673433
40,1,2.6013389,3.6322498
40,2,0.0018953792,0.009092662
40,3,8.254793e-05,0.011408705
40,4,0.0,0.0
40,5,0.0,0.0
40,6,0.0,0.0
40,7,1.4189608,3.7133646
40,8,0.23743609,2.86243
40,9,4.7151575,4.1123867
40,10,4.6896787,3.9081368
40,11,0.6262307,3.1091301
40,12,0.756138,3.5180058
40,13,3.2738771,4.0703516
40,14,3.258491,5.337965
40,15,2.870192,4.2991934
41,0,4.553047,4.866412
41,1,2.4174788,3.5813732
41,2,0.001281913,0.007002606
41,3,2.0953961e-05,0.021555845
41,4,0.0,0.0
41,5,0.0,0.0
41,6,0.0,0.0
41,7,1.3090507,3.6421974
41,8,0.2286658,2.8939083
41,9,4.3119326,4.033856
41,10,4.2948523,3.8308353
41,11,0.5566002,3.0491567
41,12,0.69170344,3.4799445
41,13,3.024096,3.9972255
41,14,3.0132742,5.235562
41,15,2.6595964,4.222169
42,0,4.2505817,4.788019
42,1,2.284874,3.5425704
42,2,0.0008418889,0.005070497
42,3,6.744704e-06,0.019445343
42,4,0.0,0.0
42,5,0.0,0.0
42,6,0.0,0.0
42,7,1.22809,3.5851164
42,8,0.22313026,2.9175758
42,9,4.0182924,3.9727402
42,10,4.0063944,3.7699847
42,11,0.50077903,2.9801497
42,12,0.6454051,3.4486294
42,13,2.8454823,3.9431186
42,14,2.8386374,5.16059
42,15,2.5087552,4.1646514
43,0,5.0318594,5.0441046
43,1,2.762199,3.6603367
43,2,-0.0071491427,-0.03059974
43,3,-0.00029744767,-0.020506594
43,4,0.0,0.0
43,5,0.0,0.0
43,6,0.0,0.0
43,7,1.5180477,3.7778597
43,8,0.411937,3.4794083
43,9,4.672884,4.11031
43,10,4.750068,3.9290457
43,11,0.66458946,3.1575341
43,12,0.7943981,3.5575802
43,13,3.3959377,4.114313
43,14,3.4465795,5.41118
43,15,3.082601,4.3672185
44,0,6.569783,5.415427
44,1,3.4515424,3.798738
44,2,-0.0048668142,-0.014820111
44,3,-0.00019458598,-0.0027202475
44,4,0.0,0.0
44,5,0.0,0.0
44,6,0.0,0.0
44,7,1.8908927,3.9731412
44,8,0.4857679,3.4636064
44,9,6.135235,4.3420067
44,10,6.205124,4.1417828
44,11,0.9046608,3.2429967
44,12,1.0325317,3.6282024
44,13,4.3613925,4.349883
44,14,4.400417,5.7447424
44,15,3.901825,4.6095276
45,0,7.8814845,5.6545553
45,1,3.948243,3.8817928
45,2,-0.0040056794,-0.0100436425
45,3,-0.00013724384,-0.0011326123
45,4,0.0,0.0
45,5,0.0,0.0
45,6,0.0,0.0
45,7,2.1770213,4.1130257
45,8,0.5215548,3.3257568
45,9,7.4033794,4.4927034
45,10,7.4563866,4.2886357
45,11,1.1174852,3.2905414
45,12,1.2542768,3.679772
45,13,5.1521964,4.498362
45,14,5.1806335,5.965042
45,15,4.509283,4.749445
46,0,8.821547,5.792613
46,1,4.367194,3.9500015
46,2,-0.0036569627,-0.008003638
46,3,-0.00043480785,-0.0025920188
46,4,0.0,0.0
46,5,0.0,0.0
46,6,0.0,0.0
46,7,2.4793758,4.245042
46,8,0.5435546,3.1942909
46,9,8.320517,4.5863853
46,10,8.366631,4.3788366
46,11,1.2805297,3.322628
46,12,1.4249002,3.6991425
46,13,5.720566,4.593487
46,14,5.745058,6.107034
46,15,4.9886613,4.85499
47,0,9.555219,5.88523
47,1,4.715385,4.002657
47,2,-0.0034834712,-0.0068871584
47,3,-0.00041240643,-0.0019909441
47,4,0.0,0.0
47,5,0.0,0.0
47,6,0.0,0.0
47,7,2.761091,4.3607645
47,8,0.55692613,3.075447
47,9,9.025322,4.639568
47,10,9.056171,4.4350967
47,11,1.3907527,3.3190973
47,12,1.5372183,3.686862
47,13,6.1709175,4.665091
47,14,6.190364,6.214779
47,15,5.3707876,4.935214
48,0,10.072418,5.9451385
48,1,4.9537315,4.03509
48,2,-0.0019252271,-0.0035744577
48,3,-0.00022804861,-0.0009638967
48,4,0.0,0.0
48,5,0.0,0.0
48,6,0.0,0.0
48,7,2.9421,4.427421
48,8,0.5644591,2.989478
48,9,9.524396,4.674163
48,10,9.546862,4.4713197
48,11,1.4616969,3.3054361
48,12,1.6114153,3.6702077
48,13,6.5018396,4.7126684
48,14,6.5146413,6.2903414
48,15,5.6420135,4.987916
49,0,10.691059,6.0366464
49,1,5.24615,4.0673237
49,2,-0.0034097685,-0.005888231
49,3,-0.0003796878,-0.0013970541
49,4,0.0,0.0
49,5,0.0,0.0
49,6,0.0,0.0
49,7,3.1601076,4.505495
49,8,0.6159903,3.0082393
49,9,10.108144,4.71873
49,10,10.136009,4.5161533
49,11,1.5638576,3.308274
49,12,1.7132038,3.6552987
49,13,6.9034605,4.765607
49,14,6.925956,6.3781886
49,15,5.9892225,5.0480933
50,0,11.345039,6.1202135
50,1,5.4857006,4.0919375
50,2,-0.0021229153,-0.003469044
50,3,-0.0002360715,-0.0007839276
50,4,0.0,0.0
50,5,0.0,0.0
50,6,0.0,0.0
50,7,3.315493,4.5520744
50,8,0.63463867,2.9485905
50,9,10.740013,4.760727
50,10,10.755558,4.5584803
50,11,1.6604972,3.3057048
50,12,1.8065352,3.6376839
50,13,7.2921457,4.8103743
50,14,7.306794,6.4553022
50,15,6.2906904,5.09799
51,0,11.820747,6.178337
51,1,5.626212,4.103905
51,2,-0.0012879308,-0.002040069
51,3,-0.00014364245,-0.00045050873
51,4,0.0,0.0
51,5,0.0,0.0
51,6,0.0,0.0
51,7,3.4169369,4.583591
51,8,0.6429734,2.9023452
51,9,11.213234,4.792224
51,10,11.190399,4.5853076
51,11,1.738639,3.3092484
51,12,1.8925128,3.6337657
51,13,7.5553226,4.8398557
51,14,7.561526,6.504305
51,15,6.4844437,5.12637
52,0,12.14509,6.2176924
52,1,5.7111263,4.110814
52,2,-0.0009720049,-0.0015116628
52,3,-0.0001786364,-0.0005410612
52,4,0.0,0.0
52,5,0.0,0.0
52,6,0.0,0.0
52,7,3.48099,4.6035933
52,8,0.64903396,2.8764071
52,9,11.517162,4.809525
52,10,11.50237,4.6087065
52,11,1.8267846,3.3417513
52,12,1.9961336,3.6663766
52,13,7.71366,4.8530054
52,14,7.719176,6.532844
52,15,6.6036286,5.1434793
53,0,12.350544,6.2431655
53,1,5.7674685,4.115576
53,2,-0.0006540825,-0.0010051703
53,3,-0.00011795405,-0.00034932565
53,4,0.0,0.0
53,5,0.0,0.0
53,6,0.0,0.0
53,7,3.5253272,4.617732
53,8,0.6528629,2.8627753
53,9,11.705351,4.8199635
53,10,11.707712,4.6246004
53,11,1.8755882,3.356236
53,12,2.0498383,3.6831055
53,13,7.8179455,4.8607244
53,14,7.8231945,6.550748
53,15,6.681094,5.1543856
54,0,12.487121,6.260239
54,1,5.8043804,4.118838
54,2,-0.00041171713,-0.0006278626
54,3,-7.4239564e-05,-0.00021672058
54,4,0.0,0.0
54,5,0.0,0.0
54,6,0.0,0.0
54,7,3.5551739,4.6273117
54,8,0.65496284,2.8539498
54,9,11.832024,4.827325
54,10,11.845644,4.6352615
54,11,1.9055455,3.364825
54,12,2.072668,3.6868606
54,13,7.8863363,4.8653345
54,14,7.8905067,6.5620775
54,15,6.7308974,5.161379
55,0,12.869949,6.313284
55,1,5.9750624,4.1318173
55,2,-0.0027312785,-0.0040203035
55,3,-0.0004931625,-0.0013528198
55,4,0.0,0.0
55,5,0.0,0.0
55,6,0.0,0.0
55,7,3.703433,4.6777887
55,8,0.7004545,2.8986628
55,9,12.1907215,4.8498564
55,10,12.217697,4.65956
55,11,1.9763067,3.3725288
55,12,2.1353276,3.6798992
55,13,8.140173,4.8941193
55,14,8.158517,6.607559
55,15,6.959985,5.1942368
56,0,13.388901,6.3750443
56,1,6.1331606,4.1434917
56,2,-0.0017698777,-0.0025248583
56,3,-0.00031917717,-0.00082779606
56,4,0.0,0.0
56,5,0.0,0.0
56,6,0.0,0.0
56,7,3.8240995,4.70975
56,8,0.71632874,2.8802562
56,9,12.689955,4.8759513
56,10,12.711388,4.687825
56,11,2.0658965,3.3810968
56,12,2.223518,3.6758018
56,13,8.441103,4.92362
56,14,8.45453,6.6560206
56,15,7.187068,5.2246675
57,0,13.778036,6.419701
57,1,6.2354455,4.1510177
57,2,-0.0012125552,-0.001696076
57,3,-0.00021863868,-0.0005478138
57,4,0.0,0.0
57,5,0.0,0.0
57,6,0.0,0.0
57,7,3.9039392,4.7305155
57,8,0.7235912,2.8618338
57,9,13.075597,4.896772
57,10,13.067612,4.7070675
57,11,2.1339483,3.3914232
