timestep,node_idx,water_level,inlet_flow
19,5,313.18546,0.0
19,6,324.9165,-0.0
19,7,345.26065,0.0
19,8,347.95245,-0.0
19,9,314.0042,0.0
19,10,296.1672,1.7403789
19,11,295.49997,0.10677115
19,12,298.0341,0.0
19,13,298.6766,5.5829196
19,14,298.6048,5.808489
19,15,300.34863,0.0
19,16,305.43317,3.214525
20,0,294.79013,0.0
20,1,288.19843,0.0
20,2,311.7295,3.206121
20,3,310.67783,1.8423877
20,4,311.728,0.0
20,5,313.18546,0.0
20,6,324.9165,-0.0
20,7,345.26065,0.0
20,8,347.95245,-0.0
20,9,314.22852,0.0
20,10,296.19843,1.9509623
20,11,296.04337,0.12154367
20,12,299.1403,0.0
20,13,299.9394,6.6917696
20,14,299.95364,6.9407873
20,15,301.63913,0.0
20,16,305.50497,3.8282342
21,0,295.0051,0.0
21,1,288.26437,0.0
21,2,311.77515,3.280654
21,3,310.71866,1.8941724
21,4,311.77377,0.0
21,5,313.18546,0.0
21,6,324.9165,-0.0
21,7,345.26065,0.0
21,8,347.95245,-0.0
21,9,314.48666,0.0
21,10,296.21594,2.0489578
21,11,296.40845,0.13096043
21,12,299.87222,0.0
21,13,300.75604,7.0008264
21,14,300.744,7.148829
21,15,302.7183,0.0
21,16,305.62708,4.1384387
22,0,294.95792,0.0
22,1,288.2219,0.0
22,2,311.72498,2.8203204
22,3,310.6715,1.6973734
22,4,311.72498,0.0
22,5,313.18546,0.0
22,6,324.9165,-0.0
22,7,345.26065,0.0
22,8,347.95245,-0.0
22,9,314.44186,0.0
22,10,296.03918,0.8553878
22,11,296.33588,0.021658365
22,12,299.7505,0.0
22,13,300.69812,7.2119627
22,14,300.68643,7.3676057
22,15,302.39072,0.0
22,16,305.48828,3.3064847
23,0,294.3894,0.0
23,1,288.04007,0.0
23,2,311.5883,2.4145846
23,3,310.53827,1.3463658
23,4,311.5879,0.0
23,5,313.18546,0.0
23,6,324.9165,-0.0
23,7,345.26065,0.0
23,8,347.95245,-0.0
23,9,313.7493,0.0
23,10,295.9646,0.4764737
23,11,295.3088,-0.0
23,12,297.52274,0.0
23,13,298.38193,4.482896
23,14,298.14026,4.696893
23,15,299.2663,0.0
23,16,305.29196,1.9360514
24,0,293.51282,0.0
24,1,287.6116,0.0
24,2,311.0131,2.0001814
24,3,310.03885,0.62573
24,4,311.01306,0.0
24,5,313.18546,0.0
24,6,324.9165,-0.0
24,7,345.26065,0.0
24,8,347.95245,-0.0
24,9,312.8181,0.0
24,10,295.9172,0.27781367
24,11,294.22287,-0.0
24,12,296.43246,0.0
24,13,298.09076,2.3479464
24,14,297.7398,2.5198495
24,15,298.35986,0.0
24,16,304.85483,1.1233001
25,0,293.13724,0.0
25,1,287.39426,0.0
25,2,310.83212,1.4451963
25,3,309.8668,0.31187052
25,4,310.8315,0.0
25,5,313.18546,0.0
25,6,324.9165,-0.0
25,7,345.26065,0.0
25,8,347.95245,-0.0
25,9,312.7215,0.0
25,10,295.89307,0.18862082
25,11,293.85022,-0.0
25,12,296.05423,0.0
25,13,297.9499,1.3079045
25,14,297.60098,1.4492438
25,15,298.18173,0.0
25,16,304.6868,0.6571567
26,0,292.91345,0.0
26,1,287.25763,0.0
26,2,310.7172,1.0700107
26,3,309.75717,0.16946934
26,4,310.71722,0.0
26,5,313.18546,0.0
26,6,324.9165,-0.0
26,7,345.26065,0.0
26,8,347.95245,-0.0
26,9,312.6616,0.0
26,10,295.87228,0.123889856
26,11,293.64124,-0.0
26,12,295.8363,0.0
26,13,297.86673,0.7982776
26,14,297.52182,0.92556167
26,15,298.06744,0.0
26,16,304.57843,0.43912613
27,0,292.76767,0.0
27,1,287.1683,0.0
27,2,310.62872,0.8457532
27,3,309.6781,0.11384782
27,4,310.62872,0.0
27,5,313.18546,0.0
27,6,324.9165,-0.0
27,7,345.26065,0.0
27,8,347.95245,-0.0
27,9,312.6085,0.0
27,10,295.85504,0.08314887
27,11,293.506,-0.0
27,12,295.6941,0.0
27,13,297.80893,0.49425822
27,14,297.47498,0.6446078
27,15,297.98444,0.0
27,16,304.5035,0.30472898
28,0,292.66357,0.0
28,1,287.0958,0.0
28,2,310.56213,0.68625575
28,3,309.6164,0.06437922
28,4,310.56226,0.0
28,5,313.18546,0.0
28,6,324.9165,-0.0
28,7,345.26065,0.0
28,8,347.95245,-0.0
28,9,312.56888,0.0
28,10,295.842,0.055869892
28,11,293.4063,-0.0
28,12,295.5904,0.0
28,13,297.75912,0.28232208
28,14,297.44043,0.4724792
28,15,297.92154,0.0
28,16,304.44357,0.21180944
29,0,292.58005,0.0
29,1,287.03738,0.0
29,2,310.50708,0.5577739
29,3,309.56384,0.033003666
29,4,310.50717,0.0
29,5,313.18546,0.0
29,6,324.9165,-0.0
29,7,345.26065,0.0
29,8,347.95245,-0.0
29,9,312.53357,0.0
29,10,295.83228,0.037908092
29,11,293.32425,-0.0
29,12,295.50452,0.0
29,13,297.72726,0.16887757
29,14,297.40784,0.3266911
29,15,297.86655,0.0
29,16,304.39386,0.13666204
30,0,292.51782,0.0
30,1,286.9877,0.0
30,2,310.45963,0.44878224
30,3,309.52112,0.01670566
30,4,310.46024,0.0
30,5,313.18546,0.0
30,6,324.9165,-0.0
30,7,345.26065,0.0
30,8,347.95245,-0.0
30,9,312.50497,0.0
30,10,295.8251,0.02620676
30,11,293.2603,-0.0
30,12,295.4375,0.0
30,13,297.70197,0.103134125
30,14,297.3833,0.22632077
30,15,297.82162,0.0
30,16,304.3557,0.10025354
31,0,292.47064,0.0
31,1,286.94968,0.0
31,2,310.42334,0.36094216
31,3,309.48752,0.0060069785
31,4,310.42334,0.0
31,5,313.18546,0.0
31,6,324.9165,-0.0
31,7,345.26065,0.0
31,8,347.95245,-0.0
31,9,312.4836,0.0
31,10,295.82016,0.020249179
31,11,293.2129,-0.0
31,12,295.3879,0.0
31,13,297.68466,0.064170554
31,14,297.3647,0.16486116
31,15,297.786,0.0
31,16,304.32477,0.07256926
32,0,292.43042,0.0
32,1,286.9177,0.0
32,2,310.3932,0.29334435
32,3,309.4599,-0.0
32,4,310.3962,0.0
32,5,313.18546,0.0
32,6,324.9165,-0.0
32,7,345.26065,0.0
32,8,347.95245,-0.0
32,9,312.46518,0.0
32,10,295.81625,0.016530802
32,11,293.17365,-0.0
32,12,295.34927,0.0
32,13,297.67426,0.04366459
32,14,297.34854,0.120841414
32,15,297.75735,0.0
32,16,304.29565,0.056756042
33,0,292.3944,0.0
33,1,286.8876,0.0
33,2,310.36548,0.23540917
33,3,309.43344,-0.0
33,4,310.38785,0.0
33,5,313.18546,0.0
33,6,324.9165,-0.0
33,7,345.26065,0.0
33,8,347.95245,-0.0
33,9,312.44833,0.0
33,10,295.81305,0.013708407
33,11,293.13568,-0.0
33,12,295.30978,0.0
33,13,297.6663,0.030356793
33,14,297.334,0.084988244
33,15,297.73053,0.0
33,16,304.27243,0.046405893
34,0,292.36893,0.0
34,1,286.8658,0.0
34,2,310.34058,0.19287194
34,3,309.4111,-0.0
34,4,310.38574,0.0
34,5,313.18546,0.0
34,6,324.9165,-0.0
34,7,345.26065,0.0
34,8,347.95245,-0.0
34,9,312.43292,0.0
34,10,295.81088,0.011910572
34,11,293.10776,-0.0
34,12,295.27975,0.0
34,13,297.65842,0.021809742
34,14,297.32526,0.06533142
34,15,297.70758,0.0
34,16,304.2537,0.03900388
35,0,292.34937,0.0
35,1,286.8486,0.0
35,2,310.3198,0.16050628
35,3,309.3923,-0.0
35,4,310.3851,0.0
35,5,313.18546,0.0
35,6,324.9165,-0.0
35,7,345.26065,0.0
35,8,347.95245,-0.0
35,9,312.4199,0.0
35,10,295.80905,0.010464461
35,11,293.086,-0.0
35,12,295.25638,0.0
35,13,297.6537,0.017163169
35,14,297.31952,0.05338753
35,15,297.68793,0.0
35,16,304.23782,0.031812735
36,0,292.33307,0.0
36,1,286.83206,0.0
36,2,310.3026,0.13587536
36,3,309.37653,-0.0
36,4,310.38486,0.0
36,5,313.18546,0.0
36,6,324.9165,-0.0
36,7,345.26065,0.0
36,8,347.95245,-0.0
36,9,312.40805,0.0
36,10,295.80743,0.009243486
36,11,293.0679,-0.0
36,12,295.23703,0.0
36,13,297.64993,0.013786629
36,14,297.3147,0.04395098
36,15,297.6711,0.0
36,16,304.22437,0.025532017
37,0,292.31717,0.0
37,1,286.81668,0.0
37,2,310.28757,0.114379756
37,3,309.36264,-0.0
37,4,310.38474,0.0
37,5,313.18546,0.0
37,6,324.9165,-0.0
37,7,345.26065,0.0
37,8,347.95245,-0.0
37,9,312.39767,0.0
37,10,295.80615,0.008302197
37,11,293.052,-0.0
37,12,295.2202,0.0
37,13,297.64633,0.010777512
37,14,297.31076,0.036681037
37,15,297.6563,0.0
37,16,304.21252,0.020302381
38,0,292.30328,0.0
38,1,286.80453,0.0
38,2,310.27618,0.10021515
38,3,309.352,-0.0
38,4,310.38467,0.0
38,5,313.18546,0.0
38,6,324.9165,-0.0
38,7,345.26065,0.0
38,8,347.95245,-0.0
38,9,312.38934,0.0
38,10,295.80505,0.0075390786
38,11,293.03946,-0.0
38,12,295.20703,0.0
38,13,297.6437,0.008776018
38,14,297.30704,0.030961089
38,15,297.64474,0.0
38,16,304.20276,0.01623178
39,0,292.2936,0.0
39,1,286.79593,0.0
39,2,310.26816,0.08988134
39,3,309.34436,-0.0
39,4,310.3846,0.0
39,5,313.18546,0.0
39,6,324.9165,-0.0
39,7,345.26065,0.0
39,8,347.95245,-0.0
39,9,312.38358,0.0
39,10,295.80396,0.0067995475
39,11,293.02917,-0.0
39,12,295.19742,0.0
39,13,297.6419,0.0074966163
39,14,297.3029,0.026180312
39,15,297.63657,0.0
39,16,304.19464,0.013436353
40,0,292.28445,0.0
40,1,286.7875,0.0
40,2,310.26035,0.081106745
40,3,309.337,-0.0
40,4,310.38458,0.0
40,5,313.18546,0.0
40,6,324.9165,-0.0
40,7,345.26065,0.0
40,8,347.95245,-0.0
40,9,312.3776,0.0
40,10,295.80316,0.006284433
40,11,293.01874,-0.0
40,12,295.18625,0.0
40,13,297.64035,0.006428104
40,14,297.29932,0.022317326
40,15,297.62872,0.0
40,16,304.18686,0.011170073
41,0,292.2763,0.0
41,1,286.77905,0.0
41,2,310.25314,0.07371221
41,3,309.33014,-0.0
41,4,310.38458,0.0
41,5,313.18546,0.0
41,6,324.9165,-0.0
41,7,345.26065,0.0
41,8,347.95245,-0.0
41,9,312.37192,0.0
41,10,295.80246,0.005841792
41,11,293.00934,-0.0
41,12,295.17618,0.0
41,13,297.639,0.0055762175
41,14,297.29645,0.019383688
41,15,297.62155,0.0
41,16,304.17978,0.008958621
42,0,292.26895,0.0
42,1,286.77133,0.0
42,2,310.24542,0.06755359
42,3,309.32245,-0.0
42,4,310.38455,0.0
42,5,313.18546,0.0
42,6,324.9165,-0.0
42,7,345.26065,0.0
42,8,347.95245,-0.0
42,9,312.3666,0.0
42,10,295.80176,0.0054090973
42,11,293.00085,-0.0
42,12,295.1672,0.0
42,13,297.63788,0.00489772
42,14,297.29422,0.017214026
42,15,297.6146,0.0
42,16,304.17334,0.007354651
43,0,292.2625,0.0
43,1,286.76453,0.0
43,2,310.23816,0.06257935
43,3,309.31564,-0.0
43,4,310.38455,0.0
43,5,313.18546,0.0
43,6,324.9165,-0.0
43,7,345.26065,0.0
43,8,347.95245,-0.0
43,9,312.3613,0.0
43,10,295.80118,0.005068407
43,11,292.99335,-0.0
43,12,295.15924,0.0
43,13,297.63693,0.004331807
43,14,297.29214,0.01526382
43,15,297.6074,0.0
43,16,304.16772,0.006028885
44,0,292.25647,0.0
44,1,286.7581,0.0
44,2,310.23178,0.058189902
44,3,309.30957,-0.0
44,4,310.38455,0.0
44,5,313.18546,0.0
44,6,324.9165,-0.0
44,7,345.26065,0.0
44,8,347.95245,-0.0
44,9,312.3562,0.0
44,10,295.80066,0.004764257
44,11,292.98627,-0.0
44,12,295.15195,0.0
44,13,297.63605,0.00384338
44,14,297.29022,0.013545971
44,15,297.60074,0.0
44,16,304.1626,0.005139486
45,0,292.25183,0.0
45,1,286.7531,0.0
45,2,310.22675,0.0543683
45,3,309.3048,-0.0
45,4,310.38452,0.0
45,5,313.18546,0.0
45,6,324.9165,-0.0
45,7,345.26065,0.0
45,8,347.95245,-0.0
45,9,312.35233,0.0
45,10,295.80017,0.0044879764
45,11,292.98083,-0.0
45,12,295.14627,0.0
45,13,297.63525,0.0034272016
45,14,297.28836,0.0119523
45,15,297.59564,0.0
45,16,304.1586,0.004308342
46,0,292.2476,0.0
46,1,286.7485,0.0
46,2,310.222,0.050530195
46,3,309.3003,-0.0
46,4,310.38452,0.0
46,5,313.18546,0.0
46,6,324.9165,-0.0
46,7,345.26065,0.0
46,8,347.95245,-0.0
46,9,312.34875,0.0
46,10,295.7997,0.00423239
46,11,292.97583,-0.0
46,12,295.14102,0.0
46,13,297.63458,0.0030824773
46,14,297.28647,0.010396371
46,15,297.5909,0.0
46,16,304.1549,0.0038393023
47,0,292.2437,0.0
47,1,286.7443,0.0
47,2,310.2176,0.046722196
47,3,309.29608,-0.0
47,4,310.38452,0.0
47,5,313.18546,0.0
47,6,324.9165,-0.0
47,7,345.26065,0.0
47,8,347.95245,-0.0
47,9,312.34555,0.0
47,10,295.7993,0.003995485
47,11,292.97125,-0.0
47,12,295.13623,0.0
47,13,297.63403,0.002804201
47,14,297.28488,0.009163236
47,15,297.58658,0.0
47,16,304.15155,0.0035465902
48,0,292.24014,0.0
48,1,286.74036,0.0
48,2,310.21338,0.043083437
48,3,309.29202,-0.0
48,4,310.38452,0.0
48,5,313.18546,0.0
48,6,324.9165,-0.0
48,7,345.26065,0.0
48,8,347.95245,-0.0
48,9,312.3425,0.0
48,10,295.79886,0.0037772923
48,11,292.96698,-0.0
48,12,295.13177,0.0
48,13,297.63345,0.0025288723
48,14,297.28366,0.0082568675
48,15,297.58243,0.0
48,16,304.14832,0.0033398592
49,0,292.23682,0.0
49,1,286.73666,0.0
49,2,310.20932,0.03974902
49,3,309.28812,-0.0
49,4,310.38452,0.0
49,5,313.18546,0.0
49,6,324.9165,-0.0
49,7,345.26065,0.0
49,8,347.95245,-0.0
49,9,312.3395,0.0
49,10,295.7985,0.0035763124
49,11,292.963,-0.0
49,12,295.1276,0.0
49,13,297.63303,0.002340789
49,14,297.2827,0.0075825094
49,15,297.57846,0.0
49,16,304.14523,0.0031435785
50,0,292.23364,0.0
50,1,286.73312,0.0
50,2,310.20563,0.037002325
50,3,309.28452,-0.0
50,4,310.38452,0.0
50,5,313.18546,0.0
50,6,324.9165,-0.0
50,7,345.26065,0.0
50,8,347.95245,-0.0
50,9,312.33667,0.0
50,10,295.79813,0.0033902342
50,11,292.95923,-0.0
50,12,295.12363,0.0
50,13,297.63272,0.0021952277
50,14,297.28183,0.006977574
50,15,297.57468,0.0
50,16,304.14233,0.002921373
51,0,292.23166,0.0
51,1,286.73087,0.0
51,2,310.20386,0.034493744
51,3,309.2837,-0.0
51,4,310.38452,0.0
51,5,313.18546,0.0
51,6,324.9165,-0.0
51,7,345.26065,0.0
51,8,347.95245,-0.0
51,9,312.3479,0.0
51,10,295.7978,0.0032170222
51,11,292.95688,-0.0
51,12,295.1212,0.0
51,13,297.63242,0.0020590248
51,14,297.2812,0.0065364805
51,15,297.57248,0.0
51,16,304.14066,0.0026719696
52,0,292.22903,0.0
52,1,286.72794,0.0
52,2,310.19788,0.032108188
52,3,309.2801,-0.0
52,4,310.38452,0.0
52,5,313.18546,0.0
52,6,324.9165,-0.0
52,7,345.26065,0.0
52,8,347.95245,-0.0
52,9,312.25,0.0
52,10,295.79745,0.0030552594
52,11,292.95374,-0.0
52,12,295.1179,0.0
52,13,297.6321,0.0019356776
52,14,297.28055,0.0061140265
52,15,297.5692,0.0
52,16,304.13818,0.0024325545
53,0,292.22684,0.0
53,1,286.72534,0.0
53,2,310.19754,0.030106213
53,3,309.27597,-0.0
53,4,310.38452,0.0
53,5,313.18546,0.0
53,6,324.9165,-0.0
53,7,345.26065,0.0
53,8,347.95245,-0.0
53,9,312.3495,0.0
53,10,295.79715,0.002904076
53,11,292.95108,-0.0
53,12,295.11517,0.0
53,13,297.63187,0.0018246566
53,14,297.27994,0.0057196035
53,15,297.56665,0.0
53,16,304.13617,0.0022254104
54,0,292.22495,0.0
54,1,286.72324,0.0
54,2,310.19785,0.028383434
54,3,309.27417,-0.0
54,4,310.38452,0.0
54,5,313.18546,0.0
54,6,324.9165,-0.0
54,7,345.26065,0.0
54,8,347.95245,-0.0
54,9,312.3676,0.0
54,10,295.79684,0.0027629957
54,11,292.94882,-0.0
54,12,295.1128,0.0
54,13,297.63162,0.0017246092
54,14,297.27942,0.0053820615
54,15,297.56436,0.0
54,16,304.13443,0.0020446437
55,0,292.22342,0.0
55,1,286.72125,0.0
55,2,310.19492,0.02673065
55,3,309.27188,-0.0
55,4,310.38452,0.0
55,5,313.18546,0.0
55,6,324.9165,-0.0
55,7,345.26065,0.0
55,8,347.95245,-0.0
55,9,312.35666,0.0
55,10,295.79657,0.0026317656
55,11,292.94702,-0.0
55,12,295.111,0.0
55,13,297.63138,0.0016340686
55,14,297.27893,0.005082052
55,15,297.56268,0.0
55,16,304.13312,0.0018894937
56,0,292.22186,0.0
56,1,286.71967,0.0
56,2,310.19385,0.02520906
56,3,309.27014,-0.0
56,4,310.38452,0.0
56,5,313.18546,0.0
56,6,324.9165,-0.0
56,7,345.26065,0.0
56,8,347.95245,-0.0
56,9,312.36298,0.0
56,10,295.7963,0.0025102105
56,11,292.9451,-0.0
56,12,295.10892,0.0
56,13,297.6312,0.001551719
56,14,297.27847,0.0048102
56,15,297.56067,0.0
56,16,304.1316,0.0017552461
57,0,292.2202,0.0
57,1,286.71774,0.0
57,2,310.19217,0.023784816
57,3,309.2686,-0.0
57,4,310.38452,0.0
57,5,313.18546,0.0
57,6,324.9165,-0.0
57,7,345.26065,0.0
57,8,347.95245,-0.0
57,9,312.36404,0.0
57,10,295.79605,0.0023992008
57,11,292.94308,-0.0
57,12,295.10678,0.0
57,13,297.63098,0.0014764621
57,14,297.27805,0.004562325
57,15,297.55862,0.0
57,16,304.13,0.001637063
58,0,292.21835,0.0
58,1,286.71576,0.0
58,2,310.187,0.022475852
58,3,309.26804,-0.0
58,4,310.38452,0.0
58,5,313.18546,0.0
58,6,324.9165,-0.0
58,7,345.26065,0.0
58,8,347.95245,-0.0
58,9,312.25,0.0
58,10,295.7958,0.0022951036
58,11,292.94077,-0.0
58,12,295.10403,0.0
58,13,297.63083,0.0014073786
58,14,297.27765,0.0043357746
58,15,297.55585,0.0
58,16,304.12787,0.00153172
59,0,292.21698,0.0
59,1,286.71396,0.0
59,2,310.18466,0.021241572
59,3,309.2662,-0.0
