timestep,edge_idx,flow,velocity
7,7,9.39118,5.3143206
7,8,1.4996829,3.2273855
7,9,31.751791,6.4684215
7,10,31.651237,6.447937
7,11,6.7581887,3.8243525
7,12,7.0062075,3.9647024
7,13,17.85775,5.6842985
7,14,17.72051,6.524953
7,15,14.245449,5.8846307
8,0,31.808283,8.157747
8,1,12.176654,4.6688385
8,2,0.004092954,0.003335239
8,3,0.0013084464,0.0011773619
8,4,0.0,0.0
8,5,0.0,0.0
8,6,0.0,0.0
8,7,9.162642,5.1849947
8,8,1.48091,3.237526
8,9,30.286087,6.1698313
8,10,30.189344,6.1501226
8,11,6.2348766,3.5282183
8,12,6.4715753,3.6621623
8,13,17.464865,5.559239
8,14,17.391182,6.46146
8,15,14.016127,5.870681
9,0,31.048122,8.05708
9,1,11.928291,4.639413
9,2,0.004328949,0.0035275451
9,3,0.0013294196,0.0012208498
9,4,0.0,0.0
9,5,0.0,0.0
9,6,0.0,0.0
9,7,8.916435,5.0456705
9,8,1.4743669,3.243659
9,9,29.551968,6.020277
9,10,29.458677,6.0012727
9,11,6.0247593,3.4093165
9,12,6.257245,3.5408764
9,13,17.165516,5.4639535
9,14,17.113224,6.4053454
9,15,13.770737,5.8494883
10,0,30.66106,8.017888
10,1,11.728119,4.617051
10,2,0.0012890099,0.0010503798
10,3,0.00040052843,0.00037381265
10,4,0.0,0.0
10,5,0.0,0.0
10,6,0.0,0.0
10,7,8.70499,4.926017
10,8,1.5005125,3.2661152
10,9,29.154644,5.939335
10,10,29.064016,5.9208727
10,11,5.965637,3.4162605
10,12,6.201588,3.5093813
10,13,16.892221,5.3769608
10,14,16.879,6.3542433
10,15,13.558711,5.828245
11,0,30.650234,8.01715
11,1,11.686634,4.6132116
11,2,-0.0009116002,-0.0007428386
11,3,-0.00027515384,-0.00025768418
11,4,0.0,0.0
11,5,0.0,0.0
11,6,0.0,0.0
11,7,8.673771,4.90835
11,8,1.509084,3.2722554
11,9,29.14473,5.9373155
11,10,29.059826,5.9200187
11,11,5.9975967,3.4327788
11,12,6.235298,3.5284572
11,13,16.830114,5.357192
11,14,16.836323,6.342968
11,15,13.504242,5.820965
12,0,30.796556,8.032642
12,1,11.731661,4.618428
12,2,-0.0015217377,-0.0012400234
12,3,-0.0004629729,-0.0004320744
12,4,0.0,0.0
12,5,0.0,0.0
12,6,0.0,0.0
12,7,8.718664,4.933755
12,8,1.5133762,3.2739253
12,9,29.28842,5.966588
12,10,29.203419,5.949271
12,11,6.0443563,3.4261632
12,12,6.283251,3.5555925
12,13,16.879503,5.372913
12,14,16.890738,6.3527966
12,15,13.544024,5.8234863
13,0,31.922607,8.177867
13,1,12.078297,4.6569915
13,2,-0.007896706,-0.0064348155
13,3,-0.0024367718,-0.0022094303
13,4,0.0,0.0
13,5,0.0,0.0
13,6,0.0,0.0
13,7,8.963948,5.0725574
13,8,1.7626848,3.4282935
13,9,30.230804,6.1585684
13,10,30.143578,6.140799
13,11,6.376162,3.6081698
13,12,6.6175714,3.7447793
13,13,17.183975,5.469829
13,14,17.326305,6.422357
13,15,13.862186,5.8372545
14,0,33.979,8.468104
14,1,12.466417,4.6978087
14,2,-0.0059941667,-0.0048844866
14,3,-0.0019142282,-0.0016838885
14,4,0.0,0.0
14,5,0.0,0.0
14,6,0.0,0.0
14,7,9.2852955,5.2544026
14,8,1.8560909,3.4503562
14,9,32.172012,6.5540285
14,10,32.07115,6.533481
14,11,7.0188932,3.971881
14,12,7.267056,4.1123123
14,13,17.816933,5.671306
14,14,17.981108,6.528073
14,15,14.272827,5.8464003
15,0,34.760784,8.573658
15,1,12.783775,4.730868
15,2,-0.0051165842,-0.004169368
15,3,-0.0017604209,-0.0015170191
15,4,0.0,0.0
15,5,0.0,0.0
15,6,0.0,0.0
15,7,9.566368,5.413457
15,8,1.9086676,3.4668083
15,9,32.860184,6.694221
15,10,32.742134,6.6701727
15,11,7.045636,3.9870145
15,12,7.19412,4.071039
15,13,18.506989,5.8909574
15,14,18.553667,6.5417347
15,15,14.61256,5.819073
16,0,34.283836,8.50722
16,1,12.741512,4.7386656
16,2,0.004300137,0.003504067
16,3,0.0014297355,0.0012386882
16,4,0.0,0.0
16,5,0.0,0.0
16,6,0.0,0.0
16,7,9.6729,5.473742
16,8,1.4228777,3.15114
16,9,32.849567,6.692059
16,10,32.7672,6.6752796
16,11,7.1298857,4.03469
16,12,7.2818666,4.1206937
16,13,18.350578,5.8411703
16,14,18.290936,6.5349765
16,15,14.535255,5.848583
17,0,33.331383,8.371837
17,1,12.480563,4.7063255
17,2,0.0056095496,0.0045710723
17,3,0.00180102,0.0015870011
17,4,0.0,0.0
17,5,0.0,0.0
17,6,0.0,0.0
17,7,9.532649,5.394376
17,8,1.2627773,3.053925
17,9,31.972797,6.5134444
17,10,31.87805,6.494143
17,11,6.844697,3.873306
17,12,7.0923233,4.013434
17,13,17.888882,5.6942077
17,14,17.695557,6.5247407
17,15,14.326475,5.901257
18,0,30.065807,7.946108
18,1,12.049362,4.66088
18,2,0.010077281,0.008211708
18,3,0.0031323896,0.0028562085
18,4,0.0,0.0
18,5,0.0,0.0
18,6,0.0,0.0
18,7,9.166458,5.1871543
18,8,1.177458,3.0315983
18,9,28.79255,5.86557
18,10,28.658651,5.8382926
18,11,5.622244,3.3841867
18,12,5.844288,3.3071904
18,13,17.091934,5.4405313
18,14,16.918018,6.3891916
18,15,13.879271,5.8899403
19,0,29.775433,7.9434404
19,1,11.947866,4.639867
19,2,-0.004396855,-0.0035828797
19,3,-0.0013644302,-0.0012503075
19,4,0.0,0.0
19,5,0.0,0.0
19,6,0.0,0.0
19,7,8.887956,5.0295544
19,8,1.7396374,3.433806
19,9,28.069,5.718858
19,10,28.057653,5.7158585
19,11,5.5399113,3.6536212
19,12,5.7637377,3.3605409
19,13,16.8391,5.360052
19,14,16.919403,6.3585434
19,15,13.773954,5.856801
20,0,32.91423,8.321722
20,1,12.407328,4.6897326
20,2,-0.008639338,-0.0070399665
20,3,-0.0027625172,-0.002439204
20,4,0.0,0.0
20,5,0.0,0.0
20,6,0.0,0.0
20,7,9.219719,5.2172933
20,8,1.942421,3.5243154
20,9,31.08396,6.332372
20,10,30.986977,6.312615
20,11,6.6313806,3.7525938
20,12,6.879373,3.8929288
20,13,17.51822,5.576223
20,14,17.77487,6.485516
20,15,14.214199,5.847868
21,0,34.94696,8.599424
21,1,12.869167,4.734531
21,2,-0.0076090265,-0.0062003923
21,3,-0.002616212,-0.0022403917
21,4,0.0,0.0
21,5,0.0,0.0
21,6,0.0,0.0
21,7,9.604277,5.434909
21,8,2.0477502,3.5488596
21,9,32.91287,6.7049546
21,10,32.78536,6.6789784
21,11,6.9903126,3.9557076
21,12,7.1371856,4.0388207
21,13,18.665266,5.9413385
21,14,18.744595,6.521289
21,15,14.724726,5.7955084
22,0,33.568214,8.407389
22,1,12.474194,4.7224984
22,2,0.014920086,0.012157979
22,3,0.0047491095,0.004201639
22,4,0.0,0.0
22,5,0.0,0.0
22,6,0.0,0.0
22,7,9.622366,5.4451456
22,8,0.85798675,2.7174852
22,9,32.67422,6.6563377
22,10,32.64501,6.6503873
22,11,7.232426,4.092716
22,12,7.389473,4.1815863
22,13,18.006363,5.731603
22,14,17.792751,6.5166864
22,15,14.235876,5.875039
23,0,27.576965,7.6841793
23,1,11.122442,4.6152782
23,2,0.050253276,0.041473962
23,3,0.014757723,0.01481727
23,4,0.0,0.0
23,5,0.0,0.0
23,6,0.0,0.0
23,7,8.361996,4.7320647
23,8,0.4801256,2.3624108
23,9,26.870686,5.546759
23,10,26.174023,5.3321276
23,11,4.6124964,3.8419678
23,12,4.8544817,3.616693
23,13,15.663307,5.121866
23,14,14.933239,6.964716
23,15,12.677303,5.8541827
24,0,14.279495,6.4297743
24,1,5.567271,4.1268125
24,2,0.023351394,0.037768796
24,3,0.0026047316,0.008457937
24,4,0.0,0.0
24,5,0.0,0.0
24,6,0.0,0.0
24,7,3.4232771,4.5800114
24,8,0.28735366,2.0983095
24,9,13.596172,4.8939023
24,10,13.166104,4.708769
24,11,2.365304,3.5879421
24,12,2.5339713,3.8764362
24,13,7.7765293,4.747915
24,14,7.5977893,6.5063496
24,15,6.321542,5.1023455
25,0,8.762527,5.6560097
25,1,3.9630313,3.9244175
25,2,0.012729133,0.032190613
25,3,-0.000509563,-0.004248507
25,4,0.0,0.0
25,5,0.0,0.0
25,6,0.0,0.0
25,7,2.4331036,4.265296
25,8,0.19024277,2.004493
25,9,8.403278,4.550082
25,10,8.219621,4.363964
25,11,1.3141181,3.4261653
25,12,1.4533027,3.7874618
25,13,5.2186136,4.458507
25,14,5.1245604,5.950692
25,15,4.3698707,4.7323503
26,0,5.8935184,5.1041403
26,1,3.0009532,3.751237
26,2,0.006482479,0.024578223
26,3,0.0002627203,0.008090107
26,4,0.0,0.0
26,5,0.0,0.0
26,6,0.0,0.0
26,7,1.8821054,4.0265303
26,8,0.12413657,2.004372
26,9,5.702313,4.2506075
26,10,5.608137,4.0526643
26,11,0.8000372,3.225103
26,12,0.9272808,3.6112998
26,13,3.7583323,4.187504
26,14,3.7055712,5.505641
26,15,3.2172413,4.4247255
27,0,4.263169,4.7060165
27,1,2.3261075,3.5721958
27,2,0.0039854315,0.023381812
27,3,4.0532905e-05,0.039428283
27,4,0.0,0.0
27,5,0.0,0.0
27,6,0.0,0.0
27,7,1.445712,3.7788124
27,8,0.0832798,2.0100653
27,9,4.127785,3.9843335
27,10,4.059618,3.775651
27,11,0.4951067,2.9601774
27,12,0.6452362,3.4433746
27,13,2.8394456,3.9362926
27,14,2.8063812,5.1473894
27,15,2.4697175,4.157676
28,0,3.1500716,4.3496647
28,1,1.8445575,3.418139
28,2,0.0033339763,0.031057915
28,3,5.2189166e-06,0.026937082
28,4,0.0,0.0
28,5,0.0,0.0
28,6,0.0,0.0
28,7,1.1404519,3.5660753
28,8,0.05594492,1.9203749
28,9,3.0581594,3.7423687
28,10,3.014818,3.5231805
28,11,0.28265598,2.5945237
28,12,0.4727438,3.2626615
28,13,2.2016582,3.7071383
28,14,2.175541,4.8269434
28,15,1.9347062,3.9320498
29,0,2.3553624,3.9868774
29,1,1.4799078,3.2695947
29,2,0.0024395864,0.038133673
29,3,1.2740617e-06,0.01790185
29,4,0.0,0.0
29,5,0.0,0.0
29,6,0.0,0.0
29,7,0.9079313,3.351018
29,8,0.03796207,1.7847674
29,9,2.2895718,3.4940114
29,10,2.2541246,3.2796617
29,11,0.16915494,2.3077483
29,12,0.32692152,3.0177815
29,13,1.7123103,3.489137
29,14,1.6926072,4.5173006
29,15,1.5345429,3.7047634
30,0,1.7858424,3.685472
30,1,1.1961926,3.1179957
30,2,0.0019355627,0.060701955
30,3,4.789885e-07,0.013240943
30,4,0.0,0.0
30,5,0.0,0.0
30,6,0.0,0.0
30,7,0.73648524,3.175479
30,8,0.026240312,1.6558466
30,9,1.7469614,3.2675328
30,10,1.7216506,3.0575168
30,11,0.10330853,2.038274
30,12,0.22648084,2.7768283
30,13,1.3599573,3.2883618
30,14,1.3461604,4.261536
30,15,1.2297279,3.497014
31,0,1.4029181,3.4629397
31,1,0.9849987,2.982558
31,2,0.00018637629,0.01641802
31,3,2.3148192e-07,0.010465313
31,4,0.0,0.0
31,5,0.0,0.0
31,6,0.0,0.0
31,7,0.61676526,3.029022
31,8,0.020275846,1.5641334
31,9,1.3733714,3.0854373
31,10,1.3540306,2.8763196
31,11,0.0642748,1.8006465
31,12,0.16499062,2.5706925
31,13,1.1000369,3.106582
31,14,1.089164,4.036803
31,15,1.0047609,3.3234932
32,0,1.1270747,3.2373219
32,1,0.8195158,2.8653495
32,2,0.0001016148,0.04284686
32,3,1.3085878e-07,0.008628859
32,4,0.0,0.0
32,5,0.0,0.0
32,6,0.0,0.0
32,7,0.51978654,2.8970397
32,8,0.016553113,1.4898784
32,9,1.1025367,2.9190547
32,10,1.0895114,2.7255824
32,11,0.04375646,1.6378845
32,12,0.120950446,2.3705602
32,13,0.9066853,2.952569
32,14,0.88886535,3.813924
32,15,0.8260028,3.1663973
33,0,0.8907894,3.004088
33,1,0.68038607,2.7446399
33,2,2.2214119e-05,0.051335614
33,3,8.113704e-08,0.0071994057
33,4,0.0,0.0
33,5,0.0,0.0
33,6,0.0,0.0
33,7,0.4401592,2.7698956
33,8,0.013723058,1.4256233
33,9,0.87351716,2.7333431
33,10,0.868814,2.5546093
33,11,0.030431885,1.5104051
33,12,0.08507325,2.1461492
33,13,0.74153614,2.8029425
33,14,0.73337615,3.6048856
33,15,0.6843476,2.9995785
34,0,0.7320266,2.8214598
34,1,0.5719296,2.6207514
34,2,6.151891e-06,0.037950147
34,3,5.4804687e-08,0.0061686593
34,4,0.0,0.0
34,5,0.0,0.0
34,6,0.0,0.0
34,7,0.37546122,2.6482086
34,8,0.0119223185,1.3705735
34,9,0.71714926,2.586428
34,10,0.71325874,2.4165828
34,11,0.02186412,1.3756781
34,12,0.06538875,2.0000505
34,13,0.620316,2.6637783
34,14,0.6161902,3.4317768
34,15,0.5749043,2.850533
35,0,0.6150427,2.6687443
35,1,0.48524773,2.5095956
35,2,2.2519014e-06,0.028359551
35,3,3.949403e-08,0.0054150377
35,4,0.0,0.0
35,5,0.0,0.0
35,6,0.0,0.0
35,7,0.32310718,2.5412974
35,8,0.010475873,1.3177376
35,9,0.60223734,2.465346
35,10,0.59911525,2.3039732
35,11,0.01719651,1.2917362
35,12,0.053428948,1.8999649
35,13,0.5244283,2.5331616
35,14,0.52176833,3.2778983
35,15,0.48783457,2.7194593
36,0,0.5227471,2.551318
36,1,0.4161911,2.4106421
36,2,1.0356915e-06,0.022276087
36,3,2.9844948e-08,0.0048424606
36,4,0.0,0.0
36,5,0.0,0.0
36,6,0.0,0.0
36,7,0.27956352,2.4340916
36,8,0.009252752,1.2681584
36,9,0.5118399,2.360281
36,10,0.50908303,2.2050102
36,11,0.013821946,1.2077087
36,12,0.04398369,1.8099983
36,13,0.44770476,2.4176292
36,14,0.44551897,3.1414204
36,15,0.41832677,2.6045842
37,0,0.44619697,2.442975
37,1,0.3582678,2.3192754
37,2,5.5949425e-07,0.018305305
37,3,2.3364587e-08,0.0043914015
37,4,0.0,0.0
37,5,0.0,0.0
37,6,0.0,0.0
37,7,0.24324934,2.3370523
37,8,0.008309421,1.2278361
37,9,0.4364751,2.2658927
37,10,0.43418768,2.1144392
37,11,0.010807262,1.1162903
37,12,0.036707643,1.7331078
37,13,0.38370943,2.3120618
37,14,0.3818288,3.016685
37,15,0.36006898,2.499585
38,0,0.38844138,2.3449168
38,1,0.31599253,2.246709
38,2,3.3608697e-07,0.015431424
38,3,1.8793584e-08,0.004025482
38,4,0.0,0.0
38,5,0.0,0.0
38,6,0.0,0.0
38,7,0.21533716,2.256149
38,8,0.0075456416,1.1928723
38,9,0.37980336,2.1900656
38,10,0.37803972,2.0405955
38,11,0.008796611,1.0461723
38,12,0.030992012,1.6591737
38,13,0.3359816,2.2263591
38,14,0.33457315,2.9112709
38,15,0.31727338,2.4167578
39,0,0.34899175,2.270485
39,1,0.28712398,2.1937957
39,2,2.1880362e-07,0.0132772885
39,3,1.5443087e-08,0.0037215871
39,4,0.0,0.0
39,5,0.0,0.0
39,6,0.0,0.0
39,7,0.19681248,2.1993828
39,8,0.006804819,1.1547661
39,9,0.34122914,2.121015
39,10,0.33941633,1.9876962
39,11,0.007511786,0.9960991
39,12,0.026207907,1.5760117
39,13,0.30359724,2.164698
39,14,0.30236965,2.826048
39,15,0.28796858,2.357491
40,0,0.3130828,2.1951618
40,1,0.2597716,2.1406684
40,2,1.5268073e-07,0.011723094
40,3,1.2910657e-08,0.0034643933
40,4,0.0,0.0
40,5,0.0,0.0
40,6,0.0,0.0
40,7,0.17828596,2.139212
40,8,0.0062890127,1.127422
40,9,0.3059563,2.0478663
40,10,0.30435857,1.9209642
40,11,0.006441618,0.9514689
40,12,0.022339515,1.5037944
40,13,0.27359837,2.1060448
40,14,0.27252764,2.7408204
40,15,0.2605092,2.29877
41,0,0.28195512,2.1174192
41,1,0.23528379,2.0904038
41,2,1.11988626e-07,0.010532292
41,3,1.09481e-08,0.0032433402
41,4,0.0,0.0
41,5,0.0,0.0
41,6,0.0,0.0
41,7,0.16121379,2.0805194
41,8,0.0058458755,1.1027302
41,9,0.27532664,1.9799252
41,10,0.27383506,1.8580866
41,11,0.00558744,0.9125488
41,12,0.019403461,1.4395493
41,13,0.24699816,2.0498478
41,14,0.2459845,2.6512723
41,15,0.23611137,2.2356367
42,0,0.2547195,2.044477
42,1,0.21372849,2.036022
42,2,8.563737e-08,0.009624033
42,3,9.395361e-09,0.0030509073
42,4,0.0,0.0
42,5,0.0,0.0
42,6,0.0,0.0
42,7,0.14581376,2.0254369
42,8,0.005412789,1.0770502
42,9,0.24865824,1.9169195
42,10,0.24741098,1.8000176
42,11,0.0049071936,0.8789636
42,12,0.01723108,1.3834667
42,13,0.2236684,1.9954013
42,14,0.22265998,2.5678973
42,15,0.21448761,2.1672401
43,0,0.23156823,1.9784744
43,1,0.19520451,1.9802163
43,2,6.741498e-08,0.008879756
43,3,8.145286e-09,0.0028815828
43,4,0.0,0.0
43,5,0.0,0.0
43,6,0.0,0.0
43,7,0.13221675,1.9699607
43,8,0.0050717313,1.0560542
43,9,0.22588974,1.8598331
43,10,0.22471637,1.7469497
43,11,0.0043403204,0.8486866
43,12,0.015279546,1.3288176
43,13,0.20384923,1.9417222
43,14,0.20307475,2.4946659
43,15,0.19608408,2.1052585
44,0,0.21040638,1.9143422
44,1,0.17920552,1.9291068
44,2,5.4264444e-08,0.008246601
44,3,7.1238393e-09,0.0027312287
44,4,0.0,0.0
44,5,0.0,0.0
44,6,0.0,0.0
44,7,0.120764464,1.9157898
44,8,0.004767306,1.0365809
44,9,0.20513305,1.8047597
44,10,0.20441633,1.696528
44,11,0.0038509597,0.8205384
44,12,0.013560295,1.2768528
44,13,0.18602155,1.8848184
44,14,0.1854856,2.4251018
44,15,0.1797527,2.04711
45,0,0.19464579,1.8637961
45,1,0.16697484,1.8880092
45,2,4.4453312e-08,0.007688421
45,3,6.2784604e-09,0.0025966696
45,4,0.0,0.0
45,5,0.0,0.0
45,6,0.0,0.0
45,7,0.1123814,1.8744413
45,8,0.00449083,1.017859
45,9,0.18970919,1.7616599
45,10,0.1890721,1.656085
45,11,0.0034338566,0.7944108
45,12,0.0119671095,1.2242188
45,13,0.17279416,1.8397508
45,14,0.17231674,2.370483
45,15,0.16747195,2.001371
46,0,0.18044776,1.8160422
46,1,0.15562823,1.8481106
46,2,3.707375e-08,0.007213852
46,3,5.5709584e-09,0.0024754254
46,4,0.0,0.0
46,5,0.0,0.0
46,6,0.0,0.0
46,7,0.10489361,1.8361639
46,8,0.0042350963,0.99986243
46,9,0.17579377,1.7209958
46,10,0.17519847,1.6177683
46,11,0.003088102,0.7714507
46,12,0.01041008,1.1682396
46,13,0.16088295,1.7974303
46,14,0.1604382,2.319065
46,15,0.15609568,1.9571462
47,0,0.16788688,1.7718084
47,1,0.14531815,1.8102081
47,2,3.137749e-08,0.0068026003
47,3,4.973012e-09,0.0023655256
47,4,0.0,0.0
47,5,0.0,0.0
47,6,0.0,0.0
47,7,0.098380655,1.8020558
47,8,0.0039980346,0.9825175
47,9,0.16350645,1.6835206
47,10,0.1629636,1.5825667
47,11,0.0028089127,0.75193346
47,12,0.009173736,1.1202686
47,13,0.15022928,1.7579571
47,14,0.14980668,2.2711377
47,15,0.14577241,1.9153309
48,0,0.15642577,1.729665
48,1,0.13563338,1.772884
48,2,2.6899055e-08,0.0064442465
48,3,4.463243e-09,0.0022653835
48,4,0.0,0.0
48,5,0.0,0.0
48,6,0.0,0.0
48,7,0.09234756,1.7656851
48,8,0.0037796851,0.9659747
48,9,0.15228626,1.6478721
48,10,0.15177223,1.5491074
48,11,0.0025338135,0.7314186
48,12,0.0082654245,1.0828515
48,13,0.14025845,1.719454
48,14,0.13985837,2.2244885
48,15,0.13606039,1.8743756
49,0,0.14607745,1.6899848
49,1,0.1265773,1.7364583
49,2,2.331381e-08,0.0061285077
49,3,4.0252592e-09,0.002173704
49,4,0.0,0.0
49,5,0.0,0.0
49,6,0.0,0.0
49,7,0.08661818,1.7293745
49,8,0.0035785653,0.9502036
49,9,0.14215788,1.6143962
49,10,0.14165732,1.5177755
49,11,0.0023437287,0.7168779
49,12,0.007589805,1.0536779
49,13,0.1310162,1.682272
49,14,0.13061064,2.1794074
49,15,0.12700582,1.8346559
50,0,0.13632613,1.6510353
50,1,0.11842765,1.7023001
50,2,2.0389441e-08,0.0058451598
50,3,3.6463115e-09,0.0020894192
50,4,0.0,0.0
50,5,0.0,0.0
50,6,0.0,0.0
50,7,0.0812473,1.6939449
50,8,0.0033923634,0.93514305
50,9,0.13263509,1.581677
50,10,0.13221134,1.487381
50,11,0.0021981397,0.70552063
50,12,0.0069836825,1.0261884
50,13,0.12243475,1.6463716
50,14,0.12209451,2.1362782
50,15,0.11878659,1.7971677
51,0,0.13036364,1.6262796
51,1,0.11721684,1.6985697
51,2,1.7914408e-08,0.0055686138
51,3,3.3164496e-09,0.0020116894
51,4,0.0,0.0
51,5,0.0,0.0
51,6,0.0,0.0
51,7,0.0922032,1.8118055
51,8,0.0032190601,0.9203702
51,9,0.12687054,1.5612429
51,10,0.12650234,1.4682925
51,11,0.0020617405,0.6939826
51,12,0.006540981,1.00499
51,13,0.11744654,1.624896
51,14,0.11719137,2.1107092
51,15,0.115124285,1.7785133
52,0,0.12266423,1.5934716
52,1,0.105125666,1.6469034
52,2,1.6021342e-08,0.0053739296
52,3,3.0273433e-09,0.0019395609
52,4,0.0,0.0
52,5,0.0,0.0
52,6,0.0,0.0
52,7,0.034258217,0.71059275
52,8,0.0030572251,0.9063736
52,9,0.1193339,1.5337304
52,10,0.11896224,1.4425185
52,11,0.0019382059,0.6835487
52,12,0.006119189,0.98434025
52,13,0.11038558,1.5934765
52,14,0.11014512,2.0728598
52,15,0.10849466,1.7483116
53,0,0.11611071,1.5644788
53,1,0.09908783,1.6136599
53,2,1.4228691e-08,0.005128232
53,3,2.7731228e-09,0.0018727516
53,4,0.0,0.0
53,5,0.0,0.0
53,6,0.0,0.0
53,7,0.07385659,1.4329095
53,8,0.0029059076,0.89281917
53,9,0.11308063,1.5101683
53,10,0.11283481,1.4208292
53,11,0.0018269536,0.6737102
53,12,0.005724026,0.9640421
53,13,0.10486399,1.5681455
53,14,0.10459879,2.0421124
53,15,0.10141103,1.7140288
54,0,0.11081593,1.5404274
54,1,0.09933302,1.612889
54,2,1.2704715e-08,0.0049008355
54,3,2.5480935e-09,0.001810416
54,4,0.0,0.0
54,5,0.0,0.0
54,6,0.0,0.0
54,7,0.11061792,1.8681164
54,8,0.0027647365,0.8797393
54,9,0.10784726,1.4899167
54,10,0.10755787,1.4016218
54,11,0.001726717,0.66453457
54,12,0.005385995,0.9460309
54,13,0.10004748,1.5454371
54,14,0.09981623,2.0148816
54,15,0.09663798,1.6880251
55,0,0.106171176,1.5185206
55,1,0.09247212,1.579676
55,2,1.1492242e-08,0.0047282134
55,3,2.3481572e-09,0.0017522018
55,4,0.0,0.0
55,5,0.0,0.0
55,6,0.0,0.0
55,7,0.08502783,1.5842178
55,8,0.002633388,0.8671654
55,9,0.103677005,1.4733753
55,10,0.10356584,1.3866832
55,11,0.0016360182,0.6558436
55,12,0.0050856806,0.9293369
55,13,0.09652878,1.5284739
55,14,0.09630045,1.9944116
55,15,0.0930125,1.670079
56,0,0.102126695,1.4993671
56,1,0.09023176,1.5679
56,2,1.0409296e-08,0.004553061
56,3,2.1697637e-09,0.0016976901
56,4,0.0,0.0
56,5,0.0,0.0
56,6,0.0,0.0
56,7,0.09837791,1.7547835
56,8,0.0025117588,0.85523194
56,9,0.09943262,1.4562055
56,10,0.09917359,1.3699538
56,11,0.0015535243,0.64785755
56,12,0.004813563,0.91385984
56,13,0.092449784,1.5083505
56,14,0.0922385,1.9702492
56,15,0.08909096,1.64844
57,0,0.09752497,1.4768718
57,1,0.087662555,1.5553868
57,2,9.4878745e-09,0.004399769
57,3,2.0099882e-09,0.0016465351
57,4,0.0,0.0
57,5,0.0,0.0
57,6,0.0,0.0
57,7,0.10168481,1.8150593
57,8,0.0024006525,0.8441141
