timestep,node_idx,water_level,inlet_flow
12,9,312.25,0.0
12,10,295.78397,-0.0
12,11,292.84604,-0.0
12,12,295.00772,0.0
12,13,297.62054,-0.0
12,14,297.2614,-0.0
12,15,297.46524,0.0
12,16,304.05383,-0.0
13,0,292.2133,0.0
13,1,286.7037,0.0
13,2,310.1937,0.030474082
13,3,309.2827,0.02798994
13,4,310.3845,0.0
13,5,313.18546,0.0
13,6,324.9165,-0.0
13,7,345.26065,0.0
13,8,347.95245,-0.0
13,9,312.35764,0.0
13,10,295.85513,0.0833674
13,11,292.84607,-0.0
13,12,295.1282,0.0
13,13,297.62054,-0.0
13,14,297.32266,0.059926853
13,15,297.56445,0.0
13,16,304.13818,0.02798106
14,0,292.43256,0.0
14,1,286.92804,0.0
14,2,310.33945,0.33444974
14,3,309.4337,0.11976967
14,4,310.3845,0.0
14,5,313.18546,0.0
14,6,324.9165,-0.0
14,7,345.26065,0.0
14,8,347.95245,-0.0
14,9,312.39807,0.0
14,10,295.90274,0.22323142
14,11,293.1609,-0.0
14,12,295.3396,0.0
14,13,297.7208,0.15118334
14,14,297.3844,0.23055857
14,15,297.73248,0.0
14,16,304.27817,0.11277102
15,0,292.555,0.0
15,1,287.0257,0.0
15,2,310.46027,0.6641667
15,3,309.54294,0.17538443
15,4,310.45184,0.0
15,5,313.18546,0.0
15,6,324.9165,-0.0
15,7,345.26065,0.0
15,8,347.95245,-0.0
15,9,312.47287,0.0
15,10,295.91858,0.2831527
15,11,293.29495,-0.0
15,12,295.4842,0.0
15,13,297.7672,0.31471482
15,14,297.4244,0.3990756
15,15,297.84213,0.0
15,16,304.3769,0.24138458
16,0,292.66705,0.0
16,1,287.10843,0.0
16,2,310.54102,0.9179115
16,3,309.6157,0.21655104
16,4,310.53558,0.0
16,5,313.18546,0.0
16,6,324.9165,-0.0
16,7,345.26065,0.0
16,8,347.95245,-0.0
16,9,312.51593,0.0
16,10,295.92508,0.30878642
16,11,293.41095,-0.0
16,12,295.6009,0.0
16,13,297.80447,0.47415158
16,14,297.4644,0.58705765
16,15,297.918,0.0
16,16,304.4449,0.32218835
17,0,292.7393,0.0
17,1,287.1615,0.0
17,2,310.59558,1.0537397
17,3,309.66562,0.25496653
17,4,310.5931,0.0
17,5,313.18546,0.0
17,6,324.9165,-0.0
17,7,345.26065,0.0
17,8,347.95245,-0.0
17,9,312.55463,0.0
17,10,295.92935,0.32585096
17,11,293.48407,-0.0
17,12,295.67783,0.0
17,13,297.83118,0.5993545
17,14,297.48734,0.71663815
17,15,297.96774,0.0
17,16,304.49188,0.36591184
18,0,292.78796,0.0
18,1,287.19528,0.0
18,2,310.64175,1.1432688
18,3,309.70648,0.28499523
18,4,310.64,0.0
18,5,313.18546,0.0
18,6,324.9165,-0.0
18,7,345.26065,0.0
18,8,347.95245,-0.0
18,9,312.59027,0.0
18,10,295.93243,0.3382803
18,11,293.53333,-0.0
18,12,295.73193,0.0
18,13,297.8448,0.6741357
18,14,297.4998,0.79099286
18,15,298.0056,0.0
18,16,304.526,0.39069453
19,0,292.82333,0.0
19,1,287.219,0.0
19,2,310.67557,1.20588
19,3,309.73615,0.30651137
19,4,310.67438,0.0
19,5,313.18546,0.0
19,6,324.9165,-0.0
19,7,345.26065,0.0
19,8,347.95245,-0.0
19,9,312.61435,0.0
19,10,295.93423,0.34570315
19,11,293.5685,-0.0
19,12,295.7716,0.0
19,13,297.85233,0.71609014
19,14,297.5067,0.83301824
19,15,298.03336,0.0
19,16,304.5508,0.40579194
20,0,292.84802,0.0
20,1,287.23416,0.0
20,2,310.69876,1.2480956
20,3,309.7568,0.3265809
20,4,310.69797,0.0
20,5,313.18546,0.0
20,6,324.9165,-0.0
20,7,345.26065,0.0
20,8,347.95245,-0.0
20,9,312.6304,0.0
20,10,295.93524,0.34978086
20,11,293.59265,-0.0
20,12,295.79794,0.0
20,13,297.85648,0.73972285
20,14,297.51093,0.85877687
20,15,298.0526,0.0
20,16,304.56787,0.415104
21,0,292.86465,0.0
21,1,287.2442,0.0
21,2,310.7151,1.2827507
21,3,309.77225,0.345678
21,4,310.71457,0.0
21,5,313.18546,0.0
21,6,324.9165,-0.0
21,7,345.26065,0.0
21,8,347.95245,-0.0
21,9,312.6413,0.0
21,10,295.93567,0.35148272
21,11,293.6087,-0.0
21,12,295.81613,0.0
21,13,297.85825,0.7498939
21,14,297.51263,0.86915165
21,15,298.0666,0.0
21,16,304.58032,0.42096195
22,0,292.87634,0.0
22,1,287.251,0.0
22,2,310.7273,1.3195235
22,3,309.78415,0.36201873
22,4,310.7269,0.0
22,5,313.18546,0.0
22,6,324.9165,-0.0
22,7,345.26065,0.0
22,8,347.95245,-0.0
22,9,312.64822,0.0
22,10,295.9357,0.35162568
22,11,293.6195,-0.0
22,12,295.82953,0.0
22,13,297.8588,0.75299776
22,14,297.5132,0.872625
22,15,298.0771,0.0
22,16,304.58997,0.42707163
23,0,292.88593,0.0
23,1,287.2566,0.0
23,2,310.73578,1.3580985
23,3,309.7922,0.37395653
23,4,310.7355,0.0
23,5,313.18546,0.0
23,6,324.9165,-0.0
23,7,345.26065,0.0
23,8,347.95245,-0.0
23,9,312.65146,0.0
23,10,295.9359,0.35258004
23,11,293.62827,-0.0
23,12,295.8402,0.0
23,13,297.85974,0.7584091
23,14,297.51428,0.87899905
23,15,298.08472,0.0
23,16,304.59723,0.43533722
24,0,292.89417,0.0
24,1,287.2614,0.0
24,2,310.74246,1.4050592
24,3,309.7986,0.38351423
24,4,310.74228,0.0
24,5,313.18546,0.0
24,6,324.9165,-0.0
24,7,345.26065,0.0
24,8,347.95245,-0.0
24,9,312.65222,0.0
24,10,295.93625,0.3539285
24,11,293.63586,-0.0
24,12,295.8494,0.0
24,13,297.86108,0.76617163
24,14,297.51572,0.8878382
24,15,298.091,0.0
24,16,304.6033,0.44590816
25,0,292.8925,0.0
25,1,287.25946,0.0
25,2,310.73773,1.4065322
25,3,309.79358,0.36845028
25,4,310.73773,0.0
25,5,313.18546,0.0
25,6,324.9165,-0.0
25,7,345.26065,0.0
25,8,347.95245,-0.0
25,9,312.6466,0.0
25,10,295.93066,0.33120525
25,11,293.6337,-0.0
25,12,295.84583,0.0
25,13,297.8588,0.75288445
25,14,297.51346,0.87387913
25,15,298.0884,0.0
25,16,304.6005,0.44549787
26,0,292.8833,0.0
26,1,287.25375,0.0
26,2,310.73047,1.3880411
26,3,309.78656,0.35755304
26,4,310.73047,0.0
26,5,313.18546,0.0
26,6,324.9165,-0.0
26,7,345.26065,0.0
26,8,347.95245,-0.0
26,9,312.64188,0.0
26,10,295.92892,0.32410413
26,11,293.6253,-0.0
26,12,295.8361,0.0
26,13,297.85672,0.741088
26,14,297.5117,0.8630932
26,15,298.0821,0.0
26,16,304.59448,0.44182315
27,0,292.87726,0.0
27,1,287.25015,0.0
27,2,310.7247,1.3742826
27,3,309.78122,0.35123786
27,4,310.7247,0.0
27,5,313.18546,0.0
27,6,324.9165,-0.0
27,7,345.26065,0.0
27,8,347.95245,-0.0
27,9,312.63797,0.0
27,10,295.92844,0.3221823
27,11,293.61978,-0.0
27,12,295.82944,0.0
27,13,297.85602,0.7370614
27,14,297.51117,0.8599043
27,15,298.07733,0.0
27,16,304.58997,0.43906283
28,0,292.87265,0.0
28,1,287.24747,0.0
28,2,310.71945,1.3632774
28,3,309.7763,0.34579343
28,4,310.71945,0.0
28,5,313.18546,0.0
28,6,324.9165,-0.0
28,7,345.26065,0.0
28,8,347.95245,-0.0
28,9,312.6342,0.0
28,10,295.9282,0.32117522
28,11,293.6156,-0.0
28,12,295.82416,0.0
28,13,297.85587,0.7362579
28,14,297.5111,0.859503
28,15,298.0732,0.0
28,16,304.5861,0.43851736
29,0,292.8691,0.0
29,1,287.2454,0.0
29,2,310.7153,1.3546633
29,3,309.77237,0.3415937
29,4,310.7153,0.0
29,5,313.18546,0.0
29,6,324.9165,-0.0
29,7,345.26065,0.0
29,8,347.95245,-0.0
29,9,312.6313,0.0
29,10,295.92807,0.3207196
29,11,293.61237,-0.0
29,12,295.82004,0.0
29,13,297.856,0.7369954
29,14,297.51123,0.8604336
29,15,298.06982,0.0
29,16,304.583,0.43822867
30,0,292.86667,0.0
30,1,287.24396,0.0
30,2,310.7125,1.3492098
30,3,309.76978,0.33900827
30,4,310.7125,0.0
30,5,313.18546,0.0
30,6,324.9165,-0.0
30,7,345.26065,0.0
30,8,347.95245,-0.0
30,9,312.62933,0.0
30,10,295.92804,0.32063457
30,11,293.6101,-0.0
30,12,295.8172,0.0
30,13,297.85614,0.7378611
30,14,297.51138,0.86135066
30,15,298.06744,0.0
30,16,304.58087,0.4376087
31,0,292.86514,0.0
31,1,287.24304,0.0
31,2,310.7108,1.3460174
31,3,309.76816,0.33751374
31,4,310.7108,0.0
31,5,313.18546,0.0
31,6,324.9165,-0.0
31,7,345.26065,0.0
31,8,347.95245,-0.0
31,9,312.62808,0.0
31,10,295.92807,0.32075003
31,11,293.6087,-0.0
31,12,295.81546,0.0
31,13,297.85623,0.73835605
31,14,297.51147,0.8618341
31,15,298.06595,0.0
31,16,304.57953,0.43702474
32,0,292.86417,0.0
32,1,287.2425,0.0
32,2,310.7097,1.3441527
32,3,309.76715,0.33662882
32,4,310.7097,0.0
32,5,313.18546,0.0
32,6,324.9165,-0.0
32,7,345.26065,0.0
32,8,347.95245,-0.0
32,9,312.62726,0.0
32,10,295.92813,0.32092637
32,11,293.6078,-0.0
32,12,295.81433,0.0
32,13,297.85626,0.7385769
32,14,297.5115,0.8620316
32,15,298.065,0.0
32,16,304.5787,0.43667203
33,0,292.86353,0.0
33,1,287.24213,0.0
33,2,310.70898,1.3430563
33,3,309.76648,0.3361039
33,4,310.70898,0.0
33,5,313.18546,0.0
33,6,324.9165,-0.0
33,7,345.26065,0.0
33,8,347.95245,-0.0
33,9,312.6267,0.0
33,10,295.92816,0.32109135
33,11,293.6072,-0.0
33,12,295.8136,0.0
33,13,297.8563,0.7387104
33,14,297.5115,0.8621475
33,15,298.0644,0.0
33,16,304.57816,0.43650794
34,0,292.86316,0.0
34,1,287.2419,0.0
34,2,310.70853,1.3424087
34,3,309.76608,0.33580136
34,4,310.70853,0.0
34,5,313.18546,0.0
34,6,324.9165,-0.0
34,7,345.26065,0.0
34,8,347.95245,-0.0
34,9,312.62637,0.0
34,10,295.9282,0.32121778
34,11,293.60687,-0.0
34,12,295.81317,0.0
34,13,297.85632,0.73883766
34,14,297.51154,0.8622642
34,15,298.06403,0.0
34,16,304.57785,0.43644986
35,0,292.86295,0.0
35,1,287.2418,0.0
35,2,310.70825,1.3420204
35,3,309.76584,0.3356276
35,4,310.70825,0.0
35,5,313.18546,0.0
35,6,324.9165,-0.0
35,7,345.26065,0.0
35,8,347.95245,-0.0
35,9,312.6262,0.0
35,10,295.92822,0.3213067
35,11,293.60666,-0.0
35,12,295.81293,0.0
35,13,297.85635,0.7389646
35,14,297.51154,0.8623852
35,15,298.0638,0.0
35,16,304.57764,0.4364385
36,0,292.86282,0.0
36,1,287.24173,0.0
36,2,310.7081,1.3417815
36,3,309.7657,0.33552632
36,4,310.7081,0.0
36,5,313.18546,0.0
36,6,324.9165,-0.0
36,7,345.26065,0.0
36,8,347.95245,-0.0
36,9,312.62604,0.0
36,10,295.92822,0.3213691
36,11,293.60654,-0.0
36,12,295.81277,0.0
36,13,297.85635,0.73907685
36,14,297.51157,0.86249393
36,15,298.06366,0.0
36,16,304.5775,0.43644223
37,0,292.89926,0.0
37,1,287.26666,0.0
37,2,310.7466,1.4787035
37,3,309.80493,0.42225266
37,4,310.74493,0.0
37,5,313.18546,0.0
37,6,324.9165,-0.0
37,7,345.26065,0.0
37,8,347.95245,-0.0
37,9,312.65054,0.0
37,10,295.95096,0.41543958
37,11,293.64227,-0.0
37,12,295.8588,0.0
37,13,297.8726,0.83288395
37,14,297.5273,0.96026236
37,15,298.09512,0.0
37,16,304.60873,0.49628365
38,0,292.96558,0.0
38,1,287.30844,0.0
38,2,310.79013,1.6363443
38,3,309.84705,0.494718
38,4,310.78903,0.0
38,5,313.18546,0.0
38,6,324.9165,-0.0
38,7,345.26065,0.0
38,8,347.95245,-0.0
38,9,312.67313,0.0
38,10,295.95905,0.4521912
38,11,293.70654,-0.0
38,12,295.93027,0.0
38,13,297.89554,0.96865326
38,14,297.54947,1.1005079
38,15,298.13687,0.0
38,16,304.6493,0.5709158
39,0,293.02084,0.0
39,1,287.34143,0.0
39,2,310.8206,1.7397429
39,3,309.87582,0.5422982
39,4,310.8198,0.0
39,5,313.18546,0.0
39,6,324.9165,-0.0
39,7,345.26065,0.0
39,8,347.95245,-0.0
39,9,312.68954,0.0
39,10,295.96262,0.4701981
39,11,293.7583,-0.0
39,12,295.98697,0.0
39,13,297.91446,1.0833508
39,14,297.5678,1.2190058
39,15,298.16843,0.0
39,16,304.6792,0.6531552
40,0,293.05966,0.0
40,1,287.36356,0.0
40,2,310.84534,1.8007785
40,3,309.89767,0.568771
40,4,310.8444,0.0
40,5,313.18546,0.0
40,6,324.9165,-0.0
40,7,345.26065,0.0
40,8,347.95245,-0.0
40,9,312.70627,0.0
40,10,295.9649,0.48169595
40,11,293.7942,-0.0
40,12,296.02612,0.0
40,13,297.9282,1.1679516
40,14,297.58127,1.3071878
40,15,298.19016,0.0
40,16,304.6996,0.6973097
41,0,293.09146,0.0
41,1,287.38107,0.0
41,2,310.86905,1.831764
41,3,309.9174,0.5813016
41,4,310.8684,0.0
41,5,313.18546,0.0
41,6,324.9165,-0.0
41,7,345.26065,0.0
41,8,347.95245,-0.0
41,9,312.72403,0.0
41,10,295.96625,0.48852587
41,11,293.8233,-0.0
41,12,296.05872,0.0
41,13,297.93674,1.2213084
41,14,297.58932,1.363884
41,15,298.20956,0.0
41,16,304.71777,0.7292188
42,0,293.11148,0.0
42,1,287.39197,0.0
42,2,310.88168,1.8495934
42,3,309.9281,0.58901244
42,4,310.88135,0.0
42,5,313.18546,0.0
42,6,324.9165,-0.0
42,7,345.26065,0.0
42,8,347.95245,-0.0
42,9,312.733,0.0
42,10,295.96698,0.4922605
42,11,293.84143,-0.0
42,12,296.07855,0.0
42,13,297.94263,1.2582785
42,14,297.59457,1.4018762
42,15,298.2208,0.0
42,16,304.72824,0.75141007
43,0,293.12402,0.0
43,1,287.39874,0.0
43,2,310.88882,1.8607814
43,3,309.9342,0.5941474
43,4,310.88867,0.0
43,5,313.18546,0.0
43,6,324.9165,-0.0
43,7,345.26065,0.0
43,8,347.95245,-0.0
43,9,312.7379,0.0
43,10,295.96738,0.49432972
43,11,293.85263,-0.0
43,12,296.0906,0.0
43,13,297.94638,1.2842325
43,14,297.5981,1.4277159
43,15,298.22733,0.0
43,16,304.73438,0.76638865
44,0,293.1317,0.0
44,1,287.40286,0.0
44,2,310.89255,1.867599
44,3,309.93744,0.5972578
44,4,310.89246,0.0
44,5,313.18546,0.0
44,6,324.9165,-0.0
44,7,345.26065,0.0
44,8,347.95245,-0.0
44,9,312.7403,0.0
44,10,295.9676,0.49545667
44,11,293.85947,-0.0
44,12,296.09775,0.0
44,13,297.94897,1.3022816
44,14,297.60056,1.4454623
44,15,298.23093,0.0
44,16,304.7378,0.77655905
45,0,293.13623,0.0
45,1,287.40533,0.0
45,2,310.89426,1.8715963
45,3,309.93893,0.5990451
45,4,310.89423,0.0
45,5,313.18546,0.0
45,6,324.9165,-0.0
45,7,345.26065,0.0
45,8,347.95245,-0.0
45,9,312.74127,0.0
45,10,295.9677,0.49604365
45,11,293.86353,-0.0
45,12,296.10187,0.0
45,13,297.9508,1.3149661
45,14,297.60226,1.4579872
45,15,298.23282,0.0
45,16,304.73956,0.7835412
46,0,293.13885,0.0
46,1,287.40674,0.0
46,2,310.8951,1.8739247
46,3,309.9397,0.60009485
46,4,310.89508,0.0
46,5,313.18546,0.0
46,6,324.9165,-0.0
46,7,345.26065,0.0
46,8,347.95245,-0.0
46,9,312.7418,0.0
46,10,295.96777,0.4963407
46,11,293.8659,-0.0
46,12,296.10413,0.0
46,13,297.95197,1.3228987
46,14,297.60333,1.4659277
46,15,298.23383,0.0
46,16,304.7405,0.7882663
47,0,293.14078,0.0
47,1,287.40778,0.0
47,2,310.89624,1.8755238
47,3,309.94067,0.6009832
47,4,310.8962,0.0
47,5,313.18546,0.0
47,6,324.9165,-0.0
47,7,345.26065,0.0
47,8,347.95245,-0.0
47,9,312.7427,0.0
47,10,295.9678,0.49648762
47,11,293.86774,-0.0
47,12,296.1059,0.0
47,13,297.9525,1.326717
47,14,297.60327,1.4652495
47,15,298.23477,0.0
47,16,304.74146,0.7912523
48,0,293.1423,0.0
48,1,287.4089,0.0
48,2,310.89783,1.8769199
48,3,309.94196,0.60190254
48,4,310.89777,0.0
48,5,313.18546,0.0
48,6,324.9165,-0.0
48,7,345.26065,0.0
48,8,347.95245,-0.0
48,9,312.74402,0.0
48,10,295.9678,0.4965594
48,11,293.86926,-0.0
48,12,296.1085,0.0
48,13,297.95325,1.3313853
48,14,297.6025,1.4578291
48,15,298.23596,0.0
48,16,304.74258,0.79311997
49,0,293.16263,0.0
49,1,287.42203,0.0
49,2,310.91876,1.9311274
49,3,309.96243,0.652102
49,4,310.91797,0.0
49,5,313.18546,0.0
49,6,324.9165,-0.0
49,7,345.26065,0.0
49,8,347.95245,-0.0
49,9,312.75885,0.0
49,10,295.97684,0.54313356
49,11,293.88953,-0.0
49,12,296.13623,0.0
49,13,297.9624,1.3950738
49,14,297.61182,1.5244868
49,15,298.25308,0.0
49,16,304.75955,0.8359059
50,0,293.19852,0.0
50,1,287.4421,0.0
50,2,310.94,1.9957852
50,3,309.98242,0.6885116
50,4,310.93945,0.0
50,5,313.18546,0.0
50,6,324.9165,-0.0
50,7,345.26065,0.0
50,8,347.95245,-0.0
50,9,312.77063,0.0
50,10,295.98044,0.56220275
50,11,293.92328,-0.0
50,12,296.17148,0.0
50,13,297.97125,1.4570245
50,14,297.61618,1.5578058
50,15,298.27362,0.0
50,16,304.77924,0.8897696
51,0,293.2276,0.0
51,1,287.45605,0.0
51,2,310.95538,2.0423293
51,3,309.99646,0.7107984
51,4,310.955,0.0
51,5,313.18546,0.0
51,6,324.9165,-0.0
51,7,345.26065,0.0
51,8,347.95245,-0.0
51,9,312.77924,0.0
51,10,295.98212,0.57097405
51,11,293.94894,-0.0
51,12,296.1983,0.0
51,13,297.97998,1.5210874
51,14,297.63535,1.7067447
51,15,298.28793,0.0
51,16,304.7929,0.9254925
52,0,293.24496,0.0
52,1,287.46634,0.0
52,2,310.96677,2.0736964
52,3,310.0067,0.7258423
52,4,310.96646,0.0
52,5,313.18546,0.0
52,6,324.9165,-0.0
52,7,345.26065,0.0
52,8,347.95245,-0.0
52,9,312.78598,0.0
52,10,295.98312,0.5763461
52,11,293.96585,-0.0
52,12,296.21768,0.0
52,13,297.98557,1.558682
52,14,297.63092,1.6677226
52,15,298.29794,0.0
52,16,304.80246,0.9457809
53,0,293.25836,0.0
53,1,287.47324,0.0
53,2,310.97522,2.0941937
53,3,310.01425,0.7358799
53,4,310.975,0.0
53,5,313.18546,0.0
53,6,324.9165,-0.0
53,7,345.26065,0.0
53,8,347.95245,-0.0
53,9,312.79126,0.0
53,10,295.9837,0.5793652
53,11,293.97693,-0.0
53,12,296.23386,0.0
53,13,297.99255,1.6086904
53,14,297.6444,1.7680422
53,15,298.3053,0.0
53,16,304.80942,0.9602115
54,0,293.26846,0.0
54,1,287.47754,0.0
54,2,310.9809,2.1063144
54,3,310.01926,0.74202365
54,4,310.98077,0.0
54,5,313.18546,0.0
54,6,324.9165,-0.0
54,7,345.26065,0.0
54,8,347.95245,-0.0
54,9,312.7949,0.0
54,10,295.984,0.58102995
54,11,293.98618,-0.0
54,12,296.24142,0.0
54,13,297.9957,1.6335136
54,14,297.6501,1.8159691
54,15,298.31033,0.0
54,16,304.81415,0.9709064
55,0,293.2743,0.0
55,1,287.48038,0.0
55,2,310.98425,2.1136413
55,3,310.02222,0.7456138
55,4,310.9842,0.0
55,5,313.18546,0.0
55,6,324.9165,-0.0
55,7,345.26065,0.0
55,8,347.95245,-0.0
55,9,312.79694,0.0
55,10,295.9842,0.5819128
55,11,293.99274,-0.0
55,12,296.24442,0.0
55,13,297.99316,1.6159116
55,14,297.64487,1.7779024
55,15,298.31342,0.0
55,16,304.81705,0.9778255
56,0,293.27673,0.0
56,1,287.48248,0.0
56,2,310.98584,2.1184828
56,3,310.0237,0.7486892
56,4,310.9858,0.0
56,5,313.18546,0.0
56,6,324.9165,-0.0
56,7,345.26065,0.0
56,8,347.95245,-0.0
56,9,312.79773,0.0
56,10,295.98425,0.58235943
56,11,293.99582,-0.0
56,12,296.24765,0.0
56,13,297.9916,1.6029752
56,14,297.6398,1.7367598
56,15,298.31506,0.0
56,16,304.8186,0.98228854
57,0,293.27808,0.0
57,1,287.48392,0.0
57,2,310.9867,2.1213188
57,3,310.02457,0.75047654
57,4,310.9867,0.0
57,5,313.18546,0.0
57,6,324.9165,-0.0
57,7,345.26065,0.0
57,8,347.95245,-0.0
57,9,312.7982,0.0
57,10,295.9843,0.58258164
57,11,293.99664,-0.0
57,12,296.2521,0.0
57,13,297.99417,1.6191165
57,14,297.64163,1.7465397
57,15,298.316,0.0
57,16,304.8195,0.9853559
58,0,293.27963,0.0
58,1,287.48465,0.0
58,2,310.98718,2.1229398
58,3,310.02505,0.75155467
58,4,310.98718,0.0
58,5,313.18546,0.0
58,6,324.9165,-0.0
58,7,345.26065,0.0
58,8,347.95245,-0.0
58,9,312.79843,0.0
58,10,295.9843,0.5826889
58,11,293.99695,-0.0
58,12,296.25568,0.0
58,13,297.99896,1.6536616
58,14,297.64874,1.7997408
58,15,298.31656,0.0
58,16,304.82,0.9872896
59,0,293.28128,0.0
59,1,287.48477,0.0
59,2,310.98743,2.1239772
59,3,310.0253,0.7523279
59,4,310.98743,0.0
59,5,313.18546,0.0
59,6,324.9165,-0.0
59,7,345.26065,0.0
59,8,347.95245,-0.0
59,9,312.79852,0.0
59,10,295.98434,0.58273995
59,11,293.99774,-0.0
