timestep,edge_idx,flow,velocity
12,14,0.0,0.0
12,15,0.0,0.0
13,0,0.089968875,1.462111
13,1,0.11328329,1.6621144
13,2,0.0,0.0
13,3,0.0,0.0
13,4,0.0,0.0
13,5,0.0,0.0
13,6,0.0,0.0
13,7,0.10345531,1.7677904
13,8,0.09616933,2.7394848
13,9,0.013507465,0.6078738
13,10,0.13378856,1.4973772
13,11,0.0,0.0
13,12,0.07446517,2.1895523
13,13,0.120066285,1.6161693
13,14,0.13949753,2.2180839
13,15,0.12847137,1.8220811
14,0,1.3726736,3.5599566
14,1,0.6619946,2.696829
14,2,0.0,0.0
14,3,0.0,0.0
14,4,0.0,0.0
14,5,0.0,0.0
14,6,0.0,0.0
14,7,0.2865979,2.401454
14,8,0.25806266,3.4264145
14,9,1.1325958,2.9237008
14,10,1.1988001,2.8449936
14,11,0.18316564,2.5993886
14,12,0.26871204,3.0067077
14,13,0.85225236,2.8703275
14,14,0.8997849,3.8180833
14,15,0.7812437,3.088192
15,0,2.6545305,4.2567363
15,1,1.3682017,3.177303
15,2,-0.005541113,-0.10772949
15,3,0.0,0.0
15,4,0.0,0.0
15,5,0.0,0.0
15,6,0.0,0.0
15,7,0.63041055,2.9813476
15,8,0.31152064,3.4701066
15,9,2.4013133,3.533575
15,10,2.4692693,3.4014177
15,11,0.36852604,2.9714923
15,12,0.45975524,3.3248377
15,13,1.7215087,3.4638026
15,14,1.7578493,4.552618
15,15,1.5281599,3.669479
16,0,3.8360443,4.717039
16,1,1.9072475,3.4091182
16,2,-0.0038123997,-0.0325475
16,3,0.0,0.0
16,4,0.0,0.0
16,5,0.0,0.0
16,6,0.0,0.0
16,7,0.90754414,3.2772543
16,8,0.3392157,3.4101949
16,9,3.5331035,3.8630638
16,10,3.5811183,3.7031507
16,11,0.549669,3.1866329
16,12,0.65936387,3.546534
16,13,2.4326217,3.7732992
16,14,2.4619482,4.980723
16,15,2.1323423,3.9962935
17,0,4.68288,4.945982
17,1,2.3233032,3.5418687
17,2,-0.0032718831,-0.019036502
17,3,0.0,0.0
17,4,0.0,0.0
17,5,0.0,0.0
17,6,0.0,0.0
17,7,1.1872637,3.541711
17,8,0.35773292,3.3584793
17,9,4.3511863,4.044136
17,10,4.386304,3.8762007
17,11,0.68362296,3.2874384
17,12,0.7990681,3.6399105
17,13,2.9513876,3.9540133
17,14,2.9766083,5.215867
17,15,2.5947208,4.1858196
18,0,5.325255,5.105646
18,1,2.700327,3.6486933
18,2,-0.0032031047,-0.01430982
18,3,-0.00013453918,-0.0121161
18,4,0.0,0.0
18,5,0.0,0.0
18,6,0.0,0.0
18,7,1.4596274,3.7362523
18,8,0.3705563,3.3084288
18,9,4.9744515,4.165264
18,10,5.003606,3.9821486
18,11,0.7628195,3.2880478
18,12,0.8827952,3.6505694
18,13,3.3986835,4.09339
18,14,3.4195063,5.3992844
18,15,3.0082698,4.3404446
19,0,5.782736,5.216455
19,1,2.9726794,3.7167027
19,2,-0.0020299323,-0.0077384827
19,3,-8.228973e-05,-0.002649502
19,4,0.0,0.0
19,5,0.0,0.0
19,6,0.0,0.0
19,7,1.656174,3.8587117
19,8,0.37825856,3.2630467
19,9,5.417651,4.2386465
19,10,5.4364443,4.0407934
19,11,0.8049438,3.2609086
19,12,0.9285975,3.635611
19,13,3.7302465,4.189906
19,14,3.744623,5.519821
19,15,3.3100662,4.444969
20,0,6.0890074,5.2842646
20,1,3.1611211,3.755601
20,2,-0.0013595126,-0.0047255587
20,3,-5.4699605e-05,-0.0012177757
20,4,0.0,0.0
20,5,0.0,0.0
20,6,0.0,0.0
20,7,1.7950823,3.9404442
20,8,0.38236365,3.2267492
20,9,5.7153463,4.279174
20,10,5.727826,4.0755715
20,11,0.8274627,3.2306576
20,12,0.95266473,3.6136827
20,13,3.9662864,4.2518687
20,14,3.9759529,5.6028137
20,15,3.5266178,4.5128584
21,0,6.2972136,5.326209
21,1,3.3010778,3.7816544
21,2,-0.0010123875,-0.0033055064
21,3,-4.0548868e-05,-0.0006972554
21,4,0.0,0.0
21,5,0.0,0.0
21,6,0.0,0.0
21,7,1.8918524,3.994142
21,8,0.38308242,3.1952212
21,9,5.9203343,4.30721
21,10,5.9293327,4.097061
21,11,0.8346524,3.1941686
21,12,0.96011484,3.584002
21,13,4.1482143,4.2996182
21,14,4.155443,5.6654005
21,15,3.6932905,4.5609574
22,0,6.4508524,5.3564043
22,1,3.3943245,3.798394
22,2,-0.00058625016,-0.0018378064
22,3,-2.3466204e-05,-0.00035035526
22,4,0.0,0.0
22,5,0.0,0.0
22,6,0.0,0.0
22,7,1.9389074,4.015991
22,8,0.38401285,3.1725245
22,9,6.0712695,4.327217
22,10,6.077449,4.112743
22,11,0.8415274,3.1701217
22,12,0.96726984,3.5642695
22,13,4.277713,4.3323474
22,14,4.282261,5.708506
22,15,3.8071485,4.592804
23,0,6.565625,5.378772
23,1,3.4626613,3.8104286
23,2,-0.00052159536,-0.001586243
23,3,-2.092497e-05,-0.00028526472
23,4,0.0,0.0
23,5,0.0,0.0
23,6,0.0,0.0
23,7,1.9551532,4.0182543
23,8,0.38552177,3.1579525
23,9,6.1842947,4.3418646
23,10,6.190012,4.1250563
23,11,0.8508468,3.159153
23,12,0.97689104,3.555287
23,13,4.3706417,4.3548903
23,14,4.374713,5.739208
23,15,3.8882823,4.614708
24,0,6.675004,5.399729
24,1,3.515129,3.8194957
24,2,-0.00034687013,-0.0010313002
24,3,-1.3902606e-05,-0.00017762146
24,4,0.0,0.0
24,5,0.0,0.0
24,6,0.0,0.0
24,7,1.9648974,4.0180006
24,8,0.38698286,3.1438713
24,9,6.29187,4.3555217
24,10,6.297056,4.1373835
24,11,0.8631083,3.1549735
24,12,0.98948896,3.5519133
24,13,4.4516964,4.3736134
24,14,4.454932,5.764947
24,15,3.9517817,4.630293
25,0,7.2831764,5.540187
25,1,3.8356495,3.8684158
25,2,-0.0037787983,-0.009877288
25,3,-0.00012850726,-0.0011873379
25,4,0.0,0.0
25,5,0.0,0.0
25,6,0.0,0.0
25,7,2.1641474,4.1200795
25,8,0.47453123,3.308529
25,9,6.842102,4.427449
25,10,6.88724,4.2148476
25,11,0.97820437,3.206421
25,12,1.1108379,3.6027808
25,13,4.861993,4.45624
25,14,4.892625,5.8936663
25,15,4.343482,4.7215657
26,0,8.263045,5.707321
26,1,4.239814,3.933504
26,2,-0.0032444831,-0.0073910803
26,3,-0.00037637766,-0.0024510976
26,4,0.0,0.0
26,5,0.0,0.0
26,6,0.0,0.0
26,7,2.4268432,4.229951
26,8,0.51481354,3.22892
26,9,7.790721,4.5326433
26,10,7.837453,4.3170614
26,11,1.1405321,3.236845
26,12,1.2786661,3.6299672
26,13,5.4782343,4.5642796
26,14,5.502266,6.0492697
26,15,4.821692,4.824485
27,0,9.006662,5.812721
27,1,4.500063,3.9744449
27,2,-0.0023873243,-0.0050218026
27,3,-0.00028180945,-0.001545459
27,4,0.0,0.0
27,5,0.0,0.0
27,6,0.0,0.0
27,7,2.605308,4.2999816
27,8,0.5338018,3.1278422
27,9,8.499285,4.599139
27,10,8.527946,4.385277
27,11,1.2745941,3.2805939
27,12,1.4186563,3.6584876
27,13,5.871332,4.622825
27,14,5.8862815,6.142536
27,15,5.1210995,4.885927
28,0,9.51792,5.8767433
28,1,4.68592,4.000001
28,2,-0.0018512652,-0.003692054
28,3,-0.00021919954,-0.0010752812
28,4,0.0,0.0
28,5,0.0,0.0
28,6,0.0,0.0
28,7,2.737535,4.350122
28,8,0.5452436,3.0505474
28,9,8.9916115,4.6354733
28,10,9.012245,4.429097
28,11,1.3747716,3.3089113
28,12,1.5197803,3.676732
28,13,6.145009,4.6612296
28,14,6.156543,6.2068396
28,15,5.3363876,4.9288874
29,0,9.883114,5.919197
29,1,4.830469,4.0195637
29,2,-0.0013622106,-0.002612051
29,3,-0.0001617085,-0.0007293369
29,4,0.0,0.0
29,5,0.0,0.0
29,6,0.0,0.0
29,7,2.8425455,4.388891
29,8,0.5526067,2.9945483
29,9,9.343672,4.660392
29,10,9.357782,4.457424
29,11,1.4378214,3.315549
29,12,1.5874093,3.6814828
29,13,6.353384,4.690012
29,14,6.362052,6.2549133
29,15,5.50313,4.9617248
30,0,10.135401,5.9503603
30,1,4.9293904,4.0324864
30,2,-0.0008327297,-0.0015561017
30,3,-9.864015e-05,-0.0004217233
30,4,0.0,0.0
30,5,0.0,0.0
30,6,0.0,0.0
30,7,2.9134753,4.4141617
30,8,0.5568759,2.9574711
30,9,9.58545,4.6768703
30,10,9.598948,4.4768677
30,11,1.4816151,3.3193843
30,12,1.6357248,3.686236
30,13,6.499337,4.7081428
30,14,6.5055065,6.287657
30,15,5.6169786,4.9824047
31,0,10.298924,5.9713707
31,1,4.986189,4.039529
31,2,-0.0004475062,-0.0008242453
31,3,-5.301224e-05,-0.00022007576
31,4,0.0,0.0
31,5,0.0,0.0
31,6,0.0,0.0
31,7,2.9529462,4.427761
31,8,0.5590474,2.9340703
31,9,9.748684,4.6888676
31,10,9.748987,4.487785
31,11,1.5067514,3.3221009
31,12,1.64492,3.6692681
31,13,6.5896006,4.7191386
31,14,6.59188,6.306517
31,15,5.6829333,4.9939566
32,0,10.3992,5.9838133
32,1,5.015566,4.043112
32,2,-0.00022851767,-0.0004177999
32,3,-2.7067683e-05,-0.00011070779
32,4,0.0,0.0
32,5,0.0,0.0
32,6,0.0,0.0
32,7,2.9725814,4.4343057
32,8,0.5604028,2.9196281
32,9,9.833555,4.692601
32,10,9.852974,4.4985733
32,11,1.5395284,3.3335013
32,12,1.7165986,3.7147636
32,13,6.6351204,4.72202
32,14,6.6393623,6.3167305
32,15,5.7174063,4.999771
33,0,10.457228,5.9912424
33,1,5.0307007,4.044919
33,2,-0.00011809458,-0.0002150962
33,3,-1.3988185e-05,-5.6779492e-05
33,4,0.0,0.0
33,5,0.0,0.0
33,6,0.0,0.0
33,7,2.9823184,4.4374623
33,8,0.5605353,2.910918
33,9,9.912116,4.7012663
33,10,9.886216,4.4969034
33,11,1.5309627,3.3254285
33,12,1.6648445,3.6582878
33,13,6.6667995,4.7284136
33,14,6.6646748,6.322113
33,15,5.735373,5.002735
34,0,10.491886,5.996324
34,1,5.038579,4.0458403
34,2,-6.2745865e-05,-0.00011405969
34,3,-7.4322015e-06,-3.004967e-05
34,4,0.0,0.0
34,5,0.0,0.0
34,6,0.0,0.0
34,7,2.9871771,4.4389915
34,8,0.5612596,2.9077716
34,9,9.920588,4.698436
34,10,9.948837,4.5078034
34,11,1.5634261,3.3460562
34,12,1.7025778,3.6991007
34,13,6.6763983,4.7240524
34,14,6.678627,6.3250504
34,15,5.744834,5.0042353
35,0,10.516798,5.9980936
35,1,5.0428963,4.0463386
35,2,-3.573295e-05,-6.4886975e-05
35,3,-4.232586e-06,-1.7076376e-05
35,4,0.0,0.0
35,5,0.0,0.0
35,6,0.0,0.0
35,7,2.989784,4.439801
35,8,0.5612014,2.9016204
35,9,9.955504,4.701561
35,10,9.95286,4.5053906
35,11,1.5615249,3.3386521
35,12,1.7536056,3.7224483
35,13,6.6846223,4.727442
35,14,6.6865954,6.326716
35,15,5.7500443,5.005035
36,0,10.52689,6.0002975
36,1,5.045436,4.0466304
36,2,-2.1759892e-05,-3.9488037e-05
36,3,-2.5774916e-06,-1.0385811e-05
36,4,0.0,0.0
36,5,0.0,0.0
36,6,0.0,0.0
36,7,2.9913268,4.4402847
36,8,0.5609747,2.9012318
36,9,9.979721,4.705896
36,10,9.954212,4.503146
36,11,1.5491824,3.3342671
36,12,1.6669331,3.6542978
36,13,6.6948695,4.729894
36,14,6.6913,6.3276973
36,15,5.753107,5.0055017
37,0,10.681907,6.0270224
37,1,5.129198,4.0550246
37,2,-0.0012000301,-0.0021322628
37,3,-0.00013385557,-0.0005185623
37,4,0.0,0.0
37,5,0.0,0.0
37,6,0.0,0.0
37,7,3.0555418,4.4641848
37,8,0.585134,2.9360187
37,9,10.096435,4.712697
37,10,10.134007,4.522935
37,11,1.5986267,3.351531
37,12,1.7334961,3.6954987
37,13,6.798152,4.7394185
37,14,6.8073053,6.352154
37,15,5.8544827,5.022764
38,0,10.920298,6.057874
38,1,5.219728,4.065006
38,2,-0.0009168253,-0.001593783
38,3,-0.00010178559,-0.00037812899
38,4,0.0,0.0
38,5,0.0,0.0
38,6,0.0,0.0
38,7,3.1112916,4.481598
38,8,0.5943507,2.9197226
38,9,10.316612,4.726093
38,10,10.362509,4.5404963
38,11,1.6639324,3.370232
38,12,1.835305,3.7330847
38,13,6.9332666,4.754922
38,14,6.9445415,6.380561
38,15,5.9646206,5.0416436
39,0,11.100201,6.079955
39,1,5.288719,4.072578
39,2,-0.0007277506,-0.0012446329
39,3,-8.092277e-05,-0.0002915422
39,4,0.0,0.0
39,5,0.0,0.0
39,6,0.0,0.0
39,7,3.1569052,4.4964514
39,8,0.59833,2.9004788
39,9,10.50004,4.739064
39,10,10.518473,4.54886
39,11,1.6951126,3.3694596
39,12,1.871494,3.728435
39,13,7.037538,4.7690935
39,14,7.046342,6.4015064
39,15,6.048147,5.0559874
40,0,11.234445,6.096672
40,1,5.349036,4.079244
40,2,-0.0005960408,-0.0010051917
40,3,-6.6259185e-05,-0.00023259297
40,4,0.0,0.0
40,5,0.0,0.0
40,6,0.0,0.0
40,7,3.2024355,4.511862
40,8,0.60071707,2.8866658
40,9,10.635458,4.7485275
40,10,10.641722,4.555784
40,11,1.71286,3.3651133
40,12,1.8886112,3.719689
40,13,7.122422,4.7802076
40,14,7.1296725,6.418701
40,15,6.1202955,5.0686474
41,0,11.333898,6.1092057
41,1,5.39254,4.0837126
41,2,-0.00048002598,-0.0008014715
41,3,-5.3379877e-05,-0.00018396752
41,4,0.0,0.0
41,5,0.0,0.0
41,6,0.0,0.0
41,7,3.2361054,4.523241
41,8,0.602515,2.877199
41,9,10.728638,4.7540975
41,10,10.740164,4.562455
41,11,1.7310438,3.3663893
41,12,1.9066944,3.7190213
41,13,7.186244,4.787511
41,14,7.1932306,6.431713
41,15,6.1747017,5.0780206
42,0,11.40747,6.1186934
42,1,5.4264164,4.087486
42,2,-0.00030803593,-0.0005103893
42,3,-3.4251898e-05,-0.00011640023
42,4,0.0,0.0
42,5,0.0,0.0
42,6,0.0,0.0
42,7,3.26396,4.5328074
42,8,0.60384965,2.8707876
42,9,10.79183,4.757127
42,10,10.820482,4.5690002
42,11,1.7468591,3.3703995
42,12,1.9214616,3.7216618
42,13,7.2343364,4.792021
42,14,7.2416744,6.441558
42,15,6.2153234,5.0850315
43,0,11.455491,6.125305
43,1,5.4473515,4.0898404
43,2,-0.0001863691,-0.00030735365
43,3,-2.0723115e-05,-6.982386e-05
43,4,0.0,0.0
43,5,0.0,0.0
43,6,0.0,0.0
43,7,3.2813828,4.538789
43,8,0.60468197,2.8673253
43,9,10.831133,4.758937
43,10,10.87744,4.574279
43,11,1.7513034,3.370974
43,12,1.9190469,3.7178512
43,13,7.264651,4.79393
43,14,7.271697,6.447632
43,15,6.2403045,5.0893264
44,0,11.485312,6.1297393
44,1,5.46004,4.091279
44,2,-0.00011211083,-0.00018436769
44,3,-1.2466052e-05,-4.1787036e-05
44,4,0.0,0.0
44,5,0.0,0.0
44,6,0.0,0.0
44,7,3.29207,4.542469
44,8,0.6048423,2.8652174
44,9,10.862175,4.7616568
44,10,10.908272,4.5761814
44,11,1.7353784,3.3589127
44,12,1.8899612,3.6968226
44,13,7.2853975,4.795927
44,14,7.289776,6.4512825
44,15,6.2553515,5.091913
45,0,11.503607,6.132312
45,1,5.4675617,4.0921307
45,2,-6.5208755e-05,-0.00010705766
45,3,-7.2490675e-06,-2.422559e-05
45,4,0.0,0.0
45,5,0.0,0.0
45,6,0.0,0.0
45,7,3.2984068,4.544646
45,8,0.6043174,2.862781
45,9,10.894724,4.766075
45,10,10.912624,4.573593
45,11,1.706156,3.3356578
45,12,1.8475914,3.663313
45,13,7.301181,4.799661
45,14,7.300579,6.453459
45,15,6.264288,5.0934434
46,0,11.5162115,6.133413
46,1,5.471861,4.0926156
46,2,-3.6347417e-05,-5.9618375e-05
46,3,-4.0415725e-06,-1.3483077e-05
46,4,0.0,0.0
46,5,0.0,0.0
46,6,0.0,0.0
46,7,3.3020086,4.5458755
46,8,0.60355914,2.8594487
46,9,10.926115,4.770594
46,10,10.902439,4.568798
46,11,1.6874778,3.3170707
46,12,1.825723,3.6398356
46,13,7.31184,4.8041697
46,14,7.306864,6.4547215
46,15,6.2694182,5.0943146
47,0,11.524746,6.133494
47,1,5.474226,4.0928802
47,2,-2.0010373e-05,-3.280425e-05
47,3,-2.225009e-06,-7.4157656e-06
47,4,0.0,0.0
47,5,0.0,0.0
47,6,0.0,0.0
47,7,3.303983,4.546548
47,8,0.6032169,2.8563948
47,9,10.943585,4.7724667
47,10,10.896597,4.5662766
47,11,1.6973394,3.3187168
47,12,1.8483307,3.6478443
47,13,7.31563,4.8067617
47,14,7.3103924,6.455427
47,15,6.272257,5.094793
48,0,11.530962,6.1335297
48,1,5.475542,4.093027
48,2,-1.137331e-05,-1.863945e-05
48,3,-1.2646318e-06,-4.212676e-06
48,4,0.0,0.0
48,5,0.0,0.0
48,6,0.0,0.0
48,7,3.3050828,4.5469227
48,8,0.6036581,2.8551488
48,9,10.940536,4.7705193
48,10,10.908161,4.5687904
48,11,1.7288415,3.3393207
48,12,1.8983352,3.6813784
48,13,7.3135033,4.8055725
48,14,7.312377,6.455824
48,15,6.273838,5.095057
49,0,10.148104,5.8990183
49,1,4.7250853,4.0201507
49,2,0.010308919,0.02042931
49,3,0.0011931339,0.005754059
49,4,0.0,0.0
49,5,0.0,0.0
49,6,0.0,0.0
49,7,2.719326,4.3267
49,8,0.37784064,2.4821484
49,9,9.693715,4.6688166
49,10,9.555826,4.4620147
49,11,1.4593624,3.3186135
49,12,1.5773218,3.6453419
49,13,6.328663,4.6689663
49,14,6.255825,6.229417
49,15,5.344292,4.9344735
50,0,7.9866295,5.5722227
50,1,3.8495774,3.8925486
50,2,0.0065619,0.017173462
50,3,0.0001721594,0.0015844642
50,4,0.0,0.0
50,5,0.0,0.0
50,6,0.0,0.0
50,7,2.206726,4.144201
50,8,0.29227307,2.4851928
50,9,7.6138163,4.4856176
50,10,7.5292573,4.2891884
50,11,1.1290865,3.3073194
50,12,1.2603157,3.694776
50,13,5.0079665,4.448722
50,14,4.953582,5.907688
50,15,4.2874365,4.7124314
51,0,6.4684076,5.2960167
51,1,3.278186,3.790708
51,2,0.0041560875,0.013763838
51,3,0.00016542444,0.002979921
51,4,0.0,0.0
51,5,0.0,0.0
51,6,0.0,0.0
51,7,1.8819797,3.9870648
51,8,0.24841514,2.616166
51,9,6.175709,4.328022
51,10,6.117523,4.1201
51,11,0.8681321,3.2172897
51,12,0.9963051,3.6067023
51,13,4.176669,4.2948856
51,14,4.1453743,5.660905
51,15,3.6222806,4.544586
52,0,5.428632,5.069849
52,1,2.8181233,3.6910567
52,2,0.0032254998,0.013467135
52,3,0.00013315353,0.006633137
52,4,0.0,0.0
52,5,0.0,0.0
52,6,0.0,0.0
52,7,1.5847323,3.8208253
52,8,0.2223331,2.7085695
52,9,5.1742935,4.193081
52,10,5.128811,3.9797006
52,11,0.69517094,3.1405163
52,12,0.8199668,3.5362444
52,13,3.55467,4.148616
52,14,3.529739,5.442631
52,15,3.1038954,4.3819695
53,0,4.709509,4.893485
53,1,2.4787536,3.6020446
53,2,0.0027086365,0.014205329
53,3,7.3829564e-05,0.025243394
53,4,0.0,0.0
53,5,0.0,0.0
53,6,0.0,0.0
53,7,1.368561,3.687726
53,8,0.205087,2.7611427
53,9,4.4784546,4.0654135
53,10,4.4443846,3.8585398
53,11,0.57608056,3.0618832
53,12,0.710126,3.4861078
53,13,3.1123466,4.0227523
53,14,3.0896764,5.2678137
53,15,2.7181153,4.2453074
54,0,4.142409,4.746557
54,1,2.2163332,3.5249484
54,2,0.0018234423,0.011617124
54,3,1.0184208e-05,0.025987327
54,4,0.0,0.0
54,5,0.0,0.0
54,6,0.0,0.0
54,7,1.2030683,3.5706046
54,8,0.19405362,2.7958026
54,9,3.9304013,3.9529142
54,10,3.9075217,3.7484293
54,11,0.4830277,2.9602559
54,12,0.6333398,3.4453804
54,13,2.7614384,3.9117928
54,14,2.7471704,5.1203156
54,15,2.421086,4.131357
55,0,3.7358427,4.6314054
55,1,2.0309124,3.4664145
55,2,0.0011457388,0.00863767
55,3,2.4675433e-06,0.017627763
55,4,0.0,0.0
55,5,0.0,0.0
55,6,0.0,0.0
55,7,1.0903974,3.479772
55,8,0.18769518,2.8207936
55,9,3.536561,3.8643389
55,10,3.521587,3.6610413
55,11,0.41235954,2.863161
55,12,0.5780176,3.4044755
55,13,2.5121837,3.8230424
55,14,2.502902,5.0065265
55,15,2.210874,4.0460043
56,0,3.4785795,4.545657
56,1,1.9178684,3.428667
56,2,0.00068678736,0.005837328
56,3,8.6256256e-07,0.012493928
56,4,0.0,0.0
56,5,0.0,0.0
56,6,0.0,0.0
56,7,1.0204934,3.4154978
56,8,0.18434858,2.8380656
56,9,3.2867994,3.8042045
56,10,3.2781405,3.6021495
56,11,0.3684711,2.7957
56,12,0.53997123,3.3653927
56,13,2.3576443,3.765618
56,14,2.351884,4.9282346
56,15,2.084008,3.9924128
57,0,3.3096743,4.4857244
57,1,1.8415804,3.4024446
57,2,0.00053257705,0.004957983
57,3,3.9074516e-07,0.009505513
57,4,0.0,0.0
57,5,0.0,0.0
57,6,0.0,0.0
57,7,0.97435117,3.371923
57,8,0.18256374,2.851454
57,9,3.1216946,3.7629595
57,10,3.1153564,3.560589
57,11,0.34267396,2.7571964
57,12,0.5086384,3.3248875
57,13,2.2552886,3.7255206
57,14,2.2511656,4.8700676
57,15,1.9994984,3.953518
58,0,3.191032,4.4404154
58,1,1.7844077,3.3821955
58,2,0.0003841,0.0038360506
58,3,2.0883789e-07,0.0076182047
58,4,0.0,0.0
58,5,0.0,0.0
58,6,0.0,0.0
58,7,0.9395396,3.3381617
58,8,0.18158343,2.8630147
58,9,3.0055237,3.73385
58,10,3.0009494,3.530709
58,11,0.32768613,2.7385144
58,12,0.4873494,3.2970233
58,13,2.1798186,3.6948617
58,14,2.176888,4.8258634
58,15,1.9367714,3.9229956
59,0,3.1112006,4.4091187
59,1,1.7454674,3.368137
59,2,0.00025308575,0.0026402236
59,3,1.2422664e-07,0.0063043074
59,4,0.0,0.0
59,5,0.0,0.0
59,6,0.0,0.0
59,7,0.91593814,3.314963
59,8,0.18100959,2.8710234
59,9,2.9276795,3.7139075
59,10,2.9246864,3.5109742
59,11,0.31943166,2.7310429
59,12,0.4729694,3.2775507
59,13,2.1282508,3.6733956
59,14,2.1262825,4.795186
59,15,1.8938549,3.901703
60,0,3.0573769,4.387578
60,1,1.7178893,3.3580523
60,2,0.00018400051,0.0019825837
