timestep,node_idx,water_level,inlet_flow
12,9,312.25,0.0
12,10,295.78397,-0.0
12,11,292.84604,-0.0
12,12,295.00772,0.0
12,13,297.62054,-0.0
12,14,297.2614,-0.0
12,15,297.46524,0.0
12,16,304.05383,-0.0
13,0,292.2184,0.0
13,1,286.71155,0.0
13,2,310.20566,0.04702123
13,3,309.29633,0.03714291
13,4,310.3845,0.0
13,5,313.18546,0.0
13,6,324.9165,-0.0
13,7,345.26065,0.0
13,8,347.95245,-0.0
13,9,312.3655,0.0
13,10,295.86093,0.096500665
13,11,292.8995,-0.0
13,12,295.14172,0.0
13,13,297.62054,-0.0
13,14,297.3297,0.07525047
13,15,297.579,0.0
13,16,304.15018,0.03241651
14,0,292.45172,0.0
14,1,286.94577,0.0
14,2,310.362,0.39173788
14,3,309.45688,0.14204423
14,4,310.3845,0.0
14,5,313.18546,0.0
14,6,324.9165,-0.0
14,7,345.26065,0.0
14,8,347.95245,-0.0
14,9,312.41107,0.0
14,10,295.9121,0.25820553
14,11,293.1799,-0.0
14,12,295.36572,0.0
14,13,297.73257,0.1837046
14,14,297.39404,0.26908422
14,15,297.7553,0.0
14,16,304.29904,0.13484421
15,0,292.59564,0.0
15,1,287.0564,0.0
15,2,310.491,0.76377285
15,3,309.5717,0.20180625
15,4,310.47617,0.0
15,5,313.18546,0.0
15,6,324.9165,-0.0
15,7,345.26065,0.0
15,8,347.95245,-0.0
15,9,312.48813,0.0
15,10,295.92578,0.3115805
15,11,293.33804,-0.0
15,12,295.5291,0.0
15,13,297.78027,0.36882108
15,14,297.43777,0.46006292
15,15,297.8719,0.0
15,16,304.40305,0.2741326
16,0,292.70776,0.0
16,1,287.13953,0.0
16,2,310.57266,1.0200672
16,3,309.64645,0.25312546
16,4,310.5683,0.0
16,5,313.18546,0.0
16,6,324.9165,-0.0
16,7,345.26065,0.0
16,8,347.95245,-0.0
16,9,312.53546,0.0
16,10,295.93265,0.3392573
16,11,293.45184,-0.0
16,12,295.64542,0.0
16,13,297.82123,0.55019593
16,14,297.47763,0.65989214
16,15,297.94803,0.0
16,16,304.47427,0.36033487
17,0,292.78067,0.0
17,1,287.19083,0.0
17,2,310.6303,1.1631429
17,3,309.69806,0.29483178
17,4,310.6276,0.0
17,5,313.18546,0.0
17,6,324.9165,-0.0
17,7,345.26065,0.0
17,8,347.95245,-0.0
17,9,312.57773,0.0
17,10,295.9372,0.35776532
17,11,293.5259,-0.0
17,12,295.7237,0.0
17,13,297.8466,0.6840227
17,14,297.50116,0.7994082
17,15,297.99832,0.0
17,16,304.51987,0.40580413
18,0,292.83484,0.0
18,1,287.22684,0.0
18,2,310.6808,1.264646
18,3,309.74222,0.3266128
18,4,310.6787,0.0
18,5,313.18546,0.0
18,6,324.9165,-0.0
18,7,345.26065,0.0
18,8,347.95245,-0.0
18,9,312.6134,0.0
18,10,295.94028,0.37058064
18,11,293.58008,-0.0
18,12,295.78384,0.0
18,13,297.86057,0.7631895
18,14,297.51486,0.88313913
18,15,298.03918,0.0
18,16,304.5566,0.43084717
19,0,292.87335,0.0
19,1,287.25034,0.0
19,2,310.716,1.3325123
19,3,309.77338,0.35219058
19,4,310.71487,0.0
19,5,313.18546,0.0
19,6,324.9165,-0.0
19,7,345.26065,0.0
19,8,347.95245,-0.0
19,9,312.6374,0.0
19,10,295.94214,0.37827522
19,11,293.61725,-0.0
19,12,295.82474,0.0
19,13,297.86786,0.8051813
19,14,297.52225,0.92880523
19,15,298.0685,0.0
19,16,304.58267,0.4497773
20,0,292.89908,0.0
20,1,287.26575,0.0
20,2,310.73923,1.3774638
20,3,309.79514,0.3780319
20,4,310.73853,0.0
20,5,313.18546,0.0
20,6,324.9165,-0.0
20,7,345.26065,0.0
20,8,347.95245,-0.0
20,9,312.6539,0.0
20,10,295.9431,0.38237357
20,11,293.64108,-0.0
20,12,295.8527,0.0
20,13,297.8717,0.8275999
20,14,297.52612,0.95277315
20,15,298.08798,0.0
20,16,304.60086,0.4620256
21,0,292.916,0.0
21,1,287.2761,0.0
21,2,310.75623,1.4170171
21,3,309.8113,0.4015916
21,4,310.75574,0.0
21,5,313.18546,0.0
21,6,324.9165,-0.0
21,7,345.26065,0.0
21,8,347.95245,-0.0
21,9,312.665,0.0
21,10,295.9433,0.38308877
21,11,293.6573,-0.0
21,12,295.8726,0.0
21,13,297.87296,0.8347522
21,14,297.52734,0.9601905
21,15,298.10263,0.0
21,16,304.6148,0.4716488
22,0,292.92844,0.0
22,1,287.28366,0.0
22,2,310.7675,1.4590824
22,3,309.82214,0.41852006
22,4,310.7672,0.0
22,5,313.18546,0.0
22,6,324.9165,-0.0
22,7,345.26065,0.0
22,8,347.95245,-0.0
22,9,312.6702,0.0
22,10,295.9435,0.38401875
22,11,293.66916,-0.0
22,12,295.88702,0.0
22,13,297.8741,0.84160995
22,14,297.5285,0.96733695
22,15,298.11288,0.0
22,16,304.62457,0.4807456
23,0,292.9377,0.0
23,1,287.28925,0.0
23,2,310.77573,1.5101788
23,3,309.83,0.4306318
23,4,310.77548,0.0
23,5,313.18546,0.0
23,6,324.9165,-0.0
23,7,345.26065,0.0
23,8,347.95245,-0.0
23,9,312.672,0.0
23,10,295.94388,0.3855278
23,11,293.67804,-0.0
23,12,295.89777,0.0
23,13,297.8757,0.85093325
23,14,297.53006,0.97696435
23,15,298.12024,0.0
23,16,304.6317,0.49141812
24,0,292.94656,0.0
24,1,287.29456,0.0
24,2,310.78204,1.5520859
24,3,309.836,0.44001997
24,4,310.7819,0.0
24,5,313.18546,0.0
24,6,324.9165,-0.0
24,7,345.26065,0.0
24,8,347.95245,-0.0
24,9,312.6731,0.0
24,10,295.9442,0.387002
24,11,293.6865,-0.0
24,12,295.90765,0.0
24,13,297.8778,0.8632038
24,14,297.53207,0.9895772
24,15,298.1266,0.0
24,16,304.63794,0.5066458
25,0,292.9889,0.0
25,1,287.32294,0.0
25,2,310.8209,1.6953686
25,3,309.8753,0.5397659
25,4,310.81934,0.0
25,5,313.18546,0.0
25,6,324.9165,-0.0
25,7,345.26065,0.0
25,8,347.95245,-0.0
25,9,312.6961,0.0
25,10,295.96353,0.4747609
25,11,293.72903,-0.0
25,12,295.96008,0.0
25,13,297.89728,0.9790775
25,14,297.55127,1.1116432
25,15,298.15985,0.0
25,16,304.67145,0.58239305
26,0,293.06546,0.0
26,1,287.36758,0.0
26,2,310.86823,1.8308648
26,3,309.91846,0.6027469
26,4,310.86707,0.0
26,5,313.18546,0.0
26,6,324.9165,-0.0
26,7,345.26065,0.0
26,8,347.95245,-0.0
26,9,312.72397,0.0
26,10,295.9714,0.5150646
26,11,293.8012,-0.0
26,12,296.04175,0.0
26,13,297.924,1.1421092
26,14,297.57718,1.2796491
26,15,298.2064,0.0
26,16,304.71515,0.7027732
27,0,293.1236,0.0
27,1,287.40024,0.0
27,2,310.8982,1.9104372
27,3,309.94485,0.6356925
27,4,310.8974,0.0
27,5,313.18546,0.0
27,6,324.9165,-0.0
27,7,345.26065,0.0
27,8,347.95245,-0.0
27,9,312.74237,0.0
27,10,295.97507,0.53399634
27,11,293.85428,-0.0
27,12,296.09735,0.0
27,13,297.94513,1.2756144
27,14,297.59702,1.4192675
27,15,298.23492,0.0
27,16,304.74207,0.78022695
28,0,293.1637,0.0
28,1,287.42215,0.0
28,2,310.91916,1.9610049
28,3,309.96378,0.66190976
28,4,310.91855,0.0
28,5,313.18546,0.0
28,6,324.9165,-0.0
28,7,345.26065,0.0
28,8,347.95245,-0.0
28,9,312.75568,0.0
28,10,295.97726,0.54540634
28,11,293.89056,-0.0
28,12,296.13574,0.0
28,13,297.9595,1.3755307
28,14,297.61084,1.5205325
28,15,298.25452,0.0
28,16,304.7607,0.83230686
29,0,293.19217,0.0
29,1,287.4378,0.0
29,2,310.93533,1.9972223
29,3,309.9782,0.6809272
29,4,310.9349,0.0
29,5,313.18546,0.0
29,6,324.9165,-0.0
29,7,345.26065,0.0
29,8,347.95245,-0.0
29,9,312.76608,0.0
29,10,295.97864,0.5527308
29,11,293.91632,-0.0
29,12,296.1636,0.0
29,13,297.96848,1.438506
29,14,297.61996,1.5882039
29,15,298.2692,0.0
29,16,304.7747,0.8677097
30,0,293.21164,0.0
30,1,287.44815,0.0
30,2,310.9463,2.0214968
30,3,309.98788,0.69267553
30,4,310.94604,0.0
30,5,313.18546,0.0
30,6,324.9165,-0.0
30,7,345.26065,0.0
30,8,347.95245,-0.0
30,9,312.773,0.0
30,10,295.97946,0.556932
30,11,293.93393,-0.0
30,12,296.18314,0.0
30,13,297.97464,1.4819356
30,14,297.62628,1.634789
30,15,298.27933,0.0
30,16,304.7844,0.89411074
31,0,293.22418,0.0
31,1,287.45465,0.0
31,2,310.95258,2.0361788
31,3,309.99347,0.6995001
31,4,310.95245,0.0
31,5,313.18546,0.0
31,6,324.9165,-0.0
31,7,345.26065,0.0
31,8,347.95245,-0.0
31,9,312.7768,0.0
31,10,295.9799,0.5591632
31,11,293.94574,-0.0
31,12,296.19467,0.0
31,13,297.97806,1.5060562
31,14,297.6278,1.6468
31,15,298.28543,0.0
31,16,304.79022,0.9120324
32,0,293.23193,0.0
32,1,287.45865,0.0
32,2,310.9558,2.044461
32,3,309.99637,0.7032575
32,4,310.95575,0.0
32,5,313.18546,0.0
32,6,324.9165,-0.0
32,7,345.26065,0.0
32,8,347.95245,-0.0
32,9,312.7787,0.0
32,10,295.9801,0.56027675
32,11,293.95197,-0.0
32,12,296.2036,0.0
32,13,297.98288,1.5406716
32,14,297.63663,1.7119801
32,15,298.2888,0.0
32,16,304.79346,0.92356175
33,0,293.2366,0.0
33,1,287.46075,0.0
33,2,310.9575,2.0491283
33,3,309.99786,0.70541453
33,4,310.95746,0.0
33,5,313.18546,0.0
33,6,324.9165,-0.0
33,7,345.26065,0.0
33,8,347.95245,-0.0
33,9,312.77963,0.0
33,10,295.9802,0.56081146
33,11,293.9574,-0.0
33,12,296.20474,0.0
33,13,297.98166,1.5320231
33,14,297.63144,1.676309
33,15,298.2906,0.0
33,16,304.79517,0.9301532
34,0,293.23846,0.0
34,1,287.46262,0.0
34,2,310.95837,2.0517929
34,3,309.9987,0.70665264
34,4,310.95834,0.0
34,5,313.18546,0.0
34,6,324.9165,-0.0
34,7,345.26065,0.0
34,8,347.95245,-0.0
34,9,312.7801,0.0
34,10,295.98022,0.5610641
34,11,293.95847,-0.0
34,12,296.2104,0.0
34,13,297.9856,1.5588272
34,14,297.63406,1.6898955
34,15,298.29156,0.0
34,16,304.7961,0.93426645
35,0,293.2414,0.0
35,1,287.46304,0.0
35,2,310.95883,2.0533342
35,3,309.9991,0.7073753
35,4,310.95883,0.0
35,5,313.18546,0.0
35,6,324.9165,-0.0
35,7,345.26065,0.0
35,8,347.95245,-0.0
35,9,312.78033,0.0
35,10,295.98026,0.56118363
35,11,293.96063,-0.0
35,12,296.21085,0.0
35,13,297.98642,1.5668482
35,14,297.6424,1.7582148
35,15,298.29214,0.0
35,16,304.79666,0.9368234
36,0,293.24173,0.0
36,1,287.46362,0.0
36,2,310.95914,2.0542457
36,3,309.9994,0.7078089
36,4,310.9591,0.0
36,5,313.18546,0.0
36,6,324.9165,-0.0
36,7,345.26065,0.0
36,8,347.95245,-0.0
36,9,312.7805,0.0
36,10,295.9803,0.5612408
36,11,293.96234,-0.0
36,12,296.2095,0.0
36,13,297.984,1.548462
36,14,297.63153,1.6764654
36,15,298.29248,0.0
36,16,304.79697,0.93835783
37,0,293.2509,0.0
37,1,287.4699,0.0
37,2,310.9686,2.0807838
37,3,310.0087,0.7327159
37,4,310.96823,0.0
37,5,313.18546,0.0
37,6,324.9165,-0.0
37,7,345.26065,0.0
37,8,347.95245,-0.0
37,9,312.78693,0.0
37,10,295.98477,0.58503926
37,11,293.97098,-0.0
37,12,296.22522,0.0
37,13,297.99045,1.5931247
37,14,297.63828,1.7215228
37,15,298.30032,0.0
37,16,304.80487,0.96109074
38,0,293.2688,0.0
38,1,287.47894,0.0
38,2,310.9786,2.1139653
38,3,310.0181,0.75032264
38,4,310.97836,0.0
38,5,313.18546,0.0
38,6,324.9165,-0.0
38,7,345.26065,0.0
38,8,347.95245,-0.0
38,9,312.79227,0.0
38,10,295.98645,0.5940785
38,11,293.98676,-0.0
38,12,296.24454,0.0
38,13,297.99973,1.6608859
38,14,297.65198,1.8268824
38,15,298.3099,0.0
38,16,304.81406,0.98620933
39,0,293.2828,0.0
39,1,287.4856,0.0
39,2,310.98624,2.1365433
39,3,310.0252,0.7637338
39,4,310.98602,0.0
39,5,313.18546,0.0
39,6,324.9165,-0.0
39,7,345.26065,0.0
39,8,347.95245,-0.0
39,9,312.79666,0.0
39,10,295.9872,0.5981383
39,11,293.99966,-0.0
39,12,296.2569,0.0
39,13,298.0047,1.6988419
39,14,297.65775,1.8736186
39,15,298.31702,0.0
39,16,304.8208,1.0031261
40,0,293.29294,0.0
40,1,287.49066,0.0
40,2,310.9929,2.1504757
40,3,310.03137,0.7749264
40,4,310.9927,0.0
40,5,313.18546,0.0
40,6,324.9165,-0.0
40,7,345.26065,0.0
40,8,347.95245,-0.0
40,9,312.801,0.0
40,10,295.9877,0.6006903
40,11,294.00928,-0.0
40,12,296.26678,0.0
40,13,298.00732,1.7186376
40,14,297.66034,1.8941272
40,15,298.32275,0.0
40,16,304.82626,1.0135443
41,0,293.3002,0.0
41,1,287.49457,0.0
41,2,310.99768,2.159796
41,3,310.03598,0.7850398
41,4,310.99756,0.0
41,5,313.18546,0.0
41,6,324.9165,-0.0
41,7,345.26065,0.0
41,8,347.95245,-0.0
41,9,312.8042,0.0
41,10,295.988,0.6023009
41,11,294.016,-0.0
41,12,296.275,0.0
41,13,298.00967,1.7352933
41,14,297.66254,1.910096
41,15,298.32715,0.0
41,16,304.8304,1.0217824
42,0,293.30533,0.0
42,1,287.49756,0.0
42,2,311.0014,2.1646307
42,3,310.0394,0.79073405
42,4,311.0013,0.0
42,5,313.18546,0.0
42,6,324.9165,-0.0
42,7,345.26065,0.0
42,8,347.95245,-0.0
42,9,312.80682,0.0
42,10,295.9882,0.6032405
42,11,294.0207,-0.0
42,12,296.28183,0.0
42,13,298.01135,1.7464441
42,14,297.6639,1.9186904
42,15,298.3305,0.0
42,16,304.8336,1.0284346
43,0,293.30832,0.0
43,1,287.4997,0.0
43,2,311.00366,2.1672919
43,3,310.04147,0.79405355
43,4,311.00363,0.0
43,5,313.18546,0.0
43,6,324.9165,-0.0
43,7,345.26065,0.0
43,8,347.95245,-0.0
43,9,312.80844,0.0
43,10,295.98828,0.603741
43,11,294.02374,-0.0
43,12,296.28635,0.0
43,13,298.0113,1.7443349
43,14,297.66287,1.9083084
43,15,298.33258,0.0
43,16,304.83554,1.0326469
44,0,293.31,0.0
44,1,287.5011,0.0
44,2,311.00507,2.1687686
44,3,310.04272,0.79597133
44,4,311.00504,0.0
44,5,313.18546,0.0
44,6,324.9165,-0.0
44,7,345.26065,0.0
44,8,347.95245,-0.0
44,9,312.80945,0.0
44,10,295.9883,0.6040001
44,11,294.02606,-0.0
44,12,296.28818,0.0
44,13,298.0087,1.724126
44,14,297.65875,1.8751028
44,15,298.33383,0.0
44,16,304.83673,1.0351769
45,0,293.31125,0.0
45,1,287.50183,0.0
45,2,311.00586,2.1696222
45,3,310.04346,0.797111
45,4,311.00586,0.0
45,5,313.18546,0.0
45,6,324.9165,-0.0
45,7,345.26065,0.0
45,8,347.95245,-0.0
45,9,312.81003,0.0
45,10,295.98834,0.6041281
45,11,294.02823,-0.0
45,12,296.28754,0.0
45,13,298.005,1.6977175
45,14,297.65375,1.8374255
45,15,298.3346,0.0
45,16,304.83743,1.0367323
46,0,293.31268,0.0
46,1,287.50204,0.0
46,2,311.00635,2.1701095
46,3,310.04388,0.797773
46,4,311.00632,0.0
46,5,313.18546,0.0
46,6,324.9165,-0.0
46,7,345.26065,0.0
46,8,347.95245,-0.0
46,9,312.81036,0.0
46,10,295.98834,0.6041894
46,11,294.03012,-0.0
46,12,296.28604,0.0
46,13,298.0034,1.6881666
46,14,297.65216,1.8287486
46,15,298.33502,0.0
46,16,304.83783,1.0376947
47,0,293.3141,0.0
47,1,287.50198,0.0
47,2,311.0066,2.170385
47,3,310.04413,0.7981497
47,4,311.0066,0.0
47,5,313.18546,0.0
47,6,324.9165,-0.0
47,7,345.26065,0.0
47,8,347.95245,-0.0
47,9,312.81055,0.0
47,10,295.98837,0.6042181
47,11,294.03104,-0.0
47,12,296.28583,0.0
47,13,298.0056,1.7064945
47,14,297.65613,1.8620906
47,15,298.33527,0.0
47,16,304.83807,1.0382738
48,0,293.315,0.0
48,1,287.502,0.0
48,2,311.00674,2.17054
48,3,310.04425,0.79836345
48,4,311.00674,0.0
48,5,313.18546,0.0
48,6,324.9165,-0.0
48,7,345.26065,0.0
48,8,347.95245,-0.0
48,9,312.81067,0.0
48,10,295.98837,0.6042314
48,11,294.03082,-0.0
48,12,296.28772,0.0
48,13,298.01007,1.7396325
48,14,297.66245,1.9109273
48,15,298.3354,0.0
48,16,304.8382,1.0386174
49,0,293.2282,0.0
49,1,287.45056,0.0
49,2,310.92163,1.9394045
49,3,309.95822,0.54944104
49,4,310.92166,0.0
49,5,313.18546,0.0
49,6,324.9165,-0.0
49,7,345.26065,0.0
49,8,347.95245,-0.0
49,9,312.75162,0.0
49,10,295.9419,0.37730283
49,11,293.9432,-0.0
49,12,296.1735,0.0
49,13,297.9709,1.4549432
49,14,297.61932,1.5851752
49,15,298.2641,0.0
49,16,304.76642,0.8383105
50,0,293.06686,0.0
50,1,287.3584,0.0
50,2,310.82025,1.5982518
50,3,309.86264,0.38213605
50,4,310.8204,0.0
50,5,313.18546,0.0
50,6,324.9165,-0.0
50,7,345.26065,0.0
50,8,347.95245,-0.0
50,9,312.69836,0.0
50,10,295.9207,0.2914585
50,11,293.78995,-0.0
50,12,296.00534,0.0
50,13,297.92145,1.1258572
50,14,297.57343,1.2533703
50,15,298.1674,0.0
50,16,304.67484,0.60912496
51,0,292.94412,0.0
51,1,287.28558,0.0
51,2,310.75223,1.3642298
51,3,309.80005,0.30712906
51,4,310.75223,0.0
51,5,313.18546,0.0
51,6,324.9165,-0.0
51,7,345.26065,0.0
51,8,347.95245,-0.0
51,9,312.66223,0.0
51,10,295.90945,0.24830362
51,11,293.67798,-0.0
51,12,295.8854,0.0
51,13,297.87848,0.8668553
51,14,297.53296,0.9952754
51,15,298.10303,0.0
51,16,304.6136,0.48506683
52,0,292.85632,0.0
52,1,287.2333,0.0
52,2,310.69507,1.2111402
52,3,309.74857,0.26508793
52,4,310.69507,0.0
52,5,313.18546,0.0
52,6,324.9165,-0.0
52,7,345.26065,0.0
52,8,347.95245,-0.0
52,9,312.62698,0.0
52,10,295.90247,0.22227347
52,11,293.59726,-0.0
52,12,295.797,0.0
52,13,297.84845,0.6945896
52,14,297.50452,0.8195514
52,15,298.05078,0.0
52,16,304.56458,0.40442413
53,0,292.79343,0.0
53,1,287.19385,0.0
53,2,310.65,1.0904555
53,3,309.70734,0.22116339
53,4,310.65002,0.0
53,5,313.18546,0.0
53,6,324.9165,-0.0
53,7,345.26065,0.0
53,8,347.95245,-0.0
53,9,312.59946,0.0
53,10,295.8977,0.20505385
53,11,293.53696,-0.0
53,12,295.73297,0.0
53,13,297.8267,0.5756702
53,14,297.4862,0.7098113
53,15,298.01065,0.0
53,16,304.52817,0.35158956
54,0,292.7433,0.0
54,1,287.16006,0.0
54,2,310.61453,0.999711
54,3,309.67493,0.19151269
54,4,310.61453,0.0
54,5,313.18546,0.0
54,6,324.9165,-0.0
54,7,345.26065,0.0
54,8,347.95245,-0.0
54,9,312.57767,0.0
54,10,295.8946,0.19402982
54,11,293.488,-0.0
54,12,295.6806,0.0
54,13,297.80637,0.48271114
54,14,297.473,0.63311666
54,15,297.97803,0.0
54,16,304.4988,0.3120165
55,0,292.7067,0.0
55,1,287.13486,0.0
55,2,310.58896,0.9342838
55,3,309.65146,0.17172746
55,4,310.58893,0.0
55,5,313.18546,0.0
55,6,324.9165,-0.0
55,7,345.26065,0.0
55,8,347.95245,-0.0
55,9,312.56198,0.0
55,10,295.8928,0.18768254
55,11,293.45178,-0.0
55,12,295.64243,0.0
55,13,297.79037,0.41213715
55,14,297.46252,0.57794344
55,15,297.95386,0.0
55,16,304.47678,0.28286916
56,0,292.68335,0.0
56,1,287.1174,0.0
56,2,310.57318,0.8936327
56,3,309.63696,0.16068593
56,4,310.57315,0.0
56,5,313.18546,0.0
56,6,324.9165,-0.0
56,7,345.26065,0.0
56,8,347.95245,-0.0
56,9,312.55164,0.0
56,10,295.89185,0.1843416
56,11,293.4283,-0.0
56,12,295.61792,0.0
56,13,297.78015,0.36840352
56,14,297.45468,0.53992075
56,15,297.93848,0.0
56,16,304.4619,0.26176324
57,0,292.66736,0.0
57,1,287.10574,0.0
57,2,310.56238,0.86436963
57,3,309.62704,0.15381251
57,4,310.56238,0.0
57,5,313.18546,0.0
57,6,324.9165,-0.0
57,7,345.26065,0.0
57,8,347.95245,-0.0
57,9,312.54462,0.0
57,10,295.89133,0.18255936
57,11,293.41254,-0.0
57,12,295.60126,0.0
57,13,297.774,0.34263143
57,14,297.44812,0.5085984
57,15,297.92825,0.0
57,16,304.45193,0.2471529
58,0,292.6552,0.0
58,1,287.09744,0.0
58,2,310.55426,0.8428406
58,3,309.61963,0.14941211
58,4,310.55423,0.0
58,5,313.18546,0.0
58,6,324.9165,-0.0
58,7,345.26065,0.0
58,8,347.95245,-0.0
58,9,312.53925,0.0
58,10,295.89105,0.18158069
58,11,293.40134,-0.0
58,12,295.58917,0.0
58,13,297.7704,0.32766163
58,14,297.4436,0.48732182
58,15,297.9206,0.0
58,16,304.44455,0.23683289
59,0,292.64703,0.0
59,1,287.0918,0.0
59,2,310.54868,0.8281182
59,3,309.61453,0.14635663
59,4,310.54868,0.0
59,5,313.18546,0.0
59,6,324.9165,-0.0
59,7,345.26065,0.0
59,8,347.95245,-0.0
59,9,312.53555,0.0
59,10,295.8909,0.18100789
59,11,293.3938,-0.0
59,12,295.58093,0.0
